Starting at 2016-04-01 23:43:07.848584...

	
Parameters:	
Table:claim_events_simple	
Limit Infrequent Events: 1	
Limit Infrequent Pairs: 1	
Prune KL-Divergence: 0.5	
Window: 24	
Laplace Pseudocounts: 1	
P-value Threshold: 0.01	

Found:0 Checked:1 Candidates:10282  (AllegedRemoved AssRouteToOffice)
Found:6 Checked:6075 Candidates:5040  (ReasonforEscalation IsoDataErrRpt)
Found:6 Checked:6076 Candidates:5039  (ReasonforEscalation IsoMatchRpt)
Found:6 Checked:6077 Candidates:5038  (ReasonforEscalation IsoNoMatchRpt)
Found:6 Checked:6078 Candidates:5037  (ReasonforEscalation ItmReAssToFHndler)
Found:6 Checked:6079 Candidates:5036  (ReasonforEscalation LiabilityAnalysis)
Found:6 Checked:6080 Candidates:5035  (ReasonforEscalation makePaymentSubmit)
Found:6 Checked:6081 Candidates:5034  (ReasonforEscalation Medical)
Found:6 Checked:6082 Candidates:5033  (ReasonforEscalation Medicare)
Found:6 Checked:6083 Candidates:5032  (ReasonforEscalation MoveFromInvstigatn)
Found:6 Checked:6084 Candidates:5031  (ReasonforEscalation MovetoParty)
Found:6 Checked:6085 Candidates:5030  (ReasonforEscalation MultDocAddBegin)
Found:6 Checked:6086 Candidates:5029  (ReasonforEscalation MultipleDocAdded)
Found:6 Checked:6087 Candidates:5028  (ReasonforEscalation Outbound)
Found:6 Checked:6088 Candidates:5027  (ReasonforEscalation PartyEdited)
Found:6 Checked:6089 Candidates:5026  (ReasonforEscalation PerilActivity)
Found:6 Checked:6090 Candidates:5025  (ReasonforEscalation ReceiptItem)
Found:6 Checked:6091 Candidates:5024  (ReasonforEscalation recordManualPymt)
Found:6 Checked:6092 Candidates:5023  (ReasonforEscalation RefCompPDVE)
Found:6 Checked:6093 Candidates:5022  (ReasonforEscalation Referral)
Found:6 Checked:6094 Candidates:5021  (ReasonforEscalation RefRemFromInbox)
Found:6 Checked:6095 Candidates:5020  (ReasonforEscalation RefRespCSLT)
Found:6 Checked:6096 Candidates:5019  (ReasonforEscalation RefRespPoliceFire)
Found:6 Checked:6097 Candidates:5018  (ReasonforEscalation RefSentCSLT)
Found:6 Checked:6098 Candidates:5017  (ReasonforEscalation RefSentPDVE)
Found:6 Checked:6099 Candidates:5016  (ReasonforEscalation RefSentPoliceFire)
Found:6 Checked:6100 Candidates:5015  (ReasonforEscalation Rental)
Found:6 Checked:6101 Candidates:5014  (ReasonforEscalation ReviewRemFromInbox)
Trimmed event_type with KL divergence: 0.340472249971
Found:6 Checked:6102 Candidates:5013  (ReasonforEscalation RouteToInbox)
Found:6 Checked:6103 Candidates:5012  (ReasonforEscalation SetupEbillParty)
Found:6 Checked:6104 Candidates:5011  (ReasonforEscalation SuspendedItem)
Found:6 Checked:6105 Candidates:5010  (ReasonforEscalation Suspense)
Found:6 Checked:6106 Candidates:5009  (ReasonforEscalation UnsuspendedItem)
Found:6 Checked:6107 Candidates:5008  (ReasonforEscalation Vehicle)
Found:6 Checked:6108 Candidates:5007  (ReasonforEscalation VehicleEdited)
Found:6 Checked:6109 Candidates:5006  (ReceiptItem applyCreditSubmit)
Found:6 Checked:6110 Candidates:5005  (ReceiptItem AssociatedToClaim)
Found:6 Checked:6111 Candidates:5004  (ReceiptItem AssociatedToParty)
Found:6 Checked:6112 Candidates:5003  (ReceiptItem AssReRouteOffice)
Found:6 Checked:6113 Candidates:5002  (ReceiptItem AssReRouteQueue)
Found:6 Checked:6114 Candidates:5001  (ReceiptItem AssRouteToOffice)
Found:6 Checked:6115 Candidates:5000  (ReceiptItem AssToFileHandler)
Found:6 Checked:6116 Candidates:4999  (ReceiptItem AudatexReceipt)
Found:6 Checked:6117 Candidates:4998  (ReceiptItem ChangedDocType)
Found:6 Checked:6118 Candidates:4997  (ReceiptItem ChangedfromParty)
Found:6 Checked:6119 Candidates:4996  (ReceiptItem ChangedtoParty)
Found:6 Checked:6120 Candidates:4995  (ReceiptItem ClaimActivityLog)
Found:6 Checked:6121 Candidates:4994  (ReceiptItem ClaimClosed)
Found:6 Checked:6122 Candidates:4993  (ReceiptItem ClaimEdited)
Found:6 Checked:6123 Candidates:4992  (ReceiptItem ClaimReopened)
Found:6 Checked:6124 Candidates:4991  (ReceiptItem ClaimReported)
Found:6 Checked:6125 Candidates:4990  (ReceiptItem ClaimSecured)
Found:6 Checked:6126 Candidates:4989  (ReceiptItem ClaimSentToLFS)
Found:6 Checked:6127 Candidates:4988  (ReceiptItem ClaimSetup)
Found:6 Checked:6128 Candidates:4987  (ReceiptItem ClaimSummary)
Found:6 Checked:6129 Candidates:4986  (ReceiptItem ClaimUnsecured)
Found:6 Checked:6130 Candidates:4985  (ReceiptItem Contact)
Found:6 Checked:6131 Candidates:4984  (ReceiptItem COPSCarAsgSentCRP)
Found:6 Checked:6132 Candidates:4983  (ReceiptItem COPSCarAsgSentPDR)
Found:6 Checked:6133 Candidates:4982  (ReceiptItem Correspondencsent)
Found:6 Checked:6134 Candidates:4981  (ReceiptItem Coverage)
Found:6 Checked:6135 Candidates:4980  (ReceiptItem DocAddInProgress)
Found:6 Checked:6136 Candidates:4979  (ReceiptItem DocumentAdded)
Found:6 Checked:6137 Candidates:4978  (ReceiptItem DocumentFiled)
Trimmed event_type with KL divergence: 0.0775419051403
Found:6 Checked:6138 Candidates:4977  (ReceiptItem EOBSent)
Found:6 Checked:6139 Candidates:4976  (ReceiptItem EORSent)
Found:6 Checked:6140 Candidates:4975  (ReceiptItem FYISent)
Found:6 Checked:6141 Candidates:4974  (ReceiptItem grpPymtSubmit)
Found:6 Checked:6142 Candidates:4973  (ReceiptItem Inbound)
Found:6 Checked:6143 Candidates:4972  (ReceiptItem InitialContact)
Found:6 Checked:6144 Candidates:4971  (ReceiptItem IsoAutUpdRpt)
Found:6 Checked:6145 Candidates:4970  (ReceiptItem IsoDataErrRpt)
Found:6 Checked:6146 Candidates:4969  (ReceiptItem IsoMatchRpt)
Found:6 Checked:6147 Candidates:4968  (ReceiptItem IsoNoMatchRpt)
Found:6 Checked:6148 Candidates:4967  (ReceiptItem ItemCompleteDenial)
Found:6 Checked:6149 Candidates:4966  (ReceiptItem ItmReAssToFHndler)
Found:6 Checked:6150 Candidates:4965  (ReceiptItem LiabilityAnalysis)
Found:6 Checked:6151 Candidates:4964  (ReceiptItem makePaymentSubmit)
Found:6 Checked:6152 Candidates:4963  (ReceiptItem ManualDeny)
Found:6 Checked:6153 Candidates:4962  (ReceiptItem ManualPayment)
Found:6 Checked:6154 Candidates:4961  (ReceiptItem Medical)
Found:6 Checked:6155 Candidates:4960  (ReceiptItem Medicare)
Found:6 Checked:6156 Candidates:4959  (ReceiptItem MedicareNotify)
Found:6 Checked:6157 Candidates:4958  (ReceiptItem MoveFromInvstigatn)
Found:6 Checked:6158 Candidates:4957  (ReceiptItem MovefromParty)
Found:6 Checked:6159 Candidates:4956  (ReceiptItem MovetoClaim)
Found:6 Checked:6160 Candidates:4955  (ReceiptItem MovetoParty)
Found:6 Checked:6161 Candidates:4954  (ReceiptItem MultDocAddBegin)
Found:6 Checked:6162 Candidates:4953  (ReceiptItem MultipleDocAdded)
Found:6 Checked:6163 Candidates:4952  (ReceiptItem MutliEOBSent)
Found:6 Checked:6164 Candidates:4951  (ReceiptItem Outbound)
Found:6 Checked:6165 Candidates:4950  (ReceiptItem OwRetTLWComTtlLoss)
Found:6 Checked:6166 Candidates:4949  (ReceiptItem PartyAdded)
Found:6 Checked:6167 Candidates:4948  (ReceiptItem PartyEdited)
Found:6 Checked:6168 Candidates:4947  (ReceiptItem PerilActivity)
Found:6 Checked:6169 Candidates:4946  (ReceiptItem Perils/Reserves)
Found:6 Checked:6170 Candidates:4945  (ReceiptItem PhvcNotice)
Found:6 Checked:6171 Candidates:4944  (ReceiptItem RcvdTranscriptn)
Found:6 Checked:6172 Candidates:4943  (ReceiptItem ReasonforEscalation)
Found:6 Checked:6173 Candidates:4942  (ReceiptItem ReceiptItem)
Found:6 Checked:6174 Candidates:4941  (ReceiptItem recordManualPymt)
Found:6 Checked:6175 Candidates:4940  (ReceiptItem RefAssign)
Found:6 Checked:6176 Candidates:4939  (ReceiptItem RefCompPDVE)
Found:6 Checked:6177 Candidates:4938  (ReceiptItem Referral)
Found:6 Checked:6178 Candidates:4937  (ReceiptItem RefRemFromInbox)
Found:6 Checked:6179 Candidates:4936  (ReceiptItem RefRespAuthority)
Found:6 Checked:6180 Candidates:4935  (ReceiptItem RefRespBTCD)
Found:6 Checked:6181 Candidates:4934  (ReceiptItem RefRespCSLT)
Found:6 Checked:6182 Candidates:4933  (ReceiptItem RefRespFS)
Found:6 Checked:6183 Candidates:4932  (ReceiptItem RefRespGeneral)
Found:6 Checked:6184 Candidates:4931  (ReceiptItem RefRespPD)
Found:6 Checked:6185 Candidates:4930  (ReceiptItem RefRespPDVE)
Found:6 Checked:6186 Candidates:4929  (ReceiptItem RefRespPoliceFire)
Found:6 Checked:6187 Candidates:4928  (ReceiptItem RefRespRental)
Found:6 Checked:6188 Candidates:4927  (ReceiptItem RefRespSalvage)
Found:6 Checked:6189 Candidates:4926  (ReceiptItem RefSentAuthority)
Found:6 Checked:6190 Candidates:4925  (ReceiptItem RefSentBTCD)
Found:6 Checked:6191 Candidates:4924  (ReceiptItem RefSentCRD)
Found:6 Checked:6192 Candidates:4923  (ReceiptItem RefSentCSLT)
Found:6 Checked:6193 Candidates:4922  (ReceiptItem RefSentFS)
Found:6 Checked:6194 Candidates:4921  (ReceiptItem RefSentGeneral)
Found:6 Checked:6195 Candidates:4920  (ReceiptItem RefSentPD)
Found:6 Checked:6196 Candidates:4919  (ReceiptItem RefSentPDVE)
Found:6 Checked:6197 Candidates:4918  (ReceiptItem RefSentPoliceFire)
Found:6 Checked:6198 Candidates:4917  (ReceiptItem RefSentRental)
Found:6 Checked:6199 Candidates:4916  (ReceiptItem RefSentSalvage)
Found:6 Checked:6200 Candidates:4915  (ReceiptItem Rental)
Found:6 Checked:6201 Candidates:4914  (ReceiptItem ReturnFrBillAudit)
Found:6 Checked:6202 Candidates:4913  (ReceiptItem ReviewRemFromInbox)
Found:6 Checked:6203 Candidates:4912  (ReceiptItem RouteToInbox)
Found:6 Checked:6204 Candidates:4911  (ReceiptItem RouteToUnAssiMail)
Found:6 Checked:6205 Candidates:4910  (ReceiptItem Salvage)
Found:6 Checked:6206 Candidates:4909  (ReceiptItem SendTransHigh)
Found:6 Checked:6207 Candidates:4908  (ReceiptItem SentToBillAudit)
Found:6 Checked:6208 Candidates:4907  (ReceiptItem SetupEbillParty)
Found:6 Checked:6209 Candidates:4906  (ReceiptItem SuspendedItem)
Found:6 Checked:6210 Candidates:4905  (ReceiptItem Suspense)
Found:6 Checked:6211 Candidates:4904  (ReceiptItem TLWCompleteReprble)
Found:6 Checked:6212 Candidates:4903  (ReceiptItem TLWCompleteTtlLoss)
Found:6 Checked:6213 Candidates:4902  (ReceiptItem UnsuspendedItem)
Trimmed event_type with KL divergence: 0.0799543968376
Found:6 Checked:6214 Candidates:4901  (ReceiptItem updtPymtVoid)
Found:6 Checked:6215 Candidates:4900  (ReceiptItem Vehicle)
Found:6 Checked:6216 Candidates:4899  (ReceiptItem VehicleEdited)
Found:6 Checked:6217 Candidates:4898  (ReceiptItem VehSlvgLogCompltd)
Found:6 Checked:6218 Candidates:4897  (ReceiptItem XPayAuthApprv)
Found:6 Checked:6219 Candidates:4896  (ReceiptItem XPayAuthLimit)
Found:6 Checked:6220 Candidates:4895  (RecordedStatementSu AssociatedToClaim)
Found:6 Checked:6221 Candidates:4894  (RecordedStatementSu AssToFileHandler)
Found:6 Checked:6222 Candidates:4893  (RecordedStatementSu AudatexReceipt)
Found:6 Checked:6223 Candidates:4892  (RecordedStatementSu ClaimActivityLog)
Found:6 Checked:6224 Candidates:4891  (RecordedStatementSu ClaimClosed)
Found:6 Checked:6225 Candidates:4890  (RecordedStatementSu ClaimEdited)
Found:6 Checked:6226 Candidates:4889  (RecordedStatementSu ClaimReported)
Found:6 Checked:6227 Candidates:4888  (RecordedStatementSu ClaimSetup)
Found:6 Checked:6228 Candidates:4887  (RecordedStatementSu COPSCarAsgSentCRP)
Found:6 Checked:6229 Candidates:4886  (RecordedStatementSu CorrAssignToHndler)
Found:6 Checked:6230 Candidates:4885  (RecordedStatementSu Correspondencsent)
Found:6 Checked:6231 Candidates:4884  (RecordedStatementSu DocAddInProgress)
Found:6 Checked:6232 Candidates:4883  (RecordedStatementSu DocumentAdded)
Found:6 Checked:6233 Candidates:4882  (RecordedStatementSu FYISent)
Found:6 Checked:6234 Candidates:4881  (RecordedStatementSu Inbound)
Found:6 Checked:6235 Candidates:4880  (RecordedStatementSu InitialContact)
Found:6 Checked:6236 Candidates:4879  (RecordedStatementSu IsoNoMatchRpt)
Found:6 Checked:6237 Candidates:4878  (RecordedStatementSu LiabilityAnalysis)
Found:6 Checked:6238 Candidates:4877  (RecordedStatementSu PartyEdited)
Found:6 Checked:6239 Candidates:4876  (RecordedStatementSu PaymentBlockSet)
Found:6 Checked:6240 Candidates:4875  (RecordedStatementSu PerilActivity)
Found:6 Checked:6241 Candidates:4874  (RecordedStatementSu Referral)
Found:6 Checked:6242 Candidates:4873  (RecordedStatementSu RefRemFromInbox)
Found:6 Checked:6243 Candidates:4872  (RecordedStatementSu RefRespRCC)
Found:6 Checked:6244 Candidates:4871  (RecordedStatementSu RefSentRCC)
Found:6 Checked:6245 Candidates:4870  (RecordedStatementSu ReviewRemFromInbox)
Found:6 Checked:6246 Candidates:4869  (RecordedStatementSu RouteToInbox)
Found:6 Checked:6247 Candidates:4868  (RecordedStatementSu SuspendedItem)
Found:6 Checked:6248 Candidates:4867  (RecordedStatementSu Suspense)
Found:6 Checked:6249 Candidates:4866  (RecordedStatementSu UnsuspendedItem)
Found:6 Checked:6250 Candidates:4865  (RecordedStatementSu Vehicle)
Found:6 Checked:6251 Candidates:4864  (RecordedStatementSu VehicleEdited)
Found:6 Checked:6252 Candidates:4863  (recordManualPymt AssociatedToClaim)
Found:6 Checked:6253 Candidates:4862  (recordManualPymt AssociatedToParty)
Found:6 Checked:6254 Candidates:4861  (recordManualPymt AssReRouteQueue)
Found:6 Checked:6255 Candidates:4860  (recordManualPymt AssRouteToOffice)
Found:6 Checked:6256 Candidates:4859  (recordManualPymt AssToFileHandler)
Found:6 Checked:6257 Candidates:4858  (recordManualPymt AudatexReceipt)
Found:6 Checked:6258 Candidates:4857  (recordManualPymt ClaimActivityLog)
Found:6 Checked:6259 Candidates:4856  (recordManualPymt ClaimClosed)
Found:6 Checked:6260 Candidates:4855  (recordManualPymt ClaimEdited)
Found:6 Checked:6261 Candidates:4854  (recordManualPymt ClaimReported)
Found:6 Checked:6262 Candidates:4853  (recordManualPymt ClaimSetup)
Found:6 Checked:6263 Candidates:4852  (recordManualPymt ClaimSummary)
Found:6 Checked:6264 Candidates:4851  (recordManualPymt Contact)
Found:6 Checked:6265 Candidates:4850  (recordManualPymt COPSCarAsgSentCRP)
Found:6 Checked:6266 Candidates:4849  (recordManualPymt COPSCarAsgSentPDR)
Found:6 Checked:6267 Candidates:4848  (recordManualPymt Correspondencsent)
Found:6 Checked:6268 Candidates:4847  (recordManualPymt Coverage)
Found:6 Checked:6269 Candidates:4846  (recordManualPymt DocAddInProgress)
Found:6 Checked:6270 Candidates:4845  (recordManualPymt DocumentAdded)
Found:6 Checked:6271 Candidates:4844  (recordManualPymt DocumentFiled)
Found:6 Checked:6272 Candidates:4843  (recordManualPymt FYISent)
Found:6 Checked:6273 Candidates:4842  (recordManualPymt grpPymtSubmit)
Found:6 Checked:6274 Candidates:4841  (recordManualPymt Inbound)
Found:6 Checked:6275 Candidates:4840  (recordManualPymt InitialContact)
Found:6 Checked:6276 Candidates:4839  (recordManualPymt IsoMatchRpt)
Found:6 Checked:6277 Candidates:4838  (recordManualPymt IsoNoMatchRpt)
Found:6 Checked:6278 Candidates:4837  (recordManualPymt LiabilityAnalysis)
Found:6 Checked:6279 Candidates:4836  (recordManualPymt makePaymentSubmit)
Found:6 Checked:6280 Candidates:4835  (recordManualPymt MoveFromInvstigatn)
Found:6 Checked:6281 Candidates:4834  (recordManualPymt MovetoParty)
Found:6 Checked:6282 Candidates:4833  (recordManualPymt MultDocAddBegin)
Found:6 Checked:6283 Candidates:4832  (recordManualPymt MultipleDocAdded)
Found:6 Checked:6284 Candidates:4831  (recordManualPymt Outbound)
Found:6 Checked:6285 Candidates:4830  (recordManualPymt PartyEdited)
Found:6 Checked:6286 Candidates:4829  (recordManualPymt PerilActivity)
Found:6 Checked:6287 Candidates:4828  (recordManualPymt Perils/Reserves)
Found:6 Checked:6288 Candidates:4827  (recordManualPymt ReasonforEscalation)
Found:6 Checked:6289 Candidates:4826  (recordManualPymt ReceiptItem)
Found:6 Checked:6290 Candidates:4825  (recordManualPymt recordManualPymt)
Found:6 Checked:6291 Candidates:4824  (recordManualPymt RefCompPDVE)
Found:6 Checked:6292 Candidates:4823  (recordManualPymt Referral)
Found:6 Checked:6293 Candidates:4822  (recordManualPymt RefRemFromInbox)
Found:6 Checked:6294 Candidates:4821  (recordManualPymt RefRespGeneral)
Found:6 Checked:6295 Candidates:4820  (recordManualPymt RefSentGeneral)
Found:6 Checked:6296 Candidates:4819  (recordManualPymt RefSentPDVE)
Found:6 Checked:6297 Candidates:4818  (recordManualPymt ReviewRemFromInbox)
Found:6 Checked:6298 Candidates:4817  (recordManualPymt RouteToInbox)
Found:6 Checked:6299 Candidates:4816  (recordManualPymt SuspendedItem)
Found:6 Checked:6300 Candidates:4815  (recordManualPymt Suspense)
Found:6 Checked:6301 Candidates:4814  (recordManualPymt TLWCompleteReprble)
Found:6 Checked:6302 Candidates:4813  (recordManualPymt UnsuspendedItem)
Found:6 Checked:6303 Candidates:4812  (recordManualPymt Vehicle)
Found:6 Checked:6304 Candidates:4811  (recordManualPymt VehicleEdited)
Found:6 Checked:6305 Candidates:4810  (RefAssign applyCreditSubmit)
Found:6 Checked:6306 Candidates:4809  (RefAssign AssociatedToClaim)
Found:6 Checked:6307 Candidates:4808  (RefAssign AssociatedToParty)
Found:6 Checked:6308 Candidates:4807  (RefAssign AssReRouteQueue)
Found:6 Checked:6309 Candidates:4806  (RefAssign AssRouteToOffice)
Found:6 Checked:6310 Candidates:4805  (RefAssign AssToFileHandler)
Found:6 Checked:6311 Candidates:4804  (RefAssign AudatexReceipt)
Found:6 Checked:6312 Candidates:4803  (RefAssign ClaimActivityLog)
Found:6 Checked:6313 Candidates:4802  (RefAssign ClaimClosed)
Found:6 Checked:6314 Candidates:4801  (RefAssign ClaimEdited)
Found:6 Checked:6315 Candidates:4800  (RefAssign ClaimReopened)
Found:6 Checked:6316 Candidates:4799  (RefAssign ClaimReported)
Found:6 Checked:6317 Candidates:4798  (RefAssign ClaimSecured)
Found:6 Checked:6318 Candidates:4797  (RefAssign ClaimSetup)
Found:6 Checked:6319 Candidates:4796  (RefAssign ClaimSummary)
Found:6 Checked:6320 Candidates:4795  (RefAssign ClaimUnsecured)
Found:6 Checked:6321 Candidates:4794  (RefAssign Contact)
Found:6 Checked:6322 Candidates:4793  (RefAssign COPSCarAsgSentCRP)
Found:6 Checked:6323 Candidates:4792  (RefAssign COPSCarAsgSentPDR)
Found:6 Checked:6324 Candidates:4791  (RefAssign Correspondencsent)
Found:6 Checked:6325 Candidates:4790  (RefAssign DocAddInProgress)
Found:6 Checked:6326 Candidates:4789  (RefAssign DocumentAdded)
Found:6 Checked:6327 Candidates:4788  (RefAssign DocumentFiled)
Found:6 Checked:6328 Candidates:4787  (RefAssign FYISent)
Found:6 Checked:6329 Candidates:4786  (RefAssign grpPymtSubmit)
Found:6 Checked:6330 Candidates:4785  (RefAssign Inbound)
Found:6 Checked:6331 Candidates:4784  (RefAssign InitialContact)
Found:6 Checked:6332 Candidates:4783  (RefAssign IsoAutUpdRpt)
Found:6 Checked:6333 Candidates:4782  (RefAssign IsoMatchRpt)
Found:6 Checked:6334 Candidates:4781  (RefAssign IsoNoMatchRpt)
Found:6 Checked:6335 Candidates:4780  (RefAssign ItmReAssToFHndler)
Found:6 Checked:6336 Candidates:4779  (RefAssign LiabilityAnalysis)
Found:6 Checked:6337 Candidates:4778  (RefAssign makePaymentSubmit)
Found:6 Checked:6338 Candidates:4777  (RefAssign Outbound)
Found:6 Checked:6339 Candidates:4776  (RefAssign PartyEdited)
Found:6 Checked:6340 Candidates:4775  (RefAssign PerilActivity)
Found:6 Checked:6341 Candidates:4774  (RefAssign Perils/Reserves)
Found:6 Checked:6342 Candidates:4773  (RefAssign ReceiptItem)
Found:6 Checked:6343 Candidates:4772  (RefAssign RefAssign)
Found:6 Checked:6344 Candidates:4771  (RefAssign RefCompPDVE)
Found:6 Checked:6345 Candidates:4770  (RefAssign Referral)
Found:6 Checked:6346 Candidates:4769  (RefAssign RefRemFromInbox)
Found:6 Checked:6347 Candidates:4768  (RefAssign RefRespAuthority)
Found:6 Checked:6348 Candidates:4767  (RefAssign RefRespGeneral)
Found:6 Checked:6349 Candidates:4766  (RefAssign RefRespPD)
Found:6 Checked:6350 Candidates:4765  (RefAssign RefRespPDVE)
Found:6 Checked:6351 Candidates:4764  (RefAssign RefRespRental)
Found:6 Checked:6352 Candidates:4763  (RefAssign RefRespSalvage)
Found:6 Checked:6353 Candidates:4762  (RefAssign RefSentAuthority)
Found:6 Checked:6354 Candidates:4761  (RefAssign RefSentCRD)
Found:6 Checked:6355 Candidates:4760  (RefAssign RefSentGeneral)
Found:6 Checked:6356 Candidates:4759  (RefAssign RefSentPD)
Found:6 Checked:6357 Candidates:4758  (RefAssign RefSentPDVE)
Found:6 Checked:6358 Candidates:4757  (RefAssign RefSentRental)
Found:6 Checked:6359 Candidates:4756  (RefAssign RefSentSalvage)
Found:6 Checked:6360 Candidates:4755  (RefAssign Rental)
Found:6 Checked:6361 Candidates:4754  (RefAssign ReviewRemFromInbox)
Found:6 Checked:6362 Candidates:4753  (RefAssign RouteToInbox)
Found:6 Checked:6363 Candidates:4752  (RefAssign Salvage)
Found:6 Checked:6364 Candidates:4751  (RefAssign SuspendedItem)
Found:6 Checked:6365 Candidates:4750  (RefAssign Suspense)
Found:6 Checked:6366 Candidates:4749  (RefAssign TLWCompleteTtlLoss)
Found:6 Checked:6367 Candidates:4748  (RefAssign TLWReopened)
Found:6 Checked:6368 Candidates:4747  (RefAssign UnsuspendedItem)
Found:6 Checked:6369 Candidates:4746  (RefAssign Vehicle)
Found:6 Checked:6370 Candidates:4745  (RefAssign VehicleEdited)
Found:6 Checked:6371 Candidates:4744  (RefAssign VehSlvgLogCompltd)
Found:6 Checked:6372 Candidates:4743  (RefCompPDVE AssociatedToClaim)
Found:6 Checked:6373 Candidates:4742  (RefCompPDVE AssociatedToParty)
Found:6 Checked:6374 Candidates:4741  (RefCompPDVE AssReRouteQueue)
Found:6 Checked:6375 Candidates:4740  (RefCompPDVE AssRouteToOffice)
Found:6 Checked:6376 Candidates:4739  (RefCompPDVE AssToFileHandler)
Found:6 Checked:6377 Candidates:4738  (RefCompPDVE AudatexReceipt)
Found:6 Checked:6378 Candidates:4737  (RefCompPDVE ClaimActivityLog)
Found:6 Checked:6379 Candidates:4736  (RefCompPDVE ClaimClosed)
Found:6 Checked:6380 Candidates:4735  (RefCompPDVE ClaimEdited)
Found:6 Checked:6381 Candidates:4734  (RefCompPDVE ClaimReopened)
Found:6 Checked:6382 Candidates:4733  (RefCompPDVE ClaimReported)
Found:6 Checked:6383 Candidates:4732  (RefCompPDVE ClaimSecured)
Found:6 Checked:6384 Candidates:4731  (RefCompPDVE ClaimSetup)
Found:6 Checked:6385 Candidates:4730  (RefCompPDVE ClaimSummary)
Found:6 Checked:6386 Candidates:4729  (RefCompPDVE ClaimUnsecured)
Found:6 Checked:6387 Candidates:4728  (RefCompPDVE Contact)
Found:6 Checked:6388 Candidates:4727  (RefCompPDVE COPSCarAsgSentCRP)
Found:6 Checked:6389 Candidates:4726  (RefCompPDVE COPSCarAsgSentPDR)
Found:6 Checked:6390 Candidates:4725  (RefCompPDVE Correspondencsent)
Found:6 Checked:6391 Candidates:4724  (RefCompPDVE Coverage)
Found:6 Checked:6392 Candidates:4723  (RefCompPDVE DocAddInProgress)
Found:6 Checked:6393 Candidates:4722  (RefCompPDVE DocumentAdded)
Found:6 Checked:6394 Candidates:4721  (RefCompPDVE DocumentFiled)
Found:6 Checked:6395 Candidates:4720  (RefCompPDVE EOBSent)
Found:6 Checked:6396 Candidates:4719  (RefCompPDVE EORSent)
Found:6 Checked:6397 Candidates:4718  (RefCompPDVE FYISent)
Found:6 Checked:6398 Candidates:4717  (RefCompPDVE grpPymtSubmit)
Found:6 Checked:6399 Candidates:4716  (RefCompPDVE Inbound)
Found:6 Checked:6400 Candidates:4715  (RefCompPDVE InitialContact)
Found:6 Checked:6401 Candidates:4714  (RefCompPDVE IsoAutUpdRpt)
Found:6 Checked:6402 Candidates:4713  (RefCompPDVE IsoMatchRpt)
Found:6 Checked:6403 Candidates:4712  (RefCompPDVE IsoNoMatchRpt)
Found:6 Checked:6404 Candidates:4711  (RefCompPDVE ItemCompleteDenial)
Found:6 Checked:6405 Candidates:4710  (RefCompPDVE ItmReAssToFHndler)
Found:6 Checked:6406 Candidates:4709  (RefCompPDVE LiabilityAnalysis)
Found:6 Checked:6407 Candidates:4708  (RefCompPDVE makePaymentSubmit)
Found:6 Checked:6408 Candidates:4707  (RefCompPDVE ManualDeny)
Found:6 Checked:6409 Candidates:4706  (RefCompPDVE ManualPayment)
Found:6 Checked:6410 Candidates:4705  (RefCompPDVE Medical)
Found:6 Checked:6411 Candidates:4704  (RefCompPDVE Medicare)
Found:6 Checked:6412 Candidates:4703  (RefCompPDVE MultDocAddBegin)
Found:6 Checked:6413 Candidates:4702  (RefCompPDVE MultipleDocAdded)
Found:6 Checked:6414 Candidates:4701  (RefCompPDVE MutliEOBSent)
Found:6 Checked:6415 Candidates:4700  (RefCompPDVE Outbound)
Found:6 Checked:6416 Candidates:4699  (RefCompPDVE OwRetTLWComTtlLoss)
Found:6 Checked:6417 Candidates:4698  (RefCompPDVE PartyEdited)
Found:6 Checked:6418 Candidates:4697  (RefCompPDVE PerilActivity)
Found:6 Checked:6419 Candidates:4696  (RefCompPDVE Perils/Reserves)
Found:6 Checked:6420 Candidates:4695  (RefCompPDVE ReasonforEscalation)
Found:6 Checked:6421 Candidates:4694  (RefCompPDVE ReceiptItem)
Found:6 Checked:6422 Candidates:4693  (RefCompPDVE recordManualPymt)
Found:6 Checked:6423 Candidates:4692  (RefCompPDVE RefAssign)
Found:6 Checked:6424 Candidates:4691  (RefCompPDVE RefCompPDVE)
Found:6 Checked:6425 Candidates:4690  (RefCompPDVE Referral)
Found:6 Checked:6426 Candidates:4689  (RefCompPDVE RefRemFromInbox)
Found:6 Checked:6427 Candidates:4688  (RefCompPDVE RefRespAuthority)
Found:6 Checked:6428 Candidates:4687  (RefCompPDVE RefRespCSLT)
Found:6 Checked:6429 Candidates:4686  (RefCompPDVE RefRespGeneral)
Found:6 Checked:6430 Candidates:4685  (RefCompPDVE RefRespPD)
Found:6 Checked:6431 Candidates:4684  (RefCompPDVE RefRespPoliceFire)
Found:6 Checked:6432 Candidates:4683  (RefCompPDVE RefRespRental)
Found:6 Checked:6433 Candidates:4682  (RefCompPDVE RefRespSalvage)
Found:6 Checked:6434 Candidates:4681  (RefCompPDVE RefSentAuthority)
Found:6 Checked:6435 Candidates:4680  (RefCompPDVE RefSentCRD)
Found:6 Checked:6436 Candidates:4679  (RefCompPDVE RefSentCSLT)
Found:6 Checked:6437 Candidates:4678  (RefCompPDVE RefSentGeneral)
Found:6 Checked:6438 Candidates:4677  (RefCompPDVE RefSentPD)
