Starting at 2016-03-15 12:04:05.268408...

	
Parameters:	
Table:claim_events_simple	
Limit Infrequent Events: 1	
Limit Infrequent Pairs: 1	
Prune KL-Divergence: 0.2	
Window: 24	
Laplace Pseudocounts: 1	
P-value Threshold: 0.001	

Found:0 Checked:1 Candidates:10282  (AllegedRemoved AssRouteToOffice)
Found:24 Checked:11031 Candidates:3024  (RefSentPDVE (ClaimReported 0,4 DocumentAdded))
Found:24 Checked:11032 Candidates:3023  ((ClaimReported 0,4 DocumentAdded) RefSentPoliceFire)
Found:24 Checked:11033 Candidates:3022  (RefSentPoliceFire (ClaimReported 0,4 DocumentAdded))
Found:24 Checked:11034 Candidates:3021  ((ClaimReported 0,4 DocumentAdded) RefSentRCC)
Found:24 Checked:11035 Candidates:3020  (RefSentRCC (ClaimReported 0,4 DocumentAdded))
Found:24 Checked:11036 Candidates:3019  ((ClaimReported 0,4 DocumentAdded) Rental)
Found:24 Checked:11037 Candidates:3018  (Rental (ClaimReported 0,4 DocumentAdded))
Found:24 Checked:11038 Candidates:3017  ((ClaimReported 0,4 DocumentAdded) ReviewRemFromInbox)
Found:24 Checked:11039 Candidates:3016  (ReviewRemFromInbox (ClaimReported 0,4 DocumentAdded))
Found:24 Checked:11040 Candidates:3015  ((ClaimReported 0,4 DocumentAdded) RiskReviewSent)
Found:24 Checked:11041 Candidates:3014  (RiskReviewSent (ClaimReported 0,4 DocumentAdded))
Found:24 Checked:11042 Candidates:3013  ((ClaimReported 0,4 DocumentAdded) RouteToInbox)
Found:24 Checked:11043 Candidates:3012  (RouteToInbox (ClaimReported 0,4 DocumentAdded))
Found:24 Checked:11044 Candidates:3011  ((ClaimReported 0,4 DocumentAdded) SuspendedItem)
Distribution for ((ClaimReported 0,4 DocumentAdded) 1,5 SuspendedItem)
N_a: 7, N_ab: 7, Critical interval: ((1, 5)), P(success): 0.3528, p_value: 0.0007

Found:25 Checked:11045 Candidates:3130  (SuspendedItem (ClaimReported 0,4 DocumentAdded))
Found:25 Checked:11046 Candidates:3129  ((ClaimReported 0,4 DocumentAdded) Suspense)
Found:25 Checked:11047 Candidates:3128  (Suspense (ClaimReported 0,4 DocumentAdded))
Found:25 Checked:11048 Candidates:3127  ((ClaimReported 0,4 DocumentAdded) UnsuspendedItem)
Found:25 Checked:11049 Candidates:3126  (UnsuspendedItem (ClaimReported 0,4 DocumentAdded))
Found:25 Checked:11050 Candidates:3125  ((ClaimReported 0,4 DocumentAdded) updtPymtVoid)
Found:25 Checked:11051 Candidates:3124  (updtPymtVoid (ClaimReported 0,4 DocumentAdded))
Found:25 Checked:11052 Candidates:3123  ((ClaimReported 0,4 DocumentAdded) Vehicle)
Found:25 Checked:11053 Candidates:3122  (Vehicle (ClaimReported 0,4 DocumentAdded))
Found:25 Checked:11054 Candidates:3121  ((ClaimReported 0,4 DocumentAdded) VehicleEdited)
Found:25 Checked:11055 Candidates:3120  (VehicleEdited (ClaimReported 0,4 DocumentAdded))
Found:25 Checked:11056 Candidates:3119  ((ClaimReported 0,4 DocumentAdded) (AssReRouteQueue 1,3 ReviewRemFromInbox))
Found:25 Checked:11057 Candidates:3118  ((AssReRouteQueue 1,3 ReviewRemFromInbox) (ClaimReported 0,4 DocumentAdded))
Found:25 Checked:11058 Candidates:3117  ((ClaimReported 0,4 DocumentAdded) (AssToFileHandler 0,6 DocAddInProgress))
Found:25 Checked:11059 Candidates:3116  ((AssToFileHandler 0,6 DocAddInProgress) (ClaimReported 0,4 DocumentAdded))
Found:25 Checked:11060 Candidates:3115  ((ClaimReported 0,4 DocumentAdded) (AssToFileHandler 0,6 DocumentAdded))
Found:25 Checked:11061 Candidates:3114  ((AssToFileHandler 0,6 DocumentAdded) (ClaimReported 0,4 DocumentAdded))
Found:25 Checked:11062 Candidates:3113  ((ClaimReported 0,4 DocumentAdded) (ClaimEdited 1,2 LiabilityAnalysis))
Found:25 Checked:11063 Candidates:3112  ((ClaimEdited 1,2 LiabilityAnalysis) (ClaimReported 0,4 DocumentAdded))
Found:25 Checked:11064 Candidates:3111  ((ClaimReported 0,4 DocumentAdded) (ClaimReported 0,4 DocAddInProgress))
Found:25 Checked:11065 Candidates:3110  ((ClaimReported 0,4 DocAddInProgress) (ClaimReported 0,4 DocumentAdded))
Found:25 Checked:11066 Candidates:3109  ((ClaimSetup 0,6 DocAddInProgress) AssociatedToClaim)
Found:25 Checked:11067 Candidates:3108  (AssociatedToClaim (ClaimSetup 0,6 DocAddInProgress))
Found:25 Checked:11068 Candidates:3107  ((ClaimSetup 0,6 DocAddInProgress) AssReRouteQueue)
Found:25 Checked:11069 Candidates:3106  (AssReRouteQueue (ClaimSetup 0,6 DocAddInProgress))
Found:25 Checked:11070 Candidates:3105  ((ClaimSetup 0,6 DocAddInProgress) AssRouteToOffice)
Found:25 Checked:11071 Candidates:3104  (AssRouteToOffice (ClaimSetup 0,6 DocAddInProgress))
Found:25 Checked:11072 Candidates:3103  ((ClaimSetup 0,6 DocAddInProgress) AssToFileHandler)
Found:25 Checked:11073 Candidates:3102  (AssToFileHandler (ClaimSetup 0,6 DocAddInProgress))
Found:25 Checked:11074 Candidates:3101  ((ClaimSetup 0,6 DocAddInProgress) AudatexReceipt)
Found:25 Checked:11075 Candidates:3100  (AudatexReceipt (ClaimSetup 0,6 DocAddInProgress))
Found:25 Checked:11076 Candidates:3099  ((ClaimSetup 0,6 DocAddInProgress) ClaimActivityLog)
Found:25 Checked:11077 Candidates:3098  (ClaimActivityLog (ClaimSetup 0,6 DocAddInProgress))
Found:25 Checked:11078 Candidates:3097  ((ClaimSetup 0,6 DocAddInProgress) ClaimClosed)
Found:25 Checked:11079 Candidates:3096  (ClaimClosed (ClaimSetup 0,6 DocAddInProgress))
Found:25 Checked:11080 Candidates:3095  ((ClaimSetup 0,6 DocAddInProgress) ClaimEdited)
Found:25 Checked:11081 Candidates:3094  (ClaimEdited (ClaimSetup 0,6 DocAddInProgress))
Found:25 Checked:11082 Candidates:3093  ((ClaimSetup 0,6 DocAddInProgress) ClaimReported)
Found:25 Checked:11083 Candidates:3092  (ClaimReported (ClaimSetup 0,6 DocAddInProgress))
Found:25 Checked:11084 Candidates:3091  ((ClaimSetup 0,6 DocAddInProgress) ClaimSetup)
Found:25 Checked:11085 Candidates:3090  (ClaimSetup (ClaimSetup 0,6 DocAddInProgress))
Found:25 Checked:11086 Candidates:3089  ((ClaimSetup 0,6 DocAddInProgress) ClaimSummary)
Found:25 Checked:11087 Candidates:3088  (ClaimSummary (ClaimSetup 0,6 DocAddInProgress))
Found:25 Checked:11088 Candidates:3087  ((ClaimSetup 0,6 DocAddInProgress) Contact)
Found:25 Checked:11089 Candidates:3086  (Contact (ClaimSetup 0,6 DocAddInProgress))
Found:25 Checked:11090 Candidates:3085  ((ClaimSetup 0,6 DocAddInProgress) COPSCarAsgSentCRP)
Found:25 Checked:11091 Candidates:3084  (COPSCarAsgSentCRP (ClaimSetup 0,6 DocAddInProgress))
Found:25 Checked:11092 Candidates:3083  ((ClaimSetup 0,6 DocAddInProgress) CorrAssignToHndler)
Found:25 Checked:11093 Candidates:3082  (CorrAssignToHndler (ClaimSetup 0,6 DocAddInProgress))
Found:25 Checked:11094 Candidates:3081  ((ClaimSetup 0,6 DocAddInProgress) Correspondencsent)
Found:25 Checked:11095 Candidates:3080  (Correspondencsent (ClaimSetup 0,6 DocAddInProgress))
Found:25 Checked:11096 Candidates:3079  ((ClaimSetup 0,6 DocAddInProgress) Coverage)
Found:25 Checked:11097 Candidates:3078  (Coverage (ClaimSetup 0,6 DocAddInProgress))
Found:25 Checked:11098 Candidates:3077  ((ClaimSetup 0,6 DocAddInProgress) DocAddInProgress)
Found:25 Checked:11099 Candidates:3076  (DocAddInProgress (ClaimSetup 0,6 DocAddInProgress))
Found:25 Checked:11100 Candidates:3075  ((ClaimSetup 0,6 DocAddInProgress) DocumentAdded)
Found:25 Checked:11101 Candidates:3074  (DocumentAdded (ClaimSetup 0,6 DocAddInProgress))
Found:25 Checked:11102 Candidates:3073  ((ClaimSetup 0,6 DocAddInProgress) FYISent)
Found:25 Checked:11103 Candidates:3072  (FYISent (ClaimSetup 0,6 DocAddInProgress))
Found:25 Checked:11104 Candidates:3071  ((ClaimSetup 0,6 DocAddInProgress) grpPymtSubmit)
Found:25 Checked:11105 Candidates:3070  (grpPymtSubmit (ClaimSetup 0,6 DocAddInProgress))
Found:25 Checked:11106 Candidates:3069  ((ClaimSetup 0,6 DocAddInProgress) Inbound)
Found:25 Checked:11107 Candidates:3068  (Inbound (ClaimSetup 0,6 DocAddInProgress))
Found:25 Checked:11108 Candidates:3067  ((ClaimSetup 0,6 DocAddInProgress) InitialContact)
Found:25 Checked:11109 Candidates:3066  (InitialContact (ClaimSetup 0,6 DocAddInProgress))
Found:25 Checked:11110 Candidates:3065  ((ClaimSetup 0,6 DocAddInProgress) IsoDataErrRpt)
Found:25 Checked:11111 Candidates:3064  (IsoDataErrRpt (ClaimSetup 0,6 DocAddInProgress))
Found:25 Checked:11112 Candidates:3063  ((ClaimSetup 0,6 DocAddInProgress) IsoMatchRpt)
Found:25 Checked:11113 Candidates:3062  (IsoMatchRpt (ClaimSetup 0,6 DocAddInProgress))
Found:25 Checked:11114 Candidates:3061  ((ClaimSetup 0,6 DocAddInProgress) IsoNoMatchRpt)
Found:25 Checked:11115 Candidates:3060  (IsoNoMatchRpt (ClaimSetup 0,6 DocAddInProgress))
Found:25 Checked:11116 Candidates:3059  ((ClaimSetup 0,6 DocAddInProgress) ItmReAssToFHndler)
Found:25 Checked:11117 Candidates:3058  (ItmReAssToFHndler (ClaimSetup 0,6 DocAddInProgress))
Found:25 Checked:11118 Candidates:3057  ((ClaimSetup 0,6 DocAddInProgress) LiabilityAnalysis)
Found:25 Checked:11119 Candidates:3056  (LiabilityAnalysis (ClaimSetup 0,6 DocAddInProgress))
Found:25 Checked:11120 Candidates:3055  ((ClaimSetup 0,6 DocAddInProgress) makePaymentSubmit)
Found:25 Checked:11121 Candidates:3054  (makePaymentSubmit (ClaimSetup 0,6 DocAddInProgress))
Found:25 Checked:11122 Candidates:3053  ((ClaimSetup 0,6 DocAddInProgress) Medical)
Found:25 Checked:11123 Candidates:3052  (Medical (ClaimSetup 0,6 DocAddInProgress))
Found:25 Checked:11124 Candidates:3051  ((ClaimSetup 0,6 DocAddInProgress) Outbound)
Found:25 Checked:11125 Candidates:3050  (Outbound (ClaimSetup 0,6 DocAddInProgress))
Found:25 Checked:11126 Candidates:3049  ((ClaimSetup 0,6 DocAddInProgress) PartyEdited)
Found:25 Checked:11127 Candidates:3048  (PartyEdited (ClaimSetup 0,6 DocAddInProgress))
Found:25 Checked:11128 Candidates:3047  ((ClaimSetup 0,6 DocAddInProgress) PaymentBlockSet)
Found:25 Checked:11129 Candidates:3046  (PaymentBlockSet (ClaimSetup 0,6 DocAddInProgress))
Found:25 Checked:11130 Candidates:3045  ((ClaimSetup 0,6 DocAddInProgress) PerilActivity)
Found:25 Checked:11131 Candidates:3044  (PerilActivity (ClaimSetup 0,6 DocAddInProgress))
Found:25 Checked:11132 Candidates:3043  ((ClaimSetup 0,6 DocAddInProgress) Perils/Reserves)
Found:25 Checked:11133 Candidates:3042  (Perils/Reserves (ClaimSetup 0,6 DocAddInProgress))
Found:25 Checked:11134 Candidates:3041  ((ClaimSetup 0,6 DocAddInProgress) ReasonforEscalation)
Found:25 Checked:11135 Candidates:3040  (ReasonforEscalation (ClaimSetup 0,6 DocAddInProgress))
Found:25 Checked:11136 Candidates:3039  ((ClaimSetup 0,6 DocAddInProgress) ReceiptItem)
Found:25 Checked:11137 Candidates:3038  (ReceiptItem (ClaimSetup 0,6 DocAddInProgress))
Found:25 Checked:11138 Candidates:3037  ((ClaimSetup 0,6 DocAddInProgress) RecordedStatementSu)
Found:25 Checked:11139 Candidates:3036  (RecordedStatementSu (ClaimSetup 0,6 DocAddInProgress))
Found:25 Checked:11140 Candidates:3035  ((ClaimSetup 0,6 DocAddInProgress) Referral)
Found:25 Checked:11141 Candidates:3034  (Referral (ClaimSetup 0,6 DocAddInProgress))
Found:25 Checked:11142 Candidates:3033  ((ClaimSetup 0,6 DocAddInProgress) RefRemFromInbox)
Found:25 Checked:11143 Candidates:3032  (RefRemFromInbox (ClaimSetup 0,6 DocAddInProgress))
Found:25 Checked:11144 Candidates:3031  ((ClaimSetup 0,6 DocAddInProgress) RefRespPoliceFire)
Found:25 Checked:11145 Candidates:3030  (RefRespPoliceFire (ClaimSetup 0,6 DocAddInProgress))
Found:25 Checked:11146 Candidates:3029  ((ClaimSetup 0,6 DocAddInProgress) RefRespRCC)
Found:25 Checked:11147 Candidates:3028  (RefRespRCC (ClaimSetup 0,6 DocAddInProgress))
Found:25 Checked:11148 Candidates:3027  ((ClaimSetup 0,6 DocAddInProgress) RefSentPoliceFire)
Found:25 Checked:11149 Candidates:3026  (RefSentPoliceFire (ClaimSetup 0,6 DocAddInProgress))
Found:25 Checked:11150 Candidates:3025  ((ClaimSetup 0,6 DocAddInProgress) RefSentRCC)
Found:25 Checked:11151 Candidates:3024  (RefSentRCC (ClaimSetup 0,6 DocAddInProgress))
Found:25 Checked:11152 Candidates:3023  ((ClaimSetup 0,6 DocAddInProgress) Rental)
Found:25 Checked:11153 Candidates:3022  (Rental (ClaimSetup 0,6 DocAddInProgress))
Found:25 Checked:11154 Candidates:3021  ((ClaimSetup 0,6 DocAddInProgress) ReviewRemFromInbox)
Found:25 Checked:11155 Candidates:3020  (ReviewRemFromInbox (ClaimSetup 0,6 DocAddInProgress))
Found:25 Checked:11156 Candidates:3019  ((ClaimSetup 0,6 DocAddInProgress) RouteToInbox)
Found:25 Checked:11157 Candidates:3018  (RouteToInbox (ClaimSetup 0,6 DocAddInProgress))
Found:25 Checked:11158 Candidates:3017  ((ClaimSetup 0,6 DocAddInProgress) SuspendedItem)
Distribution for ((ClaimSetup 0,6 DocAddInProgress) 1,5 SuspendedItem)
N_a: 7, N_ab: 7, Critical interval: ((1, 5)), P(success): 0.3528, p_value: 0.0007

Found:26 Checked:11159 Candidates:3138  (SuspendedItem (ClaimSetup 0,6 DocAddInProgress))
Found:26 Checked:11160 Candidates:3137  ((ClaimSetup 0,6 DocAddInProgress) Suspense)
Found:26 Checked:11161 Candidates:3136  (Suspense (ClaimSetup 0,6 DocAddInProgress))
Found:26 Checked:11162 Candidates:3135  ((ClaimSetup 0,6 DocAddInProgress) UnsuspendedItem)
Found:26 Checked:11163 Candidates:3134  (UnsuspendedItem (ClaimSetup 0,6 DocAddInProgress))
Found:26 Checked:11164 Candidates:3133  ((ClaimSetup 0,6 DocAddInProgress) updtPymtVoid)
Found:26 Checked:11165 Candidates:3132  (updtPymtVoid (ClaimSetup 0,6 DocAddInProgress))
Found:26 Checked:11166 Candidates:3131  ((ClaimSetup 0,6 DocAddInProgress) Vehicle)
Found:26 Checked:11167 Candidates:3130  (Vehicle (ClaimSetup 0,6 DocAddInProgress))
Found:26 Checked:11168 Candidates:3129  ((ClaimSetup 0,6 DocAddInProgress) VehicleEdited)
Found:26 Checked:11169 Candidates:3128  (VehicleEdited (ClaimSetup 0,6 DocAddInProgress))
Found:26 Checked:11170 Candidates:3127  ((ClaimSetup 0,6 DocAddInProgress) (AssReRouteQueue 1,3 ReviewRemFromInbox))
Found:26 Checked:11171 Candidates:3126  ((AssReRouteQueue 1,3 ReviewRemFromInbox) (ClaimSetup 0,6 DocAddInProgress))
Found:26 Checked:11172 Candidates:3125  ((ClaimSetup 0,6 DocAddInProgress) (AssToFileHandler 0,6 DocAddInProgress))
Found:26 Checked:11173 Candidates:3124  ((AssToFileHandler 0,6 DocAddInProgress) (ClaimSetup 0,6 DocAddInProgress))
Found:26 Checked:11174 Candidates:3123  ((ClaimSetup 0,6 DocAddInProgress) (AssToFileHandler 0,6 DocumentAdded))
Found:26 Checked:11175 Candidates:3122  ((AssToFileHandler 0,6 DocumentAdded) (ClaimSetup 0,6 DocAddInProgress))
Found:26 Checked:11176 Candidates:3121  ((ClaimSetup 0,6 DocAddInProgress) (ClaimEdited 1,2 LiabilityAnalysis))
Found:26 Checked:11177 Candidates:3120  ((ClaimEdited 1,2 LiabilityAnalysis) (ClaimSetup 0,6 DocAddInProgress))
Found:26 Checked:11178 Candidates:3119  ((ClaimSetup 0,6 DocAddInProgress) (ClaimReported 0,4 DocAddInProgress))
Found:26 Checked:11179 Candidates:3118  ((ClaimReported 0,4 DocAddInProgress) (ClaimSetup 0,6 DocAddInProgress))
Found:26 Checked:11180 Candidates:3117  ((ClaimSetup 0,6 DocAddInProgress) (ClaimReported 0,4 DocumentAdded))
Found:26 Checked:11181 Candidates:3116  ((ClaimReported 0,4 DocumentAdded) (ClaimSetup 0,6 DocAddInProgress))
Found:26 Checked:11182 Candidates:3115  ((ClaimSetup 0,6 DocumentAdded) AssociatedToClaim)
Found:26 Checked:11183 Candidates:3114  (AssociatedToClaim (ClaimSetup 0,6 DocumentAdded))
Found:26 Checked:11184 Candidates:3113  ((ClaimSetup 0,6 DocumentAdded) AssReRouteQueue)
Found:26 Checked:11185 Candidates:3112  (AssReRouteQueue (ClaimSetup 0,6 DocumentAdded))
Found:26 Checked:11186 Candidates:3111  ((ClaimSetup 0,6 DocumentAdded) AssRouteToOffice)
Found:26 Checked:11187 Candidates:3110  (AssRouteToOffice (ClaimSetup 0,6 DocumentAdded))
Found:26 Checked:11188 Candidates:3109  ((ClaimSetup 0,6 DocumentAdded) AssToFileHandler)
Found:26 Checked:11189 Candidates:3108  (AssToFileHandler (ClaimSetup 0,6 DocumentAdded))
Found:26 Checked:11190 Candidates:3107  ((ClaimSetup 0,6 DocumentAdded) AudatexReceipt)
Found:26 Checked:11191 Candidates:3106  (AudatexReceipt (ClaimSetup 0,6 DocumentAdded))
Found:26 Checked:11192 Candidates:3105  ((ClaimSetup 0,6 DocumentAdded) ClaimActivityLog)
Found:26 Checked:11193 Candidates:3104  (ClaimActivityLog (ClaimSetup 0,6 DocumentAdded))
Found:26 Checked:11194 Candidates:3103  ((ClaimSetup 0,6 DocumentAdded) ClaimClosed)
Found:26 Checked:11195 Candidates:3102  (ClaimClosed (ClaimSetup 0,6 DocumentAdded))
Found:26 Checked:11196 Candidates:3101  ((ClaimSetup 0,6 DocumentAdded) ClaimEdited)
Found:26 Checked:11197 Candidates:3100  (ClaimEdited (ClaimSetup 0,6 DocumentAdded))
Found:26 Checked:11198 Candidates:3099  ((ClaimSetup 0,6 DocumentAdded) ClaimReported)
Found:26 Checked:11199 Candidates:3098  (ClaimReported (ClaimSetup 0,6 DocumentAdded))
Found:26 Checked:11200 Candidates:3097  ((ClaimSetup 0,6 DocumentAdded) ClaimSetup)
Found:26 Checked:11201 Candidates:3096  (ClaimSetup (ClaimSetup 0,6 DocumentAdded))
Found:26 Checked:11202 Candidates:3095  ((ClaimSetup 0,6 DocumentAdded) ClaimSummary)
Found:26 Checked:11203 Candidates:3094  (ClaimSummary (ClaimSetup 0,6 DocumentAdded))
Found:26 Checked:11204 Candidates:3093  ((ClaimSetup 0,6 DocumentAdded) Contact)
Found:26 Checked:11205 Candidates:3092  (Contact (ClaimSetup 0,6 DocumentAdded))
Found:26 Checked:11206 Candidates:3091  ((ClaimSetup 0,6 DocumentAdded) COPSCarAsgSentCRP)
Found:26 Checked:11207 Candidates:3090  (COPSCarAsgSentCRP (ClaimSetup 0,6 DocumentAdded))
Found:26 Checked:11208 Candidates:3089  ((ClaimSetup 0,6 DocumentAdded) CorrAssignToHndler)
Found:26 Checked:11209 Candidates:3088  (CorrAssignToHndler (ClaimSetup 0,6 DocumentAdded))
Found:26 Checked:11210 Candidates:3087  ((ClaimSetup 0,6 DocumentAdded) Correspondencsent)
Found:26 Checked:11211 Candidates:3086  (Correspondencsent (ClaimSetup 0,6 DocumentAdded))
Found:26 Checked:11212 Candidates:3085  ((ClaimSetup 0,6 DocumentAdded) Coverage)
Found:26 Checked:11213 Candidates:3084  (Coverage (ClaimSetup 0,6 DocumentAdded))
Found:26 Checked:11214 Candidates:3083  ((ClaimSetup 0,6 DocumentAdded) DocAddInProgress)
Found:26 Checked:11215 Candidates:3082  (DocAddInProgress (ClaimSetup 0,6 DocumentAdded))
Found:26 Checked:11216 Candidates:3081  ((ClaimSetup 0,6 DocumentAdded) DocumentAdded)
Found:26 Checked:11217 Candidates:3080  (DocumentAdded (ClaimSetup 0,6 DocumentAdded))
Found:26 Checked:11218 Candidates:3079  ((ClaimSetup 0,6 DocumentAdded) FYISent)
Found:26 Checked:11219 Candidates:3078  (FYISent (ClaimSetup 0,6 DocumentAdded))
Found:26 Checked:11220 Candidates:3077  ((ClaimSetup 0,6 DocumentAdded) grpPymtSubmit)
Found:26 Checked:11221 Candidates:3076  (grpPymtSubmit (ClaimSetup 0,6 DocumentAdded))
Found:26 Checked:11222 Candidates:3075  ((ClaimSetup 0,6 DocumentAdded) Inbound)
Found:26 Checked:11223 Candidates:3074  (Inbound (ClaimSetup 0,6 DocumentAdded))
Found:26 Checked:11224 Candidates:3073  ((ClaimSetup 0,6 DocumentAdded) InitialContact)
Found:26 Checked:11225 Candidates:3072  (InitialContact (ClaimSetup 0,6 DocumentAdded))
Found:26 Checked:11226 Candidates:3071  ((ClaimSetup 0,6 DocumentAdded) IsoDataErrRpt)
Found:26 Checked:11227 Candidates:3070  (IsoDataErrRpt (ClaimSetup 0,6 DocumentAdded))
Found:26 Checked:11228 Candidates:3069  ((ClaimSetup 0,6 DocumentAdded) IsoMatchRpt)
Found:26 Checked:11229 Candidates:3068  (IsoMatchRpt (ClaimSetup 0,6 DocumentAdded))
Found:26 Checked:11230 Candidates:3067  ((ClaimSetup 0,6 DocumentAdded) IsoNoMatchRpt)
Found:26 Checked:11231 Candidates:3066  (IsoNoMatchRpt (ClaimSetup 0,6 DocumentAdded))
Found:26 Checked:11232 Candidates:3065  ((ClaimSetup 0,6 DocumentAdded) ItmReAssToFHndler)
Found:26 Checked:11233 Candidates:3064  (ItmReAssToFHndler (ClaimSetup 0,6 DocumentAdded))
Found:26 Checked:11234 Candidates:3063  ((ClaimSetup 0,6 DocumentAdded) LiabilityAnalysis)
Found:26 Checked:11235 Candidates:3062  (LiabilityAnalysis (ClaimSetup 0,6 DocumentAdded))
Found:26 Checked:11236 Candidates:3061  ((ClaimSetup 0,6 DocumentAdded) makePaymentSubmit)
Found:26 Checked:11237 Candidates:3060  (makePaymentSubmit (ClaimSetup 0,6 DocumentAdded))
Found:26 Checked:11238 Candidates:3059  ((ClaimSetup 0,6 DocumentAdded) Medical)
Found:26 Checked:11239 Candidates:3058  (Medical (ClaimSetup 0,6 DocumentAdded))
Found:26 Checked:11240 Candidates:3057  ((ClaimSetup 0,6 DocumentAdded) Outbound)
Found:26 Checked:11241 Candidates:3056  (Outbound (ClaimSetup 0,6 DocumentAdded))
Found:26 Checked:11242 Candidates:3055  ((ClaimSetup 0,6 DocumentAdded) PartyEdited)
Found:26 Checked:11243 Candidates:3054  (PartyEdited (ClaimSetup 0,6 DocumentAdded))
Found:26 Checked:11244 Candidates:3053  ((ClaimSetup 0,6 DocumentAdded) PaymentBlockSet)
Found:26 Checked:11245 Candidates:3052  (PaymentBlockSet (ClaimSetup 0,6 DocumentAdded))
Found:26 Checked:11246 Candidates:3051  ((ClaimSetup 0,6 DocumentAdded) PerilActivity)
Found:26 Checked:11247 Candidates:3050  (PerilActivity (ClaimSetup 0,6 DocumentAdded))
Found:26 Checked:11248 Candidates:3049  ((ClaimSetup 0,6 DocumentAdded) Perils/Reserves)
Found:26 Checked:11249 Candidates:3048  (Perils/Reserves (ClaimSetup 0,6 DocumentAdded))
Found:26 Checked:11250 Candidates:3047  ((ClaimSetup 0,6 DocumentAdded) ReasonforEscalation)
Found:26 Checked:11251 Candidates:3046  (ReasonforEscalation (ClaimSetup 0,6 DocumentAdded))
Found:26 Checked:11252 Candidates:3045  ((ClaimSetup 0,6 DocumentAdded) ReceiptItem)
Found:26 Checked:11253 Candidates:3044  (ReceiptItem (ClaimSetup 0,6 DocumentAdded))
Found:26 Checked:11254 Candidates:3043  ((ClaimSetup 0,6 DocumentAdded) RecordedStatementSu)
Found:26 Checked:11255 Candidates:3042  (RecordedStatementSu (ClaimSetup 0,6 DocumentAdded))
Found:26 Checked:11256 Candidates:3041  ((ClaimSetup 0,6 DocumentAdded) Referral)
Found:26 Checked:11257 Candidates:3040  (Referral (ClaimSetup 0,6 DocumentAdded))
Found:26 Checked:11258 Candidates:3039  ((ClaimSetup 0,6 DocumentAdded) RefRemFromInbox)
Found:26 Checked:11259 Candidates:3038  (RefRemFromInbox (ClaimSetup 0,6 DocumentAdded))
Found:26 Checked:11260 Candidates:3037  ((ClaimSetup 0,6 DocumentAdded) RefRespPoliceFire)
Found:26 Checked:11261 Candidates:3036  (RefRespPoliceFire (ClaimSetup 0,6 DocumentAdded))
Found:26 Checked:11262 Candidates:3035  ((ClaimSetup 0,6 DocumentAdded) RefRespRCC)
Found:26 Checked:11263 Candidates:3034  (RefRespRCC (ClaimSetup 0,6 DocumentAdded))
Found:26 Checked:11264 Candidates:3033  ((ClaimSetup 0,6 DocumentAdded) RefSentPoliceFire)
Found:26 Checked:11265 Candidates:3032  (RefSentPoliceFire (ClaimSetup 0,6 DocumentAdded))
Found:26 Checked:11266 Candidates:3031  ((ClaimSetup 0,6 DocumentAdded) RefSentRCC)
Found:26 Checked:11267 Candidates:3030  (RefSentRCC (ClaimSetup 0,6 DocumentAdded))
Found:26 Checked:11268 Candidates:3029  ((ClaimSetup 0,6 DocumentAdded) Rental)
Found:26 Checked:11269 Candidates:3028  (Rental (ClaimSetup 0,6 DocumentAdded))
Found:26 Checked:11270 Candidates:3027  ((ClaimSetup 0,6 DocumentAdded) ReviewRemFromInbox)
Found:26 Checked:11271 Candidates:3026  (ReviewRemFromInbox (ClaimSetup 0,6 DocumentAdded))
Found:26 Checked:11272 Candidates:3025  ((ClaimSetup 0,6 DocumentAdded) RouteToInbox)
Found:26 Checked:11273 Candidates:3024  (RouteToInbox (ClaimSetup 0,6 DocumentAdded))
Found:26 Checked:11274 Candidates:3023  ((ClaimSetup 0,6 DocumentAdded) SuspendedItem)
Distribution for ((ClaimSetup 0,6 DocumentAdded) 1,5 SuspendedItem)
N_a: 7, N_ab: 7, Critical interval: ((1, 5)), P(success): 0.3528, p_value: 0.0007

Found:27 Checked:11275 Candidates:3146  (SuspendedItem (ClaimSetup 0,6 DocumentAdded))
Found:27 Checked:11276 Candidates:3145  ((ClaimSetup 0,6 DocumentAdded) Suspense)
Found:27 Checked:11277 Candidates:3144  (Suspense (ClaimSetup 0,6 DocumentAdded))
Found:27 Checked:11278 Candidates:3143  ((ClaimSetup 0,6 DocumentAdded) UnsuspendedItem)
Found:27 Checked:11279 Candidates:3142  (UnsuspendedItem (ClaimSetup 0,6 DocumentAdded))
Found:27 Checked:11280 Candidates:3141  ((ClaimSetup 0,6 DocumentAdded) updtPymtVoid)
Found:27 Checked:11281 Candidates:3140  (updtPymtVoid (ClaimSetup 0,6 DocumentAdded))
Found:27 Checked:11282 Candidates:3139  ((ClaimSetup 0,6 DocumentAdded) Vehicle)
Found:27 Checked:11283 Candidates:3138  (Vehicle (ClaimSetup 0,6 DocumentAdded))
Found:27 Checked:11284 Candidates:3137  ((ClaimSetup 0,6 DocumentAdded) VehicleEdited)
Found:27 Checked:11285 Candidates:3136  (VehicleEdited (ClaimSetup 0,6 DocumentAdded))
Found:27 Checked:11286 Candidates:3135  ((ClaimSetup 0,6 DocumentAdded) (AssReRouteQueue 1,3 ReviewRemFromInbox))
Found:27 Checked:11287 Candidates:3134  ((AssReRouteQueue 1,3 ReviewRemFromInbox) (ClaimSetup 0,6 DocumentAdded))
