Starting at 2016-03-31 05:03:42.300910...

	
Parameters:	
Table:claim_events_simple	
Limit Infrequent Events: 1	
Limit Infrequent Pairs: 1	
Prune KL-Divergence: False	
Window: 24	
Laplace Pseudocounts: 1	
P-value Threshold: 0.001	

Found:0 Checked:1 Candidates:10282  (AllegedRemoved AssRouteToOffice)
Distribution for (Correspondencsent 1,2 ReviewRemFromInbox)
N_a: 45, N_ab: 11, Critical interval: ((1, 2)), P(success): 0.0680, p_value: 0.0002

Found:109 Checked:2617 Candidates:40040  (Correspondencsent RiskReviewSent)
Found:109 Checked:2618 Candidates:40039  (Correspondencsent RouteToInbox)
Found:109 Checked:2619 Candidates:40038  (Correspondencsent RouteToUnAssiMail)
Found:109 Checked:2620 Candidates:40037  (Correspondencsent Salvage)
Found:109 Checked:2621 Candidates:40036  (Correspondencsent SendTransHigh)
Found:109 Checked:2622 Candidates:40035  (Correspondencsent SentToBillAudit)
Found:109 Checked:2623 Candidates:40034  (Correspondencsent SetupEbillParty)
Found:109 Checked:2624 Candidates:40033  (Correspondencsent Subrogation)
Found:109 Checked:2625 Candidates:40032  (Correspondencsent SuspendedItem)
Distribution for (Correspondencsent 1,3 SuspendedItem)
N_a: 177, N_ab: 42, Critical interval: ((1, 3)), P(success): 0.1384, p_value: 0.0003

Found:110 Checked:2626 Candidates:40447  (Correspondencsent Suspense)
Distribution for (Correspondencsent 1,2 Suspense)
N_a: 110, N_ab: 24, Critical interval: ((1, 2)), P(success): 0.0996, p_value: 0.0002

Found:111 Checked:2627 Candidates:40854  (Correspondencsent TLWCompleteReprble)
Found:111 Checked:2628 Candidates:40853  (Correspondencsent TLWCompleteTtlLoss)
Found:111 Checked:2629 Candidates:40852  (Correspondencsent TLWReopened)
Found:111 Checked:2630 Candidates:40851  (Correspondencsent UnsuspendedItem)
Found:111 Checked:2631 Candidates:40850  (Correspondencsent updtPymtVoid)
Found:111 Checked:2632 Candidates:40849  (Correspondencsent VehDataResubmitted)
Found:111 Checked:2633 Candidates:40848  (Correspondencsent Vehicle)
Distribution for (Correspondencsent 0,9 Vehicle)
N_a: 449, N_ab: 265, Critical interval: ((0, 9)), P(success): 0.5028, p_value: 0.0001

Found:112 Checked:2634 Candidates:41321  (Correspondencsent VehicleEdited)
Found:112 Checked:2635 Candidates:41320  (Correspondencsent VehOnClsdClmErrSnt)
Found:112 Checked:2636 Candidates:41319  (Correspondencsent VehSlvgLogCompltd)
Found:112 Checked:2637 Candidates:41318  (Correspondencsent XPayAuthApprv)
Found:112 Checked:2638 Candidates:41317  (Correspondencsent XPayAuthEscalate)
Found:112 Checked:2639 Candidates:41316  (Correspondencsent XPayAuthLimit)
Found:112 Checked:2640 Candidates:41315  (Coverage AssociatedToClaim)
Found:112 Checked:2641 Candidates:41314  (Coverage AssociatedToParty)
Found:112 Checked:2642 Candidates:41313  (Coverage AssReRouteQueue)
Found:112 Checked:2643 Candidates:41312  (Coverage AssRouteToOffice)
Found:112 Checked:2644 Candidates:41311  (Coverage AssToFileHandler)
Found:112 Checked:2645 Candidates:41310  (Coverage AudatexReceipt)
Found:112 Checked:2646 Candidates:41309  (Coverage ClaimActivityLog)
Found:112 Checked:2647 Candidates:41308  (Coverage ClaimClosed)
Found:112 Checked:2648 Candidates:41307  (Coverage ClaimEdited)
Found:112 Checked:2649 Candidates:41306  (Coverage ClaimReported)
Found:112 Checked:2650 Candidates:41305  (Coverage ClaimSetup)
Found:112 Checked:2651 Candidates:41304  (Coverage ClaimSummary)
Found:112 Checked:2652 Candidates:41303  (Coverage Contact)
Found:112 Checked:2653 Candidates:41302  (Coverage COPSCarAsgSentCRP)
Found:112 Checked:2654 Candidates:41301  (Coverage COPSCarAsgSentPDR)
Found:112 Checked:2655 Candidates:41300  (Coverage CorrAssignToHndler)
Found:112 Checked:2656 Candidates:41299  (Coverage Correspondencsent)
Found:112 Checked:2657 Candidates:41298  (Coverage Coverage)
Found:112 Checked:2658 Candidates:41297  (Coverage DocAddInProgress)
Found:112 Checked:2659 Candidates:41296  (Coverage DocumentAdded)
Found:112 Checked:2660 Candidates:41295  (Coverage DocumentFiled)
Found:112 Checked:2661 Candidates:41294  (Coverage FYISent)
Found:112 Checked:2662 Candidates:41293  (Coverage grpPymtSubmit)
Found:112 Checked:2663 Candidates:41292  (Coverage Inbound)
Found:112 Checked:2664 Candidates:41291  (Coverage InitialContact)
Found:112 Checked:2665 Candidates:41290  (Coverage IsoAutUpdRpt)
Found:112 Checked:2666 Candidates:41289  (Coverage IsoDataErrRpt)
Found:112 Checked:2667 Candidates:41288  (Coverage IsoMatchRpt)
Found:112 Checked:2668 Candidates:41287  (Coverage IsoNoMatchRpt)
Found:112 Checked:2669 Candidates:41286  (Coverage ItmReAssToFHndler)
Found:112 Checked:2670 Candidates:41285  (Coverage LiabilityAnalysis)
Found:112 Checked:2671 Candidates:41284  (Coverage makePaymentSubmit)
Found:112 Checked:2672 Candidates:41283  (Coverage Medical)
Found:112 Checked:2673 Candidates:41282  (Coverage Medicare)
Found:112 Checked:2674 Candidates:41281  (Coverage MedicareNotify)
Found:112 Checked:2675 Candidates:41280  (Coverage MoveFromInvstigatn)
Found:112 Checked:2676 Candidates:41279  (Coverage MovetoParty)
Found:112 Checked:2677 Candidates:41278  (Coverage MultDocAddBegin)
Found:112 Checked:2678 Candidates:41277  (Coverage MultipleDocAdded)
Found:112 Checked:2679 Candidates:41276  (Coverage Outbound)
Found:112 Checked:2680 Candidates:41275  (Coverage PartyEdited)
Found:112 Checked:2681 Candidates:41274  (Coverage PaymentBlockSet)
Found:112 Checked:2682 Candidates:41273  (Coverage PerilActivity)
Found:112 Checked:2683 Candidates:41272  (Coverage Perils/Reserves)
Found:112 Checked:2684 Candidates:41271  (Coverage ReasonforEscalation)
Found:112 Checked:2685 Candidates:41270  (Coverage ReceiptItem)
Found:112 Checked:2686 Candidates:41269  (Coverage recordManualPymt)
Found:112 Checked:2687 Candidates:41268  (Coverage RefCompPDVE)
Found:112 Checked:2688 Candidates:41267  (Coverage Referral)
Found:112 Checked:2689 Candidates:41266  (Coverage RefRemFromInbox)
Found:112 Checked:2690 Candidates:41265  (Coverage RefRespAuthority)
Found:112 Checked:2691 Candidates:41264  (Coverage RefRespCSLT)
Found:112 Checked:2692 Candidates:41263  (Coverage RefRespGeneral)
Found:112 Checked:2693 Candidates:41262  (Coverage RefRespPDVE)
Found:112 Checked:2694 Candidates:41261  (Coverage RefRespPoliceFire)
Found:112 Checked:2695 Candidates:41260  (Coverage RefRespRCC)
Found:112 Checked:2696 Candidates:41259  (Coverage RefSentAuthority)
Found:112 Checked:2697 Candidates:41258  (Coverage RefSentCSLT)
Found:112 Checked:2698 Candidates:41257  (Coverage RefSentGeneral)
Found:112 Checked:2699 Candidates:41256  (Coverage RefSentPDVE)
Found:112 Checked:2700 Candidates:41255  (Coverage RefSentPoliceFire)
Found:112 Checked:2701 Candidates:41254  (Coverage RefSentRCC)
Found:112 Checked:2702 Candidates:41253  (Coverage Rental)
Found:112 Checked:2703 Candidates:41252  (Coverage ReviewRemFromInbox)
Found:112 Checked:2704 Candidates:41251  (Coverage RouteToInbox)
Found:112 Checked:2705 Candidates:41250  (Coverage SuspendedItem)
Distribution for (Coverage 1,2 SuspendedItem)
N_a: 26, N_ab: 11, Critical interval: ((1, 2)), P(success): 0.1352, p_value: 0.0003

Found:113 Checked:2706 Candidates:41579  (Coverage Suspense)
Found:113 Checked:2707 Candidates:41578  (Coverage TLWCompleteReprble)
Found:113 Checked:2708 Candidates:41577  (Coverage UnsuspendedItem)
Found:113 Checked:2709 Candidates:41576  (Coverage updtPymtVoid)
Found:113 Checked:2710 Candidates:41575  (Coverage Vehicle)
Found:113 Checked:2711 Candidates:41574  (Coverage VehicleEdited)
Found:113 Checked:2712 Candidates:41573  (Coverage XPayAuthApprv)
Found:113 Checked:2713 Candidates:41572  (Coverage XPayAuthLimit)
Found:113 Checked:2714 Candidates:41571  (DateOfLossChanged AssRouteToOffice)
Found:113 Checked:2715 Candidates:41570  (DateOfLossChanged AssToFileHandler)
Found:113 Checked:2716 Candidates:41569  (DateOfLossChanged AudatexReceipt)
Found:113 Checked:2717 Candidates:41568  (DateOfLossChanged ClaimActivityLog)
Found:113 Checked:2718 Candidates:41567  (DateOfLossChanged ClaimClosed)
Found:113 Checked:2719 Candidates:41566  (DateOfLossChanged ClaimEdited)
Found:113 Checked:2720 Candidates:41565  (DateOfLossChanged ClaimReported)
Found:113 Checked:2721 Candidates:41564  (DateOfLossChanged ClaimSetup)
Found:113 Checked:2722 Candidates:41563  (DateOfLossChanged COPSCarAsgSentCRP)
Found:113 Checked:2723 Candidates:41562  (DateOfLossChanged Correspondencsent)
Found:113 Checked:2724 Candidates:41561  (DateOfLossChanged DocAddInProgress)
Found:113 Checked:2725 Candidates:41560  (DateOfLossChanged DocumentAdded)
Found:113 Checked:2726 Candidates:41559  (DateOfLossChanged FYISent)
Found:113 Checked:2727 Candidates:41558  (DateOfLossChanged Inbound)
Found:113 Checked:2728 Candidates:41557  (DateOfLossChanged InitialContact)
Found:113 Checked:2729 Candidates:41556  (DateOfLossChanged IsoDataErrRpt)
Found:113 Checked:2730 Candidates:41555  (DateOfLossChanged IsoMatchRpt)
Found:113 Checked:2731 Candidates:41554  (DateOfLossChanged MovefromParty)
Found:113 Checked:2732 Candidates:41553  (DateOfLossChanged MovetoParty)
Found:113 Checked:2733 Candidates:41552  (DateOfLossChanged Outbound)
Found:113 Checked:2734 Candidates:41551  (DateOfLossChanged PerilActivity)
Found:113 Checked:2735 Candidates:41550  (DateOfLossChanged Rental)
Found:113 Checked:2736 Candidates:41549  (DateOfLossChanged ReviewRemFromInbox)
Found:113 Checked:2737 Candidates:41548  (DateOfLossChanged RouteToInbox)
Found:113 Checked:2738 Candidates:41547  (DateOfLossChanged SuspendedItem)
Found:113 Checked:2739 Candidates:41546  (DateOfLossChanged Suspense)
Found:113 Checked:2740 Candidates:41545  (DateOfLossChanged UnsuspendedItem)
Found:113 Checked:2741 Candidates:41544  (DateOfLossChanged Vehicle)
Found:113 Checked:2742 Candidates:41543  (DateOfLossChanged VehicleEdited)
Found:113 Checked:2743 Candidates:41542  (DocAddInProgress AllegedRemoved)
Found:113 Checked:2744 Candidates:41541  (DocAddInProgress applyCreditSubmit)
Found:113 Checked:2745 Candidates:41540  (DocAddInProgress AssociatedToClaim)
Found:113 Checked:2746 Candidates:41539  (DocAddInProgress AssociatedToParty)
Found:113 Checked:2747 Candidates:41538  (DocAddInProgress AssReRouteOffice)
Found:113 Checked:2748 Candidates:41537  (DocAddInProgress AssReRouteQueue)
Found:113 Checked:2749 Candidates:41536  (DocAddInProgress AssRouteToOffice)
Found:113 Checked:2750 Candidates:41535  (DocAddInProgress AssToFileHandler)
Found:113 Checked:2751 Candidates:41534  (DocAddInProgress AudatexReceipt)
Found:113 Checked:2752 Candidates:41533  (DocAddInProgress CATContact)
Found:113 Checked:2753 Candidates:41532  (DocAddInProgress ChangedDocType)
Found:113 Checked:2754 Candidates:41531  (DocAddInProgress ChangedfromParty)
Found:113 Checked:2755 Candidates:41530  (DocAddInProgress ChangedtoParty)
Found:113 Checked:2756 Candidates:41529  (DocAddInProgress ClaimActivityLog)
Found:113 Checked:2757 Candidates:41528  (DocAddInProgress ClaimClosed)
Found:113 Checked:2758 Candidates:41527  (DocAddInProgress ClaimEdited)
Found:113 Checked:2759 Candidates:41526  (DocAddInProgress ClaimReopened)
Found:113 Checked:2760 Candidates:41525  (DocAddInProgress ClaimReported)
Found:113 Checked:2761 Candidates:41524  (DocAddInProgress ClaimSecured)
Found:113 Checked:2762 Candidates:41523  (DocAddInProgress ClaimSentToLFS)
Found:113 Checked:2763 Candidates:41522  (DocAddInProgress ClaimSetup)
Found:113 Checked:2764 Candidates:41521  (DocAddInProgress ClaimSummary)
Found:113 Checked:2765 Candidates:41520  (DocAddInProgress ClaimUnsecured)
Found:113 Checked:2766 Candidates:41519  (DocAddInProgress CloseBlockRemoved)
Found:113 Checked:2767 Candidates:41518  (DocAddInProgress CloseBlockSet)
Found:113 Checked:2768 Candidates:41517  (DocAddInProgress Contact)
Found:113 Checked:2769 Candidates:41516  (DocAddInProgress COPSCarAsgSentCRP)
Found:113 Checked:2770 Candidates:41515  (DocAddInProgress COPSCarAsgSentPDR)
Found:113 Checked:2771 Candidates:41514  (DocAddInProgress CorrAssignToHndler)
Found:113 Checked:2772 Candidates:41513  (DocAddInProgress Correspondencsent)
Found:113 Checked:2773 Candidates:41512  (DocAddInProgress Coverage)
Found:113 Checked:2774 Candidates:41511  (DocAddInProgress DateOfLossChanged)
Found:113 Checked:2775 Candidates:41510  (DocAddInProgress DocAddInProgress)
Found:113 Checked:2776 Candidates:41509  (DocAddInProgress DocumentAdded)
Found:113 Checked:2777 Candidates:41508  (DocAddInProgress DocumentFiled)
Found:113 Checked:2778 Candidates:41507  (DocAddInProgress EOBSent)
Found:113 Checked:2779 Candidates:41506  (DocAddInProgress EORSent)
Found:113 Checked:2780 Candidates:41505  (DocAddInProgress FYISent)
Found:113 Checked:2781 Candidates:41504  (DocAddInProgress grpPymtSubmit)
Found:113 Checked:2782 Candidates:41503  (DocAddInProgress Inbound)
Found:113 Checked:2783 Candidates:41502  (DocAddInProgress InitialContact)
Found:113 Checked:2784 Candidates:41501  (DocAddInProgress IsoDataErrRpt)
Found:113 Checked:2785 Candidates:41500  (DocAddInProgress IsoMatchRpt)
Found:113 Checked:2786 Candidates:41499  (DocAddInProgress IsoNoMatchRpt)
Found:113 Checked:2787 Candidates:41498  (DocAddInProgress ItemCompleteDenial)
Found:113 Checked:2788 Candidates:41497  (DocAddInProgress ItmReAssToFHndler)
Found:113 Checked:2789 Candidates:41496  (DocAddInProgress LiabilityAnalysis)
Found:113 Checked:2790 Candidates:41495  (DocAddInProgress makePaymentSubmit)
Found:113 Checked:2791 Candidates:41494  (DocAddInProgress ManualDeny)
Found:113 Checked:2792 Candidates:41493  (DocAddInProgress ManualPayment)
Found:113 Checked:2793 Candidates:41492  (DocAddInProgress Medical)
Found:113 Checked:2794 Candidates:41491  (DocAddInProgress Medicare)
Found:113 Checked:2795 Candidates:41490  (DocAddInProgress MedicareNotify)
Found:113 Checked:2796 Candidates:41489  (DocAddInProgress MoveFromInvstigatn)
Found:113 Checked:2797 Candidates:41488  (DocAddInProgress MovefromParty)
Found:113 Checked:2798 Candidates:41487  (DocAddInProgress MoveToInvestigatn)
Found:113 Checked:2799 Candidates:41486  (DocAddInProgress MovetoParty)
Found:113 Checked:2800 Candidates:41485  (DocAddInProgress MultDocAddBegin)
Found:113 Checked:2801 Candidates:41484  (DocAddInProgress MultipleDocAdded)
Found:113 Checked:2802 Candidates:41483  (DocAddInProgress MutliEOBSent)
Found:113 Checked:2803 Candidates:41482  (DocAddInProgress Outbound)
Found:113 Checked:2804 Candidates:41481  (DocAddInProgress OwRetTLWComTtlLoss)
Found:113 Checked:2805 Candidates:41480  (DocAddInProgress PartyAdded)
Found:113 Checked:2806 Candidates:41479  (DocAddInProgress PartyEdited)
Found:113 Checked:2807 Candidates:41478  (DocAddInProgress PaymentBlockSet)
Found:113 Checked:2808 Candidates:41477  (DocAddInProgress PerilActivity)
Found:113 Checked:2809 Candidates:41476  (DocAddInProgress Perils/Reserves)
Found:113 Checked:2810 Candidates:41475  (DocAddInProgress PhvcNotice)
Found:113 Checked:2811 Candidates:41474  (DocAddInProgress PolicyNumberChange)
Found:113 Checked:2812 Candidates:41473  (DocAddInProgress RcvdTranscriptn)
Found:113 Checked:2813 Candidates:41472  (DocAddInProgress ReasonforEscalation)
Found:113 Checked:2814 Candidates:41471  (DocAddInProgress ReceiptItem)
Found:113 Checked:2815 Candidates:41470  (DocAddInProgress RecordedStatementSu)
Found:113 Checked:2816 Candidates:41469  (DocAddInProgress recordManualPymt)
Found:113 Checked:2817 Candidates:41468  (DocAddInProgress RefAssign)
Found:113 Checked:2818 Candidates:41467  (DocAddInProgress RefCompPDVE)
Found:113 Checked:2819 Candidates:41466  (DocAddInProgress Referral)
Distribution for (DocAddInProgress 1,2 Referral)
N_a: 36, N_ab: 14, Critical interval: ((1, 2)), P(success): 0.1399, p_value: 0.0002

Found:114 Checked:2820 Candidates:41879  (DocAddInProgress RefRemFromInbox)
Found:114 Checked:2821 Candidates:41878  (DocAddInProgress RefRespAuthority)
Found:114 Checked:2822 Candidates:41877  (DocAddInProgress RefRespBTCD)
Found:114 Checked:2823 Candidates:41876  (DocAddInProgress RefRespCSLT)
Found:114 Checked:2824 Candidates:41875  (DocAddInProgress RefRespFS)
Found:114 Checked:2825 Candidates:41874  (DocAddInProgress RefRespGeneral)
Found:114 Checked:2826 Candidates:41873  (DocAddInProgress RefRespPD)
Found:114 Checked:2827 Candidates:41872  (DocAddInProgress RefRespPDVE)
Found:114 Checked:2828 Candidates:41871  (DocAddInProgress RefRespPoliceFire)
Found:114 Checked:2829 Candidates:41870  (DocAddInProgress RefRespRCC)
Found:114 Checked:2830 Candidates:41869  (DocAddInProgress RefRespRental)
Found:114 Checked:2831 Candidates:41868  (DocAddInProgress RefRespSalvage)
Found:114 Checked:2832 Candidates:41867  (DocAddInProgress RefSentAuthority)
Found:114 Checked:2833 Candidates:41866  (DocAddInProgress RefSentBTCD)
Found:114 Checked:2834 Candidates:41865  (DocAddInProgress RefSentCRD)
Found:114 Checked:2835 Candidates:41864  (DocAddInProgress RefSentCSLT)
Found:114 Checked:2836 Candidates:41863  (DocAddInProgress RefSentFS)
Found:114 Checked:2837 Candidates:41862  (DocAddInProgress RefSentGeneral)
Found:114 Checked:2838 Candidates:41861  (DocAddInProgress RefSentPD)
Found:114 Checked:2839 Candidates:41860  (DocAddInProgress RefSentPDVE)
Found:114 Checked:2840 Candidates:41859  (DocAddInProgress RefSentPoliceFire)
Found:114 Checked:2841 Candidates:41858  (DocAddInProgress RefSentRCC)
Found:114 Checked:2842 Candidates:41857  (DocAddInProgress RefSentRental)
Found:114 Checked:2843 Candidates:41856  (DocAddInProgress RefSentSalvage)
Found:114 Checked:2844 Candidates:41855  (DocAddInProgress Rental)
Found:114 Checked:2845 Candidates:41854  (DocAddInProgress ReturnFrBillAudit)
Found:114 Checked:2846 Candidates:41853  (DocAddInProgress ReviewRemFromInbox)
Found:114 Checked:2847 Candidates:41852  (DocAddInProgress RiskReviewSent)
Found:114 Checked:2848 Candidates:41851  (DocAddInProgress RouteToInbox)
Found:114 Checked:2849 Candidates:41850  (DocAddInProgress RouteToUnAssiMail)
Found:114 Checked:2850 Candidates:41849  (DocAddInProgress Salvage)
Found:114 Checked:2851 Candidates:41848  (DocAddInProgress SendTransHigh)
Found:114 Checked:2852 Candidates:41847  (DocAddInProgress SentToBillAudit)
Found:114 Checked:2853 Candidates:41846  (DocAddInProgress SetupEbillParty)
Found:114 Checked:2854 Candidates:41845  (DocAddInProgress Subrogation)
Found:114 Checked:2855 Candidates:41844  (DocAddInProgress SuspendedItem)
Found:114 Checked:2856 Candidates:41843  (DocAddInProgress Suspense)
Found:114 Checked:2857 Candidates:41842  (DocAddInProgress TLWCompleteReprble)
Found:114 Checked:2858 Candidates:41841  (DocAddInProgress TLWCompleteTtlLoss)
Found:114 Checked:2859 Candidates:41840  (DocAddInProgress TLWReopened)
Found:114 Checked:2860 Candidates:41839  (DocAddInProgress UnsuspendedItem)
Found:114 Checked:2861 Candidates:41838  (DocAddInProgress updtPymtVoid)
Found:114 Checked:2862 Candidates:41837  (DocAddInProgress VehDataResubmitted)
Found:114 Checked:2863 Candidates:41836  (DocAddInProgress Vehicle)
Found:114 Checked:2864 Candidates:41835  (DocAddInProgress VehicleEdited)
Found:114 Checked:2865 Candidates:41834  (DocAddInProgress VehOnClsdClmErrSnt)
Found:114 Checked:2866 Candidates:41833  (DocAddInProgress VehSlvgLogCompltd)
Found:114 Checked:2867 Candidates:41832  (DocAddInProgress XPayAuthApprv)
Found:114 Checked:2868 Candidates:41831  (DocAddInProgress XPayAuthEscalate)
Found:114 Checked:2869 Candidates:41830  (DocAddInProgress XPayAuthLimit)
Found:114 Checked:2870 Candidates:41829  (DocumentAdded AllegedRemoved)
Found:114 Checked:2871 Candidates:41828  (DocumentAdded applyCreditSubmit)
Found:114 Checked:2872 Candidates:41827  (DocumentAdded AssociatedToClaim)
Found:114 Checked:2873 Candidates:41826  (DocumentAdded AssociatedToParty)
Found:114 Checked:2874 Candidates:41825  (DocumentAdded AssReRouteOffice)
Found:114 Checked:2875 Candidates:41824  (DocumentAdded AssReRouteQueue)
Found:114 Checked:2876 Candidates:41823  (DocumentAdded AssRouteToOffice)
Found:114 Checked:2877 Candidates:41822  (DocumentAdded AssToFileHandler)
Found:114 Checked:2878 Candidates:41821  (DocumentAdded AudatexReceipt)
Found:114 Checked:2879 Candidates:41820  (DocumentAdded CATContact)
Found:114 Checked:2880 Candidates:41819  (DocumentAdded ChangedDocType)
Found:114 Checked:2881 Candidates:41818  (DocumentAdded ChangedfromParty)
Found:114 Checked:2882 Candidates:41817  (DocumentAdded ChangedtoParty)
Found:114 Checked:2883 Candidates:41816  (DocumentAdded ClaimActivityLog)
Found:114 Checked:2884 Candidates:41815  (DocumentAdded ClaimClosed)
Found:114 Checked:2885 Candidates:41814  (DocumentAdded ClaimEdited)
Found:114 Checked:2886 Candidates:41813  (DocumentAdded ClaimReopened)
Found:114 Checked:2887 Candidates:41812  (DocumentAdded ClaimReported)
Found:114 Checked:2888 Candidates:41811  (DocumentAdded ClaimSecured)
Found:114 Checked:2889 Candidates:41810  (DocumentAdded ClaimSentToLFS)
Found:114 Checked:2890 Candidates:41809  (DocumentAdded ClaimSetup)
Found:114 Checked:2891 Candidates:41808  (DocumentAdded ClaimSummary)
Found:114 Checked:2892 Candidates:41807  (DocumentAdded ClaimUnsecured)
Found:114 Checked:2893 Candidates:41806  (DocumentAdded CloseBlockRemoved)
Found:114 Checked:2894 Candidates:41805  (DocumentAdded CloseBlockSet)
Found:114 Checked:2895 Candidates:41804  (DocumentAdded Contact)
Found:114 Checked:2896 Candidates:41803  (DocumentAdded COPSCarAsgSentCRP)
Found:114 Checked:2897 Candidates:41802  (DocumentAdded COPSCarAsgSentPDR)
Found:114 Checked:2898 Candidates:41801  (DocumentAdded CorrAssignToHndler)
Found:114 Checked:2899 Candidates:41800  (DocumentAdded Correspondencsent)
Found:114 Checked:2900 Candidates:41799  (DocumentAdded Coverage)
Found:114 Checked:2901 Candidates:41798  (DocumentAdded DateOfLossChanged)
Found:114 Checked:2902 Candidates:41797  (DocumentAdded DocAddInProgress)
Found:114 Checked:2903 Candidates:41796  (DocumentAdded DocumentAdded)
Found:114 Checked:2904 Candidates:41795  (DocumentAdded DocumentFiled)
Found:114 Checked:2905 Candidates:41794  (DocumentAdded EOBSent)
Found:114 Checked:2906 Candidates:41793  (DocumentAdded EORSent)
Found:114 Checked:2907 Candidates:41792  (DocumentAdded FYISent)
Found:114 Checked:2908 Candidates:41791  (DocumentAdded grpPymtSubmit)
Found:114 Checked:2909 Candidates:41790  (DocumentAdded Inbound)
Found:114 Checked:2910 Candidates:41789  (DocumentAdded InitialContact)
Found:114 Checked:2911 Candidates:41788  (DocumentAdded IsoDataErrRpt)
Found:114 Checked:2912 Candidates:41787  (DocumentAdded IsoMatchRpt)
Found:114 Checked:2913 Candidates:41786  (DocumentAdded IsoNoMatchRpt)
Found:114 Checked:2914 Candidates:41785  (DocumentAdded ItemCompleteDenial)
Found:114 Checked:2915 Candidates:41784  (DocumentAdded ItmReAssToFHndler)
Found:114 Checked:2916 Candidates:41783  (DocumentAdded LiabilityAnalysis)
Found:114 Checked:2917 Candidates:41782  (DocumentAdded makePaymentSubmit)
Found:114 Checked:2918 Candidates:41781  (DocumentAdded ManualDeny)
Found:114 Checked:2919 Candidates:41780  (DocumentAdded ManualPayment)
Found:114 Checked:2920 Candidates:41779  (DocumentAdded Medical)
Found:114 Checked:2921 Candidates:41778  (DocumentAdded Medicare)
Found:114 Checked:2922 Candidates:41777  (DocumentAdded MedicareNotify)
Found:114 Checked:2923 Candidates:41776  (DocumentAdded MoveFromInvstigatn)
Found:114 Checked:2924 Candidates:41775  (DocumentAdded MovefromParty)
Found:114 Checked:2925 Candidates:41774  (DocumentAdded MoveToInvestigatn)
Found:114 Checked:2926 Candidates:41773  (DocumentAdded MovetoParty)
Found:114 Checked:2927 Candidates:41772  (DocumentAdded MultDocAddBegin)
Found:114 Checked:2928 Candidates:41771  (DocumentAdded MultipleDocAdded)
Found:114 Checked:2929 Candidates:41770  (DocumentAdded MutliEOBSent)
Found:114 Checked:2930 Candidates:41769  (DocumentAdded Outbound)
Found:114 Checked:2931 Candidates:41768  (DocumentAdded OwRetTLWComTtlLoss)
Found:114 Checked:2932 Candidates:41767  (DocumentAdded PartyAdded)
Found:114 Checked:2933 Candidates:41766  (DocumentAdded PartyEdited)
Found:114 Checked:2934 Candidates:41765  (DocumentAdded PaymentBlockSet)
Found:114 Checked:2935 Candidates:41764  (DocumentAdded PerilActivity)
Found:114 Checked:2936 Candidates:41763  (DocumentAdded Perils/Reserves)
Found:114 Checked:2937 Candidates:41762  (DocumentAdded PhvcNotice)
Found:114 Checked:2938 Candidates:41761  (DocumentAdded PolicyNumberChange)
Found:114 Checked:2939 Candidates:41760  (DocumentAdded RcvdTranscriptn)
Found:114 Checked:2940 Candidates:41759  (DocumentAdded ReasonforEscalation)
Found:114 Checked:2941 Candidates:41758  (DocumentAdded ReceiptItem)
Found:114 Checked:2942 Candidates:41757  (DocumentAdded RecordedStatementSu)
Found:114 Checked:2943 Candidates:41756  (DocumentAdded recordManualPymt)
Found:114 Checked:2944 Candidates:41755  (DocumentAdded RefAssign)
Found:114 Checked:2945 Candidates:41754  (DocumentAdded RefCompPDVE)
Found:114 Checked:2946 Candidates:41753  (DocumentAdded Referral)
Distribution for (DocumentAdded 1,2 Referral)
N_a: 36, N_ab: 14, Critical interval: ((1, 2)), P(success): 0.1399, p_value: 0.0002

Found:115 Checked:2947 Candidates:42168  (DocumentAdded RefRemFromInbox)
Found:115 Checked:2948 Candidates:42167  (DocumentAdded RefRespAuthority)
Found:115 Checked:2949 Candidates:42166  (DocumentAdded RefRespBTCD)
Found:115 Checked:2950 Candidates:42165  (DocumentAdded RefRespCSLT)
Found:115 Checked:2951 Candidates:42164  (DocumentAdded RefRespFS)
Found:115 Checked:2952 Candidates:42163  (DocumentAdded RefRespGeneral)
Found:115 Checked:2953 Candidates:42162  (DocumentAdded RefRespPD)
Found:115 Checked:2954 Candidates:42161  (DocumentAdded RefRespPDVE)
Found:115 Checked:2955 Candidates:42160  (DocumentAdded RefRespPoliceFire)
Found:115 Checked:2956 Candidates:42159  (DocumentAdded RefRespRCC)
Found:115 Checked:2957 Candidates:42158  (DocumentAdded RefRespRental)
Found:115 Checked:2958 Candidates:42157  (DocumentAdded RefRespSalvage)
Found:115 Checked:2959 Candidates:42156  (DocumentAdded RefSentAuthority)
Found:115 Checked:2960 Candidates:42155  (DocumentAdded RefSentBTCD)
Found:115 Checked:2961 Candidates:42154  (DocumentAdded RefSentCRD)
Found:115 Checked:2962 Candidates:42153  (DocumentAdded RefSentCSLT)
Found:115 Checked:2963 Candidates:42152  (DocumentAdded RefSentFS)
Found:115 Checked:2964 Candidates:42151  (DocumentAdded RefSentGeneral)
Found:115 Checked:2965 Candidates:42150  (DocumentAdded RefSentPD)
Found:115 Checked:2966 Candidates:42149  (DocumentAdded RefSentPDVE)
Found:115 Checked:2967 Candidates:42148  (DocumentAdded RefSentPoliceFire)
Found:115 Checked:2968 Candidates:42147  (DocumentAdded RefSentRCC)
Found:115 Checked:2969 Candidates:42146  (DocumentAdded RefSentRental)
