Starting at 2016-04-07 18:18:00.053641...

	
Parameters:	
Table:claim_events_simple	
Limit Infrequent Events: 1	
Limit Infrequent Pairs: 1	
Prune KL-Divergence: False	
Window: 24	
Laplace Pseudocounts: 1	
P-value Threshold: 0.001	

Found:0 Checked:1 Candidates:10282  (AllegedRemoved AssRouteToOffice)
Found:195 Checked:8495 Candidates:74092  (ReturnFrBillAudit VehSlvgLogCompltd)
Found:195 Checked:8496 Candidates:74091  (ReturnFrBillAudit XPayAuthApprv)
Found:195 Checked:8497 Candidates:74090  (ReturnFrBillAudit XPayAuthLimit)
Found:195 Checked:8498 Candidates:74089  (ReviewRemFromInbox applyCreditSubmit)
Found:195 Checked:8499 Candidates:74088  (ReviewRemFromInbox AssociatedToClaim)
Found:195 Checked:8500 Candidates:74087  (ReviewRemFromInbox AssociatedToParty)
Found:195 Checked:8501 Candidates:74086  (ReviewRemFromInbox AssReRouteOffice)
Found:195 Checked:8502 Candidates:74085  (ReviewRemFromInbox AssReRouteQueue)
Found:195 Checked:8503 Candidates:74084  (ReviewRemFromInbox AssRouteToOffice)
Found:195 Checked:8504 Candidates:74083  (ReviewRemFromInbox AssToFileHandler)
Found:195 Checked:8505 Candidates:74082  (ReviewRemFromInbox AudatexReceipt)
Found:195 Checked:8506 Candidates:74081  (ReviewRemFromInbox CATContact)
Found:195 Checked:8507 Candidates:74080  (ReviewRemFromInbox ChangedDocType)
Found:195 Checked:8508 Candidates:74079  (ReviewRemFromInbox ChangedfromParty)
Found:195 Checked:8509 Candidates:74078  (ReviewRemFromInbox ChangedtoParty)
Found:195 Checked:8510 Candidates:74077  (ReviewRemFromInbox ClaimActivityLog)
Found:195 Checked:8511 Candidates:74076  (ReviewRemFromInbox ClaimClosed)
Found:195 Checked:8512 Candidates:74075  (ReviewRemFromInbox ClaimEdited)
Found:195 Checked:8513 Candidates:74074  (ReviewRemFromInbox ClaimReopened)
Found:195 Checked:8514 Candidates:74073  (ReviewRemFromInbox ClaimReported)
Found:195 Checked:8515 Candidates:74072  (ReviewRemFromInbox ClaimSecured)
Found:195 Checked:8516 Candidates:74071  (ReviewRemFromInbox ClaimSentToLFS)
Found:195 Checked:8517 Candidates:74070  (ReviewRemFromInbox ClaimSetup)
Found:195 Checked:8518 Candidates:74069  (ReviewRemFromInbox ClaimSummary)
Found:195 Checked:8519 Candidates:74068  (ReviewRemFromInbox ClaimUnsecured)
Found:195 Checked:8520 Candidates:74067  (ReviewRemFromInbox CloseBlockRemoved)
Found:195 Checked:8521 Candidates:74066  (ReviewRemFromInbox CloseBlockSet)
Found:195 Checked:8522 Candidates:74065  (ReviewRemFromInbox Contact)
Found:195 Checked:8523 Candidates:74064  (ReviewRemFromInbox COPSCarAsgSentCRP)
Found:195 Checked:8524 Candidates:74063  (ReviewRemFromInbox COPSCarAsgSentPDR)
Found:195 Checked:8525 Candidates:74062  (ReviewRemFromInbox CorrAssignToHndler)
Found:195 Checked:8526 Candidates:74061  (ReviewRemFromInbox Correspondencsent)
Found:195 Checked:8527 Candidates:74060  (ReviewRemFromInbox Coverage)
Found:195 Checked:8528 Candidates:74059  (ReviewRemFromInbox DateOfLossChanged)
Found:195 Checked:8529 Candidates:74058  (ReviewRemFromInbox DocAddInProgress)
Found:195 Checked:8530 Candidates:74057  (ReviewRemFromInbox DocumentAdded)
Found:195 Checked:8531 Candidates:74056  (ReviewRemFromInbox DocumentFiled)
Found:195 Checked:8532 Candidates:74055  (ReviewRemFromInbox EOBSent)
Found:195 Checked:8533 Candidates:74054  (ReviewRemFromInbox EORSent)
Found:195 Checked:8534 Candidates:74053  (ReviewRemFromInbox FYISent)
Found:195 Checked:8535 Candidates:74052  (ReviewRemFromInbox grpPymtSubmit)
Found:195 Checked:8536 Candidates:74051  (ReviewRemFromInbox Inbound)
Found:195 Checked:8537 Candidates:74050  (ReviewRemFromInbox InitialContact)
Found:195 Checked:8538 Candidates:74049  (ReviewRemFromInbox IsoAutUpdRpt)
Found:195 Checked:8539 Candidates:74048  (ReviewRemFromInbox IsoDataErrRpt)
Found:195 Checked:8540 Candidates:74047  (ReviewRemFromInbox IsoMatchRpt)
Found:195 Checked:8541 Candidates:74046  (ReviewRemFromInbox IsoNoMatchRpt)
Found:195 Checked:8542 Candidates:74045  (ReviewRemFromInbox ItemCompleteDenial)
Found:195 Checked:8543 Candidates:74044  (ReviewRemFromInbox ItmReAssToFHndler)
Found:195 Checked:8544 Candidates:74043  (ReviewRemFromInbox LiabilityAnalysis)
Found:195 Checked:8545 Candidates:74042  (ReviewRemFromInbox makePaymentSubmit)
Found:195 Checked:8546 Candidates:74041  (ReviewRemFromInbox ManualDeny)
Found:195 Checked:8547 Candidates:74040  (ReviewRemFromInbox ManualPayment)
Found:195 Checked:8548 Candidates:74039  (ReviewRemFromInbox Medical)
Found:195 Checked:8549 Candidates:74038  (ReviewRemFromInbox Medicare)
Found:195 Checked:8550 Candidates:74037  (ReviewRemFromInbox MedicareNotify)
Found:195 Checked:8551 Candidates:74036  (ReviewRemFromInbox MovefromClaim)
Found:195 Checked:8552 Candidates:74035  (ReviewRemFromInbox MoveFromInvstigatn)
Found:195 Checked:8553 Candidates:74034  (ReviewRemFromInbox MovefromParty)
Found:195 Checked:8554 Candidates:74033  (ReviewRemFromInbox MovetoClaim)
Found:195 Checked:8555 Candidates:74032  (ReviewRemFromInbox MoveToInvestigatn)
Found:195 Checked:8556 Candidates:74031  (ReviewRemFromInbox MovetoParty)
Found:195 Checked:8557 Candidates:74030  (ReviewRemFromInbox MultDocAddBegin)
Found:195 Checked:8558 Candidates:74029  (ReviewRemFromInbox MultipleDocAdded)
Found:195 Checked:8559 Candidates:74028  (ReviewRemFromInbox MutliEOBSent)
Found:195 Checked:8560 Candidates:74027  (ReviewRemFromInbox NoteTrnsFrm)
Found:195 Checked:8561 Candidates:74026  (ReviewRemFromInbox Outbound)
Found:195 Checked:8562 Candidates:74025  (ReviewRemFromInbox PartyAdded)
Found:195 Checked:8563 Candidates:74024  (ReviewRemFromInbox PartyEdited)
Found:195 Checked:8564 Candidates:74023  (ReviewRemFromInbox PartyMoved)
Found:195 Checked:8565 Candidates:74022  (ReviewRemFromInbox PaymentBlockSet)
Found:195 Checked:8566 Candidates:74021  (ReviewRemFromInbox PerilActivity)
Found:195 Checked:8567 Candidates:74020  (ReviewRemFromInbox Perils/Reserves)
Found:195 Checked:8568 Candidates:74019  (ReviewRemFromInbox PhvcNotice)
Found:195 Checked:8569 Candidates:74018  (ReviewRemFromInbox PolicyNumberChange)
Found:195 Checked:8570 Candidates:74017  (ReviewRemFromInbox RcvdTranscriptn)
Found:195 Checked:8571 Candidates:74016  (ReviewRemFromInbox ReasonforEscalation)
Found:195 Checked:8572 Candidates:74015  (ReviewRemFromInbox ReceiptItem)
Found:195 Checked:8573 Candidates:74014  (ReviewRemFromInbox RecordedStatementSu)
Found:195 Checked:8574 Candidates:74013  (ReviewRemFromInbox recordManualPymt)
Found:195 Checked:8575 Candidates:74012  (ReviewRemFromInbox RefAssign)
Found:195 Checked:8576 Candidates:74011  (ReviewRemFromInbox RefCompPDVE)
Found:195 Checked:8577 Candidates:74010  (ReviewRemFromInbox RefCompRCC)
Found:195 Checked:8578 Candidates:74009  (ReviewRemFromInbox Referral)
Found:195 Checked:8579 Candidates:74008  (ReviewRemFromInbox RefRemFromInbox)
Found:195 Checked:8580 Candidates:74007  (ReviewRemFromInbox RefRespAuthority)
Found:195 Checked:8581 Candidates:74006  (ReviewRemFromInbox RefRespBTCD)
Found:195 Checked:8582 Candidates:74005  (ReviewRemFromInbox RefRespCSLT)
Found:195 Checked:8583 Candidates:74004  (ReviewRemFromInbox RefRespFS)
Found:195 Checked:8584 Candidates:74003  (ReviewRemFromInbox RefRespGeneral)
Found:195 Checked:8585 Candidates:74002  (ReviewRemFromInbox RefRespPD)
Found:195 Checked:8586 Candidates:74001  (ReviewRemFromInbox RefRespPDVE)
Found:195 Checked:8587 Candidates:74000  (ReviewRemFromInbox RefRespPoliceFire)
Found:195 Checked:8588 Candidates:73999  (ReviewRemFromInbox RefRespRCC)
Found:195 Checked:8589 Candidates:73998  (ReviewRemFromInbox RefRespRental)
Found:195 Checked:8590 Candidates:73997  (ReviewRemFromInbox RefRespSalvage)
Found:195 Checked:8591 Candidates:73996  (ReviewRemFromInbox RefSentAuthority)
Found:195 Checked:8592 Candidates:73995  (ReviewRemFromInbox RefSentBTCD)
Found:195 Checked:8593 Candidates:73994  (ReviewRemFromInbox RefSentCRD)
Found:195 Checked:8594 Candidates:73993  (ReviewRemFromInbox RefSentCSLT)
Found:195 Checked:8595 Candidates:73992  (ReviewRemFromInbox RefSentFS)
Found:195 Checked:8596 Candidates:73991  (ReviewRemFromInbox RefSentGeneral)
Found:195 Checked:8597 Candidates:73990  (ReviewRemFromInbox RefSentPD)
Found:195 Checked:8598 Candidates:73989  (ReviewRemFromInbox RefSentPDVE)
Found:195 Checked:8599 Candidates:73988  (ReviewRemFromInbox RefSentPoliceFire)
Found:195 Checked:8600 Candidates:73987  (ReviewRemFromInbox RefSentRCC)
Found:195 Checked:8601 Candidates:73986  (ReviewRemFromInbox RefSentRental)
Found:195 Checked:8602 Candidates:73985  (ReviewRemFromInbox RefSentSalvage)
Found:195 Checked:8603 Candidates:73984  (ReviewRemFromInbox Rental)
Found:195 Checked:8604 Candidates:73983  (ReviewRemFromInbox ReturnFrBillAudit)
Found:195 Checked:8605 Candidates:73982  (ReviewRemFromInbox ReviewRemFromInbox)
Found:195 Checked:8606 Candidates:73981  (ReviewRemFromInbox RouteToInbox)
Found:195 Checked:8607 Candidates:73980  (ReviewRemFromInbox RouteToUnAssiMail)
Found:195 Checked:8608 Candidates:73979  (ReviewRemFromInbox Salvage)
Found:195 Checked:8609 Candidates:73978  (ReviewRemFromInbox SendTransHigh)
Found:195 Checked:8610 Candidates:73977  (ReviewRemFromInbox SentToBillAudit)
Found:195 Checked:8611 Candidates:73976  (ReviewRemFromInbox SetupEbillParty)
Found:195 Checked:8612 Candidates:73975  (ReviewRemFromInbox SuspendedItem)
Found:195 Checked:8613 Candidates:73974  (ReviewRemFromInbox Suspense)
Found:195 Checked:8614 Candidates:73973  (ReviewRemFromInbox TLWCompleteReprble)
Found:195 Checked:8615 Candidates:73972  (ReviewRemFromInbox TLWCompleteTtlLoss)
Found:195 Checked:8616 Candidates:73971  (ReviewRemFromInbox UnsuspendedItem)
Found:195 Checked:8617 Candidates:73970  (ReviewRemFromInbox updtPymtVoid)
Found:195 Checked:8618 Candidates:73969  (ReviewRemFromInbox Vehicle)
Found:195 Checked:8619 Candidates:73968  (ReviewRemFromInbox VehicleEdited)
Found:195 Checked:8620 Candidates:73967  (ReviewRemFromInbox VehSlvgLogCompltd)
Found:195 Checked:8621 Candidates:73966  (ReviewRemFromInbox XPayAuthApprv)
Found:195 Checked:8622 Candidates:73965  (ReviewRemFromInbox XPayAuthEscalate)
Found:195 Checked:8623 Candidates:73964  (ReviewRemFromInbox XPayAuthLimit)
Found:195 Checked:8624 Candidates:73963  (RiskReviewSent AssRouteToOffice)
Found:195 Checked:8625 Candidates:73962  (RiskReviewSent AssToFileHandler)
Found:195 Checked:8626 Candidates:73961  (RiskReviewSent AudatexReceipt)
Found:195 Checked:8627 Candidates:73960  (RiskReviewSent ClaimActivityLog)
Found:195 Checked:8628 Candidates:73959  (RiskReviewSent ClaimClosed)
Found:195 Checked:8629 Candidates:73958  (RiskReviewSent ClaimEdited)
Found:195 Checked:8630 Candidates:73957  (RiskReviewSent ClaimReported)
Found:195 Checked:8631 Candidates:73956  (RiskReviewSent ClaimSecured)
Found:195 Checked:8632 Candidates:73955  (RiskReviewSent ClaimSetup)
Found:195 Checked:8633 Candidates:73954  (RiskReviewSent ClaimSummary)
Found:195 Checked:8634 Candidates:73953  (RiskReviewSent ClaimUnsecured)
Found:195 Checked:8635 Candidates:73952  (RiskReviewSent Contact)
Found:195 Checked:8636 Candidates:73951  (RiskReviewSent COPSCarAsgSentCRP)
Found:195 Checked:8637 Candidates:73950  (RiskReviewSent Correspondencsent)
Found:195 Checked:8638 Candidates:73949  (RiskReviewSent DocAddInProgress)
Found:195 Checked:8639 Candidates:73948  (RiskReviewSent DocumentAdded)
Found:195 Checked:8640 Candidates:73947  (RiskReviewSent FYISent)
Found:195 Checked:8641 Candidates:73946  (RiskReviewSent Inbound)
Found:195 Checked:8642 Candidates:73945  (RiskReviewSent InitialContact)
Found:195 Checked:8643 Candidates:73944  (RiskReviewSent LiabilityAnalysis)
Found:195 Checked:8644 Candidates:73943  (RiskReviewSent Outbound)
Found:195 Checked:8645 Candidates:73942  (RiskReviewSent PartyEdited)
Found:195 Checked:8646 Candidates:73941  (RiskReviewSent PerilActivity)
Found:195 Checked:8647 Candidates:73940  (RiskReviewSent Referral)
Found:195 Checked:8648 Candidates:73939  (RiskReviewSent RefRespPDVE)
Found:195 Checked:8649 Candidates:73938  (RiskReviewSent RefSentPDVE)
Found:195 Checked:8650 Candidates:73937  (RiskReviewSent Rental)
Found:195 Checked:8651 Candidates:73936  (RiskReviewSent SuspendedItem)
Found:195 Checked:8652 Candidates:73935  (RiskReviewSent Suspense)
Found:195 Checked:8653 Candidates:73934  (RiskReviewSent UnsuspendedItem)
Found:195 Checked:8654 Candidates:73933  (RiskReviewSent Vehicle)
Found:195 Checked:8655 Candidates:73932  (RiskReviewSent VehicleEdited)
Found:195 Checked:8656 Candidates:73931  (RouteToInbox applyCreditSubmit)
Found:195 Checked:8657 Candidates:73930  (RouteToInbox AssociatedToClaim)
Found:195 Checked:8658 Candidates:73929  (RouteToInbox AssociatedToParty)
Found:195 Checked:8659 Candidates:73928  (RouteToInbox AssReRouteOffice)
Found:195 Checked:8660 Candidates:73927  (RouteToInbox AssReRouteQueue)
Found:195 Checked:8661 Candidates:73926  (RouteToInbox AssRouteToOffice)
Found:195 Checked:8662 Candidates:73925  (RouteToInbox AssToFileHandler)
Found:195 Checked:8663 Candidates:73924  (RouteToInbox AudatexReceipt)
Found:195 Checked:8664 Candidates:73923  (RouteToInbox CATContact)
Found:195 Checked:8665 Candidates:73922  (RouteToInbox ChangedDocType)
Found:195 Checked:8666 Candidates:73921  (RouteToInbox ChangedfromParty)
Found:195 Checked:8667 Candidates:73920  (RouteToInbox ChangedtoParty)
Found:195 Checked:8668 Candidates:73919  (RouteToInbox ClaimActivityLog)
Found:195 Checked:8669 Candidates:73918  (RouteToInbox ClaimClosed)
Found:195 Checked:8670 Candidates:73917  (RouteToInbox ClaimEdited)
Found:195 Checked:8671 Candidates:73916  (RouteToInbox ClaimReopened)
Found:195 Checked:8672 Candidates:73915  (RouteToInbox ClaimReported)
Found:195 Checked:8673 Candidates:73914  (RouteToInbox ClaimSecured)
Found:195 Checked:8674 Candidates:73913  (RouteToInbox ClaimSentToLFS)
Found:195 Checked:8675 Candidates:73912  (RouteToInbox ClaimSetup)
Found:195 Checked:8676 Candidates:73911  (RouteToInbox ClaimSummary)
Found:195 Checked:8677 Candidates:73910  (RouteToInbox ClaimUnsecured)
Found:195 Checked:8678 Candidates:73909  (RouteToInbox CloseBlockRemoved)
Found:195 Checked:8679 Candidates:73908  (RouteToInbox CloseBlockSet)
Found:195 Checked:8680 Candidates:73907  (RouteToInbox Contact)
Found:195 Checked:8681 Candidates:73906  (RouteToInbox COPSCarAsgSentCRP)
Found:195 Checked:8682 Candidates:73905  (RouteToInbox COPSCarAsgSentPDR)
Found:195 Checked:8683 Candidates:73904  (RouteToInbox CorrAssignToHndler)
Found:195 Checked:8684 Candidates:73903  (RouteToInbox Correspondencsent)
Found:195 Checked:8685 Candidates:73902  (RouteToInbox Coverage)
Found:195 Checked:8686 Candidates:73901  (RouteToInbox DateOfLossChanged)
Found:195 Checked:8687 Candidates:73900  (RouteToInbox DocAddInProgress)
Found:195 Checked:8688 Candidates:73899  (RouteToInbox DocumentAdded)
Found:195 Checked:8689 Candidates:73898  (RouteToInbox DocumentFiled)
Found:195 Checked:8690 Candidates:73897  (RouteToInbox EOBSent)
Found:195 Checked:8691 Candidates:73896  (RouteToInbox EORSent)
Found:195 Checked:8692 Candidates:73895  (RouteToInbox FYISent)
Found:195 Checked:8693 Candidates:73894  (RouteToInbox grpPymtSubmit)
Found:195 Checked:8694 Candidates:73893  (RouteToInbox Inbound)
Found:195 Checked:8695 Candidates:73892  (RouteToInbox InitialContact)
Found:195 Checked:8696 Candidates:73891  (RouteToInbox IsoAutUpdRpt)
Found:195 Checked:8697 Candidates:73890  (RouteToInbox IsoDataErrRpt)
Found:195 Checked:8698 Candidates:73889  (RouteToInbox IsoMatchRpt)
Found:195 Checked:8699 Candidates:73888  (RouteToInbox IsoNoMatchRpt)
Found:195 Checked:8700 Candidates:73887  (RouteToInbox ItemCompleteDenial)
Found:195 Checked:8701 Candidates:73886  (RouteToInbox ItmReAssToFHndler)
Found:195 Checked:8702 Candidates:73885  (RouteToInbox LiabilityAnalysis)
Found:195 Checked:8703 Candidates:73884  (RouteToInbox makePaymentSubmit)
Found:195 Checked:8704 Candidates:73883  (RouteToInbox ManualDeny)
Found:195 Checked:8705 Candidates:73882  (RouteToInbox ManualPayment)
Found:195 Checked:8706 Candidates:73881  (RouteToInbox Medical)
Found:195 Checked:8707 Candidates:73880  (RouteToInbox Medicare)
Found:195 Checked:8708 Candidates:73879  (RouteToInbox MedicareNotify)
Found:195 Checked:8709 Candidates:73878  (RouteToInbox MovefromClaim)
Found:195 Checked:8710 Candidates:73877  (RouteToInbox MoveFromInvstigatn)
Found:195 Checked:8711 Candidates:73876  (RouteToInbox MovefromParty)
Found:195 Checked:8712 Candidates:73875  (RouteToInbox MovetoClaim)
Found:195 Checked:8713 Candidates:73874  (RouteToInbox MoveToInvestigatn)
Found:195 Checked:8714 Candidates:73873  (RouteToInbox MovetoParty)
Found:195 Checked:8715 Candidates:73872  (RouteToInbox MultDocAddBegin)
Found:195 Checked:8716 Candidates:73871  (RouteToInbox MultipleDocAdded)
Found:195 Checked:8717 Candidates:73870  (RouteToInbox MutliEOBSent)
Found:195 Checked:8718 Candidates:73869  (RouteToInbox NoteTrnsFrm)
Found:195 Checked:8719 Candidates:73868  (RouteToInbox Outbound)
Found:195 Checked:8720 Candidates:73867  (RouteToInbox PartyAdded)
Found:195 Checked:8721 Candidates:73866  (RouteToInbox PartyEdited)
Found:195 Checked:8722 Candidates:73865  (RouteToInbox PartyMoved)
Found:195 Checked:8723 Candidates:73864  (RouteToInbox PaymentBlockSet)
Found:195 Checked:8724 Candidates:73863  (RouteToInbox PerilActivity)
Found:195 Checked:8725 Candidates:73862  (RouteToInbox Perils/Reserves)
Found:195 Checked:8726 Candidates:73861  (RouteToInbox PhvcNotice)
Found:195 Checked:8727 Candidates:73860  (RouteToInbox PolicyNumberChange)
Found:195 Checked:8728 Candidates:73859  (RouteToInbox RcvdTranscriptn)
Found:195 Checked:8729 Candidates:73858  (RouteToInbox ReasonforEscalation)
Found:195 Checked:8730 Candidates:73857  (RouteToInbox ReceiptItem)
Found:195 Checked:8731 Candidates:73856  (RouteToInbox RecordedStatementSu)
Found:195 Checked:8732 Candidates:73855  (RouteToInbox recordManualPymt)
Found:195 Checked:8733 Candidates:73854  (RouteToInbox RefAssign)
Found:195 Checked:8734 Candidates:73853  (RouteToInbox RefCompPDVE)
Found:195 Checked:8735 Candidates:73852  (RouteToInbox RefCompRCC)
Found:195 Checked:8736 Candidates:73851  (RouteToInbox Referral)
Found:195 Checked:8737 Candidates:73850  (RouteToInbox RefRemFromInbox)
Found:195 Checked:8738 Candidates:73849  (RouteToInbox RefRespAuthority)
Found:195 Checked:8739 Candidates:73848  (RouteToInbox RefRespBTCD)
Found:195 Checked:8740 Candidates:73847  (RouteToInbox RefRespCSLT)
Found:195 Checked:8741 Candidates:73846  (RouteToInbox RefRespFS)
Found:195 Checked:8742 Candidates:73845  (RouteToInbox RefRespGeneral)
Found:195 Checked:8743 Candidates:73844  (RouteToInbox RefRespPD)
Found:195 Checked:8744 Candidates:73843  (RouteToInbox RefRespPDVE)
Found:195 Checked:8745 Candidates:73842  (RouteToInbox RefRespPoliceFire)
Found:195 Checked:8746 Candidates:73841  (RouteToInbox RefRespRCC)
Found:195 Checked:8747 Candidates:73840  (RouteToInbox RefRespRental)
Found:195 Checked:8748 Candidates:73839  (RouteToInbox RefRespSalvage)
Found:195 Checked:8749 Candidates:73838  (RouteToInbox RefSentAuthority)
Found:195 Checked:8750 Candidates:73837  (RouteToInbox RefSentBTCD)
Found:195 Checked:8751 Candidates:73836  (RouteToInbox RefSentCRD)
Found:195 Checked:8752 Candidates:73835  (RouteToInbox RefSentCSLT)
Found:195 Checked:8753 Candidates:73834  (RouteToInbox RefSentFS)
Found:195 Checked:8754 Candidates:73833  (RouteToInbox RefSentGeneral)
Found:195 Checked:8755 Candidates:73832  (RouteToInbox RefSentPD)
Found:195 Checked:8756 Candidates:73831  (RouteToInbox RefSentPDVE)
Found:195 Checked:8757 Candidates:73830  (RouteToInbox RefSentPoliceFire)
Found:195 Checked:8758 Candidates:73829  (RouteToInbox RefSentRCC)
Found:195 Checked:8759 Candidates:73828  (RouteToInbox RefSentRental)
Found:195 Checked:8760 Candidates:73827  (RouteToInbox RefSentSalvage)
Found:195 Checked:8761 Candidates:73826  (RouteToInbox Rental)
Found:195 Checked:8762 Candidates:73825  (RouteToInbox ReturnFrBillAudit)
Found:195 Checked:8763 Candidates:73824  (RouteToInbox ReviewRemFromInbox)
Distribution for (RouteToInbox 0,4 ReviewRemFromInbox)
N_a: 185, N_ab: 79, Critical interval: ((0, 4)), P(success): 0.3064, p_value: 0.0004

Found:196 Checked:8764 Candidates:74449  (RouteToInbox RouteToInbox)
Found:196 Checked:8765 Candidates:74448  (RouteToInbox RouteToUnAssiMail)
Found:196 Checked:8766 Candidates:74447  (RouteToInbox Salvage)
Found:196 Checked:8767 Candidates:74446  (RouteToInbox SendTransHigh)
Found:196 Checked:8768 Candidates:74445  (RouteToInbox SentToBillAudit)
Found:196 Checked:8769 Candidates:74444  (RouteToInbox SetupEbillParty)
Found:196 Checked:8770 Candidates:74443  (RouteToInbox SuspendedItem)
Found:196 Checked:8771 Candidates:74442  (RouteToInbox Suspense)
Distribution for (RouteToInbox 1,2 Suspense)
N_a: 134, N_ab: 34, Critical interval: ((1, 2)), P(success): 0.1405, p_value: 0.0004

Found:197 Checked:8772 Candidates:75017  (RouteToInbox TLWCompleteReprble)
Found:197 Checked:8773 Candidates:75016  (RouteToInbox TLWCompleteTtlLoss)
Found:197 Checked:8774 Candidates:75015  (RouteToInbox UnsuspendedItem)
Found:197 Checked:8775 Candidates:75014  (RouteToInbox updtPymtVoid)
Found:197 Checked:8776 Candidates:75013  (RouteToInbox Vehicle)
Found:197 Checked:8777 Candidates:75012  (RouteToInbox VehicleEdited)
Found:197 Checked:8778 Candidates:75011  (RouteToInbox VehSlvgLogCompltd)
Found:197 Checked:8779 Candidates:75010  (RouteToInbox XPayAuthApprv)
Found:197 Checked:8780 Candidates:75009  (RouteToInbox XPayAuthEscalate)
Found:197 Checked:8781 Candidates:75008  (RouteToInbox XPayAuthLimit)
Found:197 Checked:8782 Candidates:75007  (RouteToUnAssiMail AssociatedToClaim)
Found:197 Checked:8783 Candidates:75006  (RouteToUnAssiMail AssociatedToParty)
Found:197 Checked:8784 Candidates:75005  (RouteToUnAssiMail AssReRouteOffice)
Found:197 Checked:8785 Candidates:75004  (RouteToUnAssiMail AssReRouteQueue)
Found:197 Checked:8786 Candidates:75003  (RouteToUnAssiMail AssRouteToOffice)
Found:197 Checked:8787 Candidates:75002  (RouteToUnAssiMail AssToFileHandler)
Found:197 Checked:8788 Candidates:75001  (RouteToUnAssiMail AudatexReceipt)
Found:197 Checked:8789 Candidates:75000  (RouteToUnAssiMail ChangedfromParty)
Found:197 Checked:8790 Candidates:74999  (RouteToUnAssiMail ChangedtoParty)
Found:197 Checked:8791 Candidates:74998  (RouteToUnAssiMail ClaimActivityLog)
Found:197 Checked:8792 Candidates:74997  (RouteToUnAssiMail ClaimClosed)
Found:197 Checked:8793 Candidates:74996  (RouteToUnAssiMail ClaimEdited)
Found:197 Checked:8794 Candidates:74995  (RouteToUnAssiMail ClaimReopened)
Found:197 Checked:8795 Candidates:74994  (RouteToUnAssiMail ClaimReported)
Found:197 Checked:8796 Candidates:74993  (RouteToUnAssiMail ClaimSentToLFS)
Found:197 Checked:8797 Candidates:74992  (RouteToUnAssiMail ClaimSetup)
Found:197 Checked:8798 Candidates:74991  (RouteToUnAssiMail ClaimSummary)
Found:197 Checked:8799 Candidates:74990  (RouteToUnAssiMail Contact)
Found:197 Checked:8800 Candidates:74989  (RouteToUnAssiMail COPSCarAsgSentCRP)
Found:197 Checked:8801 Candidates:74988  (RouteToUnAssiMail Correspondencsent)
Found:197 Checked:8802 Candidates:74987  (RouteToUnAssiMail DocAddInProgress)
Found:197 Checked:8803 Candidates:74986  (RouteToUnAssiMail DocumentAdded)
Found:197 Checked:8804 Candidates:74985  (RouteToUnAssiMail DocumentFiled)
Found:197 Checked:8805 Candidates:74984  (RouteToUnAssiMail FYISent)
Found:197 Checked:8806 Candidates:74983  (RouteToUnAssiMail Inbound)
Found:197 Checked:8807 Candidates:74982  (RouteToUnAssiMail InitialContact)
Found:197 Checked:8808 Candidates:74981  (RouteToUnAssiMail IsoDataErrRpt)
Found:197 Checked:8809 Candidates:74980  (RouteToUnAssiMail ItmReAssToFHndler)
Found:197 Checked:8810 Candidates:74979  (RouteToUnAssiMail LiabilityAnalysis)
Found:197 Checked:8811 Candidates:74978  (RouteToUnAssiMail makePaymentSubmit)
Found:197 Checked:8812 Candidates:74977  (RouteToUnAssiMail Medical)
Found:197 Checked:8813 Candidates:74976  (RouteToUnAssiMail Medicare)
Found:197 Checked:8814 Candidates:74975  (RouteToUnAssiMail MedicareNotify)
Found:197 Checked:8815 Candidates:74974  (RouteToUnAssiMail MovefromParty)
Found:197 Checked:8816 Candidates:74973  (RouteToUnAssiMail MovetoParty)
Found:197 Checked:8817 Candidates:74972  (RouteToUnAssiMail Outbound)
Found:197 Checked:8818 Candidates:74971  (RouteToUnAssiMail PartyAdded)
Found:197 Checked:8819 Candidates:74970  (RouteToUnAssiMail PartyEdited)
Found:197 Checked:8820 Candidates:74969  (RouteToUnAssiMail PerilActivity)
Found:197 Checked:8821 Candidates:74968  (RouteToUnAssiMail PhvcNotice)
Found:197 Checked:8822 Candidates:74967  (RouteToUnAssiMail RcvdTranscriptn)
Found:197 Checked:8823 Candidates:74966  (RouteToUnAssiMail ReceiptItem)
Found:197 Checked:8824 Candidates:74965  (RouteToUnAssiMail Referral)
Found:197 Checked:8825 Candidates:74964  (RouteToUnAssiMail RefRemFromInbox)
Found:197 Checked:8826 Candidates:74963  (RouteToUnAssiMail RefRespBTCD)
Found:197 Checked:8827 Candidates:74962  (RouteToUnAssiMail RefRespFS)
Found:197 Checked:8828 Candidates:74961  (RouteToUnAssiMail RefRespGeneral)
Found:197 Checked:8829 Candidates:74960  (RouteToUnAssiMail RefRespPoliceFire)
Found:197 Checked:8830 Candidates:74959  (RouteToUnAssiMail RefSentBTCD)
Found:197 Checked:8831 Candidates:74958  (RouteToUnAssiMail RefSentFS)
Found:197 Checked:8832 Candidates:74957  (RouteToUnAssiMail RefSentGeneral)
Found:197 Checked:8833 Candidates:74956  (RouteToUnAssiMail RefSentPoliceFire)
Found:197 Checked:8834 Candidates:74955  (RouteToUnAssiMail Rental)
Found:197 Checked:8835 Candidates:74954  (RouteToUnAssiMail ReviewRemFromInbox)
Found:197 Checked:8836 Candidates:74953  (RouteToUnAssiMail RouteToInbox)
Found:197 Checked:8837 Candidates:74952  (RouteToUnAssiMail RouteToUnAssiMail)
