Starting at 2016-04-04 23:04:05.238902...

	
Parameters:	
Table:claim_events_simple	
Limit Infrequent Events: 1	
Limit Infrequent Pairs: 1	
Prune KL-Divergence: False	
Window: 24	
Laplace Pseudocounts: 1	
P-value Threshold: 0.05	

Found:0 Checked:1 Candidates:10282  (AllegedRemoved AssRouteToOffice)
Found:602 Checked:8899 Candidates:316806  (SendTransHigh AssReRouteOffice)
Found:602 Checked:8900 Candidates:316805  (SendTransHigh AssRouteToOffice)
Found:602 Checked:8901 Candidates:316804  (SendTransHigh AssToFileHandler)
Found:602 Checked:8902 Candidates:316803  (SendTransHigh AudatexReceipt)
Found:602 Checked:8903 Candidates:316802  (SendTransHigh ChangedfromParty)
Found:602 Checked:8904 Candidates:316801  (SendTransHigh ChangedtoParty)
Found:602 Checked:8905 Candidates:316800  (SendTransHigh ClaimActivityLog)
Found:602 Checked:8906 Candidates:316799  (SendTransHigh ClaimClosed)
Found:602 Checked:8907 Candidates:316798  (SendTransHigh ClaimEdited)
Found:602 Checked:8908 Candidates:316797  (SendTransHigh ClaimReopened)
Found:602 Checked:8909 Candidates:316796  (SendTransHigh ClaimReported)
Found:602 Checked:8910 Candidates:316795  (SendTransHigh ClaimSentToLFS)
Found:602 Checked:8911 Candidates:316794  (SendTransHigh ClaimSetup)
Found:602 Checked:8912 Candidates:316793  (SendTransHigh ClaimSummary)
Found:602 Checked:8913 Candidates:316792  (SendTransHigh Contact)
Found:602 Checked:8914 Candidates:316791  (SendTransHigh COPSCarAsgSentCRP)
Found:602 Checked:8915 Candidates:316790  (SendTransHigh Correspondencsent)
Found:602 Checked:8916 Candidates:316789  (SendTransHigh DocAddInProgress)
Found:602 Checked:8917 Candidates:316788  (SendTransHigh DocumentAdded)
Found:602 Checked:8918 Candidates:316787  (SendTransHigh FYISent)
Found:602 Checked:8919 Candidates:316786  (SendTransHigh Inbound)
Found:602 Checked:8920 Candidates:316785  (SendTransHigh InitialContact)
Found:602 Checked:8921 Candidates:316784  (SendTransHigh ItmReAssToFHndler)
Found:602 Checked:8922 Candidates:316783  (SendTransHigh LiabilityAnalysis)
Found:602 Checked:8923 Candidates:316782  (SendTransHigh makePaymentSubmit)
Found:602 Checked:8924 Candidates:316781  (SendTransHigh Medical)
Found:602 Checked:8925 Candidates:316780  (SendTransHigh Medicare)
Found:602 Checked:8926 Candidates:316779  (SendTransHigh MedicareNotify)
Found:602 Checked:8927 Candidates:316778  (SendTransHigh MovefromParty)
Found:602 Checked:8928 Candidates:316777  (SendTransHigh MovetoParty)
Found:602 Checked:8929 Candidates:316776  (SendTransHigh Outbound)
Found:602 Checked:8930 Candidates:316775  (SendTransHigh PartyAdded)
Found:602 Checked:8931 Candidates:316774  (SendTransHigh PartyEdited)
Found:602 Checked:8932 Candidates:316773  (SendTransHigh PerilActivity)
Found:602 Checked:8933 Candidates:316772  (SendTransHigh PhvcNotice)
Found:602 Checked:8934 Candidates:316771  (SendTransHigh RcvdTranscriptn)
Found:602 Checked:8935 Candidates:316770  (SendTransHigh ReceiptItem)
Found:602 Checked:8936 Candidates:316769  (SendTransHigh Referral)
Found:602 Checked:8937 Candidates:316768  (SendTransHigh RefRemFromInbox)
Found:602 Checked:8938 Candidates:316767  (SendTransHigh RefRespBTCD)
Found:602 Checked:8939 Candidates:316766  (SendTransHigh RefRespFS)
Found:602 Checked:8940 Candidates:316765  (SendTransHigh RefRespGeneral)
Found:602 Checked:8941 Candidates:316764  (SendTransHigh RefRespPoliceFire)
Found:602 Checked:8942 Candidates:316763  (SendTransHigh RefSentBTCD)
Found:602 Checked:8943 Candidates:316762  (SendTransHigh RefSentFS)
Found:602 Checked:8944 Candidates:316761  (SendTransHigh RefSentGeneral)
Found:602 Checked:8945 Candidates:316760  (SendTransHigh RefSentPoliceFire)
Found:602 Checked:8946 Candidates:316759  (SendTransHigh ReviewRemFromInbox)
Found:602 Checked:8947 Candidates:316758  (SendTransHigh RouteToInbox)
Found:602 Checked:8948 Candidates:316757  (SendTransHigh RouteToUnAssiMail)
Found:602 Checked:8949 Candidates:316756  (SendTransHigh SuspendedItem)
Found:602 Checked:8950 Candidates:316755  (SendTransHigh Vehicle)
Found:602 Checked:8951 Candidates:316754  (SendTransHigh VehicleEdited)
Found:602 Checked:8952 Candidates:316753  (SentToBillAudit AssociatedToClaim)
Found:602 Checked:8953 Candidates:316752  (SentToBillAudit AssociatedToParty)
Found:602 Checked:8954 Candidates:316751  (SentToBillAudit AssReRouteQueue)
Found:602 Checked:8955 Candidates:316750  (SentToBillAudit AssRouteToOffice)
Found:602 Checked:8956 Candidates:316749  (SentToBillAudit AssToFileHandler)
Found:602 Checked:8957 Candidates:316748  (SentToBillAudit AudatexReceipt)
Found:602 Checked:8958 Candidates:316747  (SentToBillAudit ChangedDocType)
Found:602 Checked:8959 Candidates:316746  (SentToBillAudit ClaimActivityLog)
Found:602 Checked:8960 Candidates:316745  (SentToBillAudit ClaimClosed)
Found:602 Checked:8961 Candidates:316744  (SentToBillAudit ClaimEdited)
Found:602 Checked:8962 Candidates:316743  (SentToBillAudit ClaimReopened)
Found:602 Checked:8963 Candidates:316742  (SentToBillAudit ClaimReported)
Found:602 Checked:8964 Candidates:316741  (SentToBillAudit ClaimSetup)
Found:602 Checked:8965 Candidates:316740  (SentToBillAudit ClaimSummary)
Found:602 Checked:8966 Candidates:316739  (SentToBillAudit Contact)
Found:602 Checked:8967 Candidates:316738  (SentToBillAudit COPSCarAsgSentCRP)
Found:602 Checked:8968 Candidates:316737  (SentToBillAudit COPSCarAsgSentPDR)
Found:602 Checked:8969 Candidates:316736  (SentToBillAudit Correspondencsent)
Found:602 Checked:8970 Candidates:316735  (SentToBillAudit DocAddInProgress)
Found:602 Checked:8971 Candidates:316734  (SentToBillAudit DocumentAdded)
Found:602 Checked:8972 Candidates:316733  (SentToBillAudit DocumentFiled)
Found:602 Checked:8973 Candidates:316732  (SentToBillAudit EOBSent)
Found:602 Checked:8974 Candidates:316731  (SentToBillAudit EORSent)
Found:602 Checked:8975 Candidates:316730  (SentToBillAudit FYISent)
Found:602 Checked:8976 Candidates:316729  (SentToBillAudit Inbound)
Found:602 Checked:8977 Candidates:316728  (SentToBillAudit InitialContact)
Found:602 Checked:8978 Candidates:316727  (SentToBillAudit IsoMatchRpt)
Found:602 Checked:8979 Candidates:316726  (SentToBillAudit IsoNoMatchRpt)
Found:602 Checked:8980 Candidates:316725  (SentToBillAudit ItemCompleteDenial)
Found:602 Checked:8981 Candidates:316724  (SentToBillAudit ItmReAssToFHndler)
Found:602 Checked:8982 Candidates:316723  (SentToBillAudit LiabilityAnalysis)
Found:602 Checked:8983 Candidates:316722  (SentToBillAudit makePaymentSubmit)
Found:602 Checked:8984 Candidates:316721  (SentToBillAudit ManualDeny)
Found:602 Checked:8985 Candidates:316720  (SentToBillAudit ManualPayment)
Found:602 Checked:8986 Candidates:316719  (SentToBillAudit Medical)
Found:602 Checked:8987 Candidates:316718  (SentToBillAudit Medicare)
Found:602 Checked:8988 Candidates:316717  (SentToBillAudit MultDocAddBegin)
Found:602 Checked:8989 Candidates:316716  (SentToBillAudit MultipleDocAdded)
Found:602 Checked:8990 Candidates:316715  (SentToBillAudit MutliEOBSent)
Found:602 Checked:8991 Candidates:316714  (SentToBillAudit PartyEdited)
Found:602 Checked:8992 Candidates:316713  (SentToBillAudit PerilActivity)
Found:602 Checked:8993 Candidates:316712  (SentToBillAudit Perils/Reserves)
Found:602 Checked:8994 Candidates:316711  (SentToBillAudit ReceiptItem)
Found:602 Checked:8995 Candidates:316710  (SentToBillAudit RefCompPDVE)
Found:602 Checked:8996 Candidates:316709  (SentToBillAudit Referral)
Found:602 Checked:8997 Candidates:316708  (SentToBillAudit RefRemFromInbox)
Found:602 Checked:8998 Candidates:316707  (SentToBillAudit RefRespCSLT)
Found:602 Checked:8999 Candidates:316706  (SentToBillAudit RefRespGeneral)
Found:602 Checked:9000 Candidates:316705  (SentToBillAudit RefRespPDVE)
Found:602 Checked:9001 Candidates:316704  (SentToBillAudit RefRespSalvage)
Found:602 Checked:9002 Candidates:316703  (SentToBillAudit RefSentCSLT)
Found:602 Checked:9003 Candidates:316702  (SentToBillAudit RefSentGeneral)
Found:602 Checked:9004 Candidates:316701  (SentToBillAudit RefSentPDVE)
Found:602 Checked:9005 Candidates:316700  (SentToBillAudit RefSentSalvage)
Found:602 Checked:9006 Candidates:316699  (SentToBillAudit Rental)
Found:602 Checked:9007 Candidates:316698  (SentToBillAudit ReturnFrBillAudit)
Found:602 Checked:9008 Candidates:316697  (SentToBillAudit ReviewRemFromInbox)
Found:602 Checked:9009 Candidates:316696  (SentToBillAudit RouteToInbox)
Found:602 Checked:9010 Candidates:316695  (SentToBillAudit SentToBillAudit)
Found:602 Checked:9011 Candidates:316694  (SentToBillAudit SetupEbillParty)
Found:602 Checked:9012 Candidates:316693  (SentToBillAudit SuspendedItem)
Found:602 Checked:9013 Candidates:316692  (SentToBillAudit Suspense)
Found:602 Checked:9014 Candidates:316691  (SentToBillAudit TLWCompleteTtlLoss)
Found:602 Checked:9015 Candidates:316690  (SentToBillAudit UnsuspendedItem)
Found:602 Checked:9016 Candidates:316689  (SentToBillAudit Vehicle)
Found:602 Checked:9017 Candidates:316688  (SentToBillAudit VehicleEdited)
Found:602 Checked:9018 Candidates:316687  (SentToBillAudit VehSlvgLogCompltd)
Found:602 Checked:9019 Candidates:316686  (SentToBillAudit XPayAuthApprv)
Found:602 Checked:9020 Candidates:316685  (SentToBillAudit XPayAuthLimit)
Found:602 Checked:9021 Candidates:316684  (SetupEbillParty AssociatedToClaim)
Found:602 Checked:9022 Candidates:316683  (SetupEbillParty AssociatedToParty)
Found:602 Checked:9023 Candidates:316682  (SetupEbillParty AssReRouteQueue)
Found:602 Checked:9024 Candidates:316681  (SetupEbillParty AssRouteToOffice)
Found:602 Checked:9025 Candidates:316680  (SetupEbillParty AssToFileHandler)
Found:602 Checked:9026 Candidates:316679  (SetupEbillParty AudatexReceipt)
Found:602 Checked:9027 Candidates:316678  (SetupEbillParty ClaimActivityLog)
Found:602 Checked:9028 Candidates:316677  (SetupEbillParty ClaimClosed)
Found:602 Checked:9029 Candidates:316676  (SetupEbillParty ClaimEdited)
Found:602 Checked:9030 Candidates:316675  (SetupEbillParty ClaimReopened)
Found:602 Checked:9031 Candidates:316674  (SetupEbillParty ClaimReported)
Found:602 Checked:9032 Candidates:316673  (SetupEbillParty ClaimSetup)
Found:602 Checked:9033 Candidates:316672  (SetupEbillParty ClaimSummary)
Found:602 Checked:9034 Candidates:316671  (SetupEbillParty Contact)
Found:602 Checked:9035 Candidates:316670  (SetupEbillParty COPSCarAsgSentCRP)
Found:602 Checked:9036 Candidates:316669  (SetupEbillParty COPSCarAsgSentPDR)
Found:602 Checked:9037 Candidates:316668  (SetupEbillParty Correspondencsent)
Found:602 Checked:9038 Candidates:316667  (SetupEbillParty DocAddInProgress)
Found:602 Checked:9039 Candidates:316666  (SetupEbillParty DocumentAdded)
Found:602 Checked:9040 Candidates:316665  (SetupEbillParty DocumentFiled)
Found:602 Checked:9041 Candidates:316664  (SetupEbillParty EOBSent)
Found:602 Checked:9042 Candidates:316663  (SetupEbillParty EORSent)
Found:602 Checked:9043 Candidates:316662  (SetupEbillParty FYISent)
Found:602 Checked:9044 Candidates:316661  (SetupEbillParty grpPymtSubmit)
Found:602 Checked:9045 Candidates:316660  (SetupEbillParty Inbound)
Found:602 Checked:9046 Candidates:316659  (SetupEbillParty InitialContact)
Found:602 Checked:9047 Candidates:316658  (SetupEbillParty IsoMatchRpt)
Found:602 Checked:9048 Candidates:316657  (SetupEbillParty IsoNoMatchRpt)
Found:602 Checked:9049 Candidates:316656  (SetupEbillParty ItemCompleteDenial)
Found:602 Checked:9050 Candidates:316655  (SetupEbillParty ItmReAssToFHndler)
Found:602 Checked:9051 Candidates:316654  (SetupEbillParty LiabilityAnalysis)
Found:602 Checked:9052 Candidates:316653  (SetupEbillParty makePaymentSubmit)
Found:602 Checked:9053 Candidates:316652  (SetupEbillParty ManualDeny)
Found:602 Checked:9054 Candidates:316651  (SetupEbillParty ManualPayment)
Found:602 Checked:9055 Candidates:316650  (SetupEbillParty Medical)
Found:602 Checked:9056 Candidates:316649  (SetupEbillParty Medicare)
Found:602 Checked:9057 Candidates:316648  (SetupEbillParty MultDocAddBegin)
Found:602 Checked:9058 Candidates:316647  (SetupEbillParty MultipleDocAdded)
Found:602 Checked:9059 Candidates:316646  (SetupEbillParty MutliEOBSent)
Found:602 Checked:9060 Candidates:316645  (SetupEbillParty PartyEdited)
Found:602 Checked:9061 Candidates:316644  (SetupEbillParty PerilActivity)
Found:602 Checked:9062 Candidates:316643  (SetupEbillParty ReasonforEscalation)
Found:602 Checked:9063 Candidates:316642  (SetupEbillParty ReceiptItem)
Found:602 Checked:9064 Candidates:316641  (SetupEbillParty RefCompPDVE)
Found:602 Checked:9065 Candidates:316640  (SetupEbillParty Referral)
Found:602 Checked:9066 Candidates:316639  (SetupEbillParty RefRemFromInbox)
Found:602 Checked:9067 Candidates:316638  (SetupEbillParty RefRespCSLT)
Found:602 Checked:9068 Candidates:316637  (SetupEbillParty RefRespGeneral)
Found:602 Checked:9069 Candidates:316636  (SetupEbillParty RefRespPDVE)
Found:602 Checked:9070 Candidates:316635  (SetupEbillParty RefRespSalvage)
Found:602 Checked:9071 Candidates:316634  (SetupEbillParty RefSentCSLT)
Found:602 Checked:9072 Candidates:316633  (SetupEbillParty RefSentGeneral)
Found:602 Checked:9073 Candidates:316632  (SetupEbillParty RefSentPDVE)
Found:602 Checked:9074 Candidates:316631  (SetupEbillParty RefSentSalvage)
Found:602 Checked:9075 Candidates:316630  (SetupEbillParty Rental)
Found:602 Checked:9076 Candidates:316629  (SetupEbillParty ReturnFrBillAudit)
Found:602 Checked:9077 Candidates:316628  (SetupEbillParty ReviewRemFromInbox)
Found:602 Checked:9078 Candidates:316627  (SetupEbillParty RouteToInbox)
Found:602 Checked:9079 Candidates:316626  (SetupEbillParty SentToBillAudit)
Found:602 Checked:9080 Candidates:316625  (SetupEbillParty SetupEbillParty)
Found:602 Checked:9081 Candidates:316624  (SetupEbillParty SuspendedItem)
Found:602 Checked:9082 Candidates:316623  (SetupEbillParty Suspense)
Found:602 Checked:9083 Candidates:316622  (SetupEbillParty TLWCompleteTtlLoss)
Found:602 Checked:9084 Candidates:316621  (SetupEbillParty UnsuspendedItem)
Distribution for (SetupEbillParty 16,18 UnsuspendedItem)
N_a: 8, N_ab: 2, Critical interval: ((16, 18)), P(success): 0.0461, p_value: 0.0495

Found:603 Checked:9085 Candidates:317128  (SetupEbillParty Vehicle)
Found:603 Checked:9086 Candidates:317127  (SetupEbillParty VehicleEdited)
Found:603 Checked:9087 Candidates:317126  (SetupEbillParty VehSlvgLogCompltd)
Found:603 Checked:9088 Candidates:317125  (SetupEbillParty XPayAuthApprv)
Found:603 Checked:9089 Candidates:317124  (SetupEbillParty XPayAuthLimit)
Found:603 Checked:9090 Candidates:317123  (Subrogation AssToFileHandler)
Found:603 Checked:9091 Candidates:317122  (Subrogation AudatexReceipt)
Found:603 Checked:9092 Candidates:317121  (Subrogation ClaimActivityLog)
Found:603 Checked:9093 Candidates:317120  (Subrogation ClaimClosed)
Found:603 Checked:9094 Candidates:317119  (Subrogation ClaimEdited)
Found:603 Checked:9095 Candidates:317118  (Subrogation ClaimReported)
Found:603 Checked:9096 Candidates:317117  (Subrogation ClaimSetup)
Found:603 Checked:9097 Candidates:317116  (Subrogation Contact)
Found:603 Checked:9098 Candidates:317115  (Subrogation COPSCarAsgSentCRP)
Found:603 Checked:9099 Candidates:317114  (Subrogation Correspondencsent)
Found:603 Checked:9100 Candidates:317113  (Subrogation DocAddInProgress)
Found:603 Checked:9101 Candidates:317112  (Subrogation DocumentAdded)
Found:603 Checked:9102 Candidates:317111  (Subrogation FYISent)
Found:603 Checked:9103 Candidates:317110  (Subrogation Inbound)
Found:603 Checked:9104 Candidates:317109  (Subrogation InitialContact)
Found:603 Checked:9105 Candidates:317108  (Subrogation LiabilityAnalysis)
Found:603 Checked:9106 Candidates:317107  (Subrogation PerilActivity)
Found:603 Checked:9107 Candidates:317106  (Subrogation Referral)
Found:603 Checked:9108 Candidates:317105  (Subrogation RefRemFromInbox)
Found:603 Checked:9109 Candidates:317104  (Subrogation RefRespRCC)
Found:603 Checked:9110 Candidates:317103  (Subrogation RefSentRCC)
Found:603 Checked:9111 Candidates:317102  (Subrogation Rental)
Found:603 Checked:9112 Candidates:317101  (Subrogation SuspendedItem)
Found:603 Checked:9113 Candidates:317100  (Subrogation Suspense)
Found:603 Checked:9114 Candidates:317099  (Subrogation UnsuspendedItem)
Found:603 Checked:9115 Candidates:317098  (Subrogation Vehicle)
Found:603 Checked:9116 Candidates:317097  (Subrogation VehicleEdited)
Found:603 Checked:9117 Candidates:317096  (SuspendedItem AllegedRemoved)
Found:603 Checked:9118 Candidates:317095  (SuspendedItem applyCreditSubmit)
Found:603 Checked:9119 Candidates:317094  (SuspendedItem AssociatedToClaim)
Found:603 Checked:9120 Candidates:317093  (SuspendedItem AssociatedToParty)
Found:603 Checked:9121 Candidates:317092  (SuspendedItem AssReRouteOffice)
Found:603 Checked:9122 Candidates:317091  (SuspendedItem AssReRouteQueue)
Found:603 Checked:9123 Candidates:317090  (SuspendedItem AssRouteToOffice)
Found:603 Checked:9124 Candidates:317089  (SuspendedItem AssToFileHandler)
Found:603 Checked:9125 Candidates:317088  (SuspendedItem AudatexReceipt)
Found:603 Checked:9126 Candidates:317087  (SuspendedItem CATContact)
Found:603 Checked:9127 Candidates:317086  (SuspendedItem ChangedDocType)
Found:603 Checked:9128 Candidates:317085  (SuspendedItem ChangedfromParty)
Found:603 Checked:9129 Candidates:317084  (SuspendedItem ChangedtoParty)
Found:603 Checked:9130 Candidates:317083  (SuspendedItem ClaimActivityLog)
Found:603 Checked:9131 Candidates:317082  (SuspendedItem ClaimClosed)
Found:603 Checked:9132 Candidates:317081  (SuspendedItem ClaimEdited)
Found:603 Checked:9133 Candidates:317080  (SuspendedItem ClaimReopened)
Found:603 Checked:9134 Candidates:317079  (SuspendedItem ClaimReported)
Found:603 Checked:9135 Candidates:317078  (SuspendedItem ClaimSecured)
Found:603 Checked:9136 Candidates:317077  (SuspendedItem ClaimSentToLFS)
Found:603 Checked:9137 Candidates:317076  (SuspendedItem ClaimSetup)
Found:603 Checked:9138 Candidates:317075  (SuspendedItem ClaimSummary)
Found:603 Checked:9139 Candidates:317074  (SuspendedItem ClaimUnsecured)
Found:603 Checked:9140 Candidates:317073  (SuspendedItem CloseBlockRemoved)
Found:603 Checked:9141 Candidates:317072  (SuspendedItem CloseBlockSet)
Found:603 Checked:9142 Candidates:317071  (SuspendedItem Contact)
Distribution for (SuspendedItem 1,2 Contact)
N_a: 136, N_ab: 15, Critical interval: ((1, 2)), P(success): 0.0557, p_value: 0.0091

Found:604 Checked:9143 Candidates:318092  (SuspendedItem COPSCarAsgSentCRP)
Found:604 Checked:9144 Candidates:318091  (SuspendedItem COPSCarAsgSentPDR)
Found:604 Checked:9145 Candidates:318090  (SuspendedItem CorrAssignToHndler)
Found:604 Checked:9146 Candidates:318089  (SuspendedItem Correspondencsent)
Distribution for (SuspendedItem 1,2 Correspondencsent)
N_a: 617, N_ab: 38, Critical interval: ((1, 2)), P(success): 0.0418, p_value: 0.0125

Found:605 Checked:9147 Candidates:319420  (SuspendedItem Coverage)
Found:605 Checked:9148 Candidates:319419  (SuspendedItem DateOfLossChanged)
Found:605 Checked:9149 Candidates:319418  (SuspendedItem DocAddInProgress)
Found:605 Checked:9150 Candidates:319417  (SuspendedItem DocumentAdded)
Found:605 Checked:9151 Candidates:319416  (SuspendedItem DocumentFiled)
Found:605 Checked:9152 Candidates:319415  (SuspendedItem EOBSent)
Found:605 Checked:9153 Candidates:319414  (SuspendedItem EORSent)
Found:605 Checked:9154 Candidates:319413  (SuspendedItem FYISent)
Distribution for (SuspendedItem 1,3 FYISent)
N_a: 722, N_ab: 64, Critical interval: ((1, 3)), P(success): 0.0678, p_value: 0.0187

Found:606 Checked:9155 Candidates:320750  (SuspendedItem grpPymtSubmit)
Found:606 Checked:9156 Candidates:320749  (SuspendedItem Inbound)
Found:606 Checked:9157 Candidates:320748  (SuspendedItem InitialContact)
Found:606 Checked:9158 Candidates:320747  (SuspendedItem IsoAutUpdRpt)
Found:606 Checked:9159 Candidates:320746  (SuspendedItem IsoDataErrRpt)
Found:606 Checked:9160 Candidates:320745  (SuspendedItem IsoMatchRpt)
Found:606 Checked:9161 Candidates:320744  (SuspendedItem IsoNoMatchRpt)
Found:606 Checked:9162 Candidates:320743  (SuspendedItem ItemCompleteDenial)
Found:606 Checked:9163 Candidates:320742  (SuspendedItem ItmReAssToFHndler)
Found:606 Checked:9164 Candidates:320741  (SuspendedItem LiabilityAnalysis)
Found:606 Checked:9165 Candidates:320740  (SuspendedItem makePaymentSubmit)
Found:606 Checked:9166 Candidates:320739  (SuspendedItem ManualDeny)
Found:606 Checked:9167 Candidates:320738  (SuspendedItem ManualPayment)
Found:606 Checked:9168 Candidates:320737  (SuspendedItem Medical)
Found:606 Checked:9169 Candidates:320736  (SuspendedItem Medicare)
Found:606 Checked:9170 Candidates:320735  (SuspendedItem MedicareNotify)
Found:606 Checked:9171 Candidates:320734  (SuspendedItem MovefromClaim)
Found:606 Checked:9172 Candidates:320733  (SuspendedItem MoveFromInvstigatn)
Found:606 Checked:9173 Candidates:320732  (SuspendedItem MovefromParty)
Found:606 Checked:9174 Candidates:320731  (SuspendedItem MovetoClaim)
Found:606 Checked:9175 Candidates:320730  (SuspendedItem MoveToInvestigatn)
Found:606 Checked:9176 Candidates:320729  (SuspendedItem MovetoParty)
Found:606 Checked:9177 Candidates:320728  (SuspendedItem MultDocAddBegin)
Found:606 Checked:9178 Candidates:320727  (SuspendedItem MultipleDocAdded)
Found:606 Checked:9179 Candidates:320726  (SuspendedItem MutliEOBSent)
Found:606 Checked:9180 Candidates:320725  (SuspendedItem NoteTrnsFrm)
Found:606 Checked:9181 Candidates:320724  (SuspendedItem Outbound)
Found:606 Checked:9182 Candidates:320723  (SuspendedItem OwRetTLWComTtlLoss)
Found:606 Checked:9183 Candidates:320722  (SuspendedItem PartyAdded)
Found:606 Checked:9184 Candidates:320721  (SuspendedItem PartyEdited)
Found:606 Checked:9185 Candidates:320720  (SuspendedItem PartyMoved)
Found:606 Checked:9186 Candidates:320719  (SuspendedItem PaymentBlockSet)
Found:606 Checked:9187 Candidates:320718  (SuspendedItem PerilActivity)
Found:606 Checked:9188 Candidates:320717  (SuspendedItem Perils/Reserves)
Found:606 Checked:9189 Candidates:320716  (SuspendedItem PhvcNotice)
Found:606 Checked:9190 Candidates:320715  (SuspendedItem PolicyNumberChange)
Found:606 Checked:9191 Candidates:320714  (SuspendedItem RcvdTranscriptn)
Found:606 Checked:9192 Candidates:320713  (SuspendedItem ReasonforEscalation)
Found:606 Checked:9193 Candidates:320712  (SuspendedItem ReceiptItem)
Found:606 Checked:9194 Candidates:320711  (SuspendedItem RecordedStatementSu)
Found:606 Checked:9195 Candidates:320710  (SuspendedItem recordManualPymt)
Found:606 Checked:9196 Candidates:320709  (SuspendedItem RefAssign)
Found:606 Checked:9197 Candidates:320708  (SuspendedItem RefCompPDVE)
Found:606 Checked:9198 Candidates:320707  (SuspendedItem RefCompRCC)
Found:606 Checked:9199 Candidates:320706  (SuspendedItem Referral)
Found:606 Checked:9200 Candidates:320705  (SuspendedItem RefRemFromInbox)
Distribution for (SuspendedItem 1,3 RefRemFromInbox)
N_a: 99, N_ab: 13, Critical interval: ((1, 3)), P(success): 0.0755, p_value: 0.0354

Found:607 Checked:9201 Candidates:321854  (SuspendedItem RefRespAuthority)
Found:607 Checked:9202 Candidates:321853  (SuspendedItem RefRespBTCD)
Found:607 Checked:9203 Candidates:321852  (SuspendedItem RefRespCSLT)
Found:607 Checked:9204 Candidates:321851  (SuspendedItem RefRespFS)
Found:607 Checked:9205 Candidates:321850  (SuspendedItem RefRespGeneral)
Found:607 Checked:9206 Candidates:321849  (SuspendedItem RefRespPD)
Found:607 Checked:9207 Candidates:321848  (SuspendedItem RefRespPDVE)
Found:607 Checked:9208 Candidates:321847  (SuspendedItem RefRespPoliceFire)
Distribution for (SuspendedItem 0,1 RefRespPoliceFire)
N_a: 26, N_ab: 5, Critical interval: ((0, 1)), P(success): 0.0516, p_value: 0.0097

Found:608 Checked:9209 Candidates:322538  (SuspendedItem RefRespRCC)
Found:608 Checked:9210 Candidates:322537  (SuspendedItem RefRespRental)
Found:608 Checked:9211 Candidates:322536  (SuspendedItem RefRespSalvage)
Found:608 Checked:9212 Candidates:322535  (SuspendedItem RefSentAuthority)
Found:608 Checked:9213 Candidates:322534  (SuspendedItem RefSentBTCD)
Found:608 Checked:9214 Candidates:322533  (SuspendedItem RefSentCRD)
Found:608 Checked:9215 Candidates:322532  (SuspendedItem RefSentCSLT)
Found:608 Checked:9216 Candidates:322531  (SuspendedItem RefSentFS)
Found:608 Checked:9217 Candidates:322530  (SuspendedItem RefSentGeneral)
Found:608 Checked:9218 Candidates:322529  (SuspendedItem RefSentPD)
Found:608 Checked:9219 Candidates:322528  (SuspendedItem RefSentPDVE)
Found:608 Checked:9220 Candidates:322527  (SuspendedItem RefSentPoliceFire)
Found:608 Checked:9221 Candidates:322526  (SuspendedItem RefSentRCC)
Found:608 Checked:9222 Candidates:322525  (SuspendedItem RefSentRental)
Found:608 Checked:9223 Candidates:322524  (SuspendedItem RefSentSalvage)
Found:608 Checked:9224 Candidates:322523  (SuspendedItem Rental)
Found:608 Checked:9225 Candidates:322522  (SuspendedItem ReturnFrBillAudit)
Found:608 Checked:9226 Candidates:322521  (SuspendedItem ReviewRemFromInbox)
Distribution for (SuspendedItem 0,3 ReviewRemFromInbox)
N_a: 150, N_ab: 21, Critical interval: ((0, 3)), P(success): 0.0918, p_value: 0.0341

Found:609 Checked:9227 Candidates:323548  (SuspendedItem RiskReviewSent)
Found:609 Checked:9228 Candidates:323547  (SuspendedItem RouteToInbox)
Distribution for (SuspendedItem 1,3 RouteToInbox)
N_a: 98, N_ab: 11, Critical interval: ((1, 3)), P(success): 0.0556, p_value: 0.0203

Found:610 Checked:9229 Candidates:324560  (SuspendedItem RouteToUnAssiMail)
Found:610 Checked:9230 Candidates:324559  (SuspendedItem Salvage)
Found:610 Checked:9231 Candidates:324558  (SuspendedItem SendTransHigh)
Found:610 Checked:9232 Candidates:324557  (SuspendedItem SentToBillAudit)
Found:610 Checked:9233 Candidates:324556  (SuspendedItem SetupEbillParty)
Found:610 Checked:9234 Candidates:324555  (SuspendedItem Subrogation)
Found:610 Checked:9235 Candidates:324554  (SuspendedItem SuspendedItem)
Found:610 Checked:9236 Candidates:324553  (SuspendedItem Suspense)
Distribution for (SuspendedItem 21,23 Suspense)
N_a: 472, N_ab: 37, Critical interval: ((21, 23)), P(success): 0.0576, p_value: 0.0378

Found:611 Checked:9237 Candidates:325868  (SuspendedItem TLWCompleteReprble)
Found:611 Checked:9238 Candidates:325867  (SuspendedItem TLWCompleteTtlLoss)
Found:611 Checked:9239 Candidates:325866  (SuspendedItem TLWReopened)
Found:611 Checked:9240 Candidates:325865  (SuspendedItem UnsuspendedItem)
Found:611 Checked:9241 Candidates:325864  (SuspendedItem updtPymtVoid)
Found:611 Checked:9242 Candidates:325863  (SuspendedItem VehDataResubmitted)
Found:611 Checked:9243 Candidates:325862  (SuspendedItem Vehicle)
Distribution for (SuspendedItem 1,3 Vehicle)
N_a: 2018, N_ab: 295, Critical interval: ((1, 3)), P(success): 0.1265, p_value: 0.0049

