Starting at 2016-04-06 23:35:45.603326...

	
Parameters:	
Table:claim_events_simple	
Limit Infrequent Events: 1	
Limit Infrequent Pairs: 1	
Prune KL-Divergence: False	
Window: 24	
Laplace Pseudocounts: 1	
P-value Threshold: 0.01	

Found:0 Checked:1 Candidates:10282  (AllegedRemoved AssRouteToOffice)
Found:341 Checked:9950 Candidates:161019  (VehicleEdited RefCompRCC)
Found:341 Checked:9951 Candidates:161018  (VehicleEdited Referral)
Found:341 Checked:9952 Candidates:161017  (VehicleEdited RefRemFromInbox)
Found:341 Checked:9953 Candidates:161016  (VehicleEdited RefRespAuthority)
Found:341 Checked:9954 Candidates:161015  (VehicleEdited RefRespBTCD)
Found:341 Checked:9955 Candidates:161014  (VehicleEdited RefRespCSLT)
Found:341 Checked:9956 Candidates:161013  (VehicleEdited RefRespFS)
Found:341 Checked:9957 Candidates:161012  (VehicleEdited RefRespGeneral)
Found:341 Checked:9958 Candidates:161011  (VehicleEdited RefRespPD)
Found:341 Checked:9959 Candidates:161010  (VehicleEdited RefRespPDVE)
Found:341 Checked:9960 Candidates:161009  (VehicleEdited RefRespPoliceFire)
Found:341 Checked:9961 Candidates:161008  (VehicleEdited RefRespRCC)
Found:341 Checked:9962 Candidates:161007  (VehicleEdited RefRespRental)
Found:341 Checked:9963 Candidates:161006  (VehicleEdited RefRespSalvage)
Found:341 Checked:9964 Candidates:161005  (VehicleEdited RefSentAuthority)
Found:341 Checked:9965 Candidates:161004  (VehicleEdited RefSentBTCD)
Found:341 Checked:9966 Candidates:161003  (VehicleEdited RefSentCRD)
Found:341 Checked:9967 Candidates:161002  (VehicleEdited RefSentCSLT)
Found:341 Checked:9968 Candidates:161001  (VehicleEdited RefSentFS)
Found:341 Checked:9969 Candidates:161000  (VehicleEdited RefSentGeneral)
Found:341 Checked:9970 Candidates:160999  (VehicleEdited RefSentPD)
Found:341 Checked:9971 Candidates:160998  (VehicleEdited RefSentPDVE)
Found:341 Checked:9972 Candidates:160997  (VehicleEdited RefSentPoliceFire)
Found:341 Checked:9973 Candidates:160996  (VehicleEdited RefSentRCC)
Found:341 Checked:9974 Candidates:160995  (VehicleEdited RefSentRental)
Found:341 Checked:9975 Candidates:160994  (VehicleEdited RefSentSalvage)
Found:341 Checked:9976 Candidates:160993  (VehicleEdited Rental)
Found:341 Checked:9977 Candidates:160992  (VehicleEdited ReturnFrBillAudit)
Found:341 Checked:9978 Candidates:160991  (VehicleEdited ReviewRemFromInbox)
Found:341 Checked:9979 Candidates:160990  (VehicleEdited RiskReviewSent)
Found:341 Checked:9980 Candidates:160989  (VehicleEdited RouteToInbox)
Found:341 Checked:9981 Candidates:160988  (VehicleEdited RouteToUnAssiMail)
Found:341 Checked:9982 Candidates:160987  (VehicleEdited Salvage)
Found:341 Checked:9983 Candidates:160986  (VehicleEdited SendTransHigh)
Found:341 Checked:9984 Candidates:160985  (VehicleEdited SentToBillAudit)
Found:341 Checked:9985 Candidates:160984  (VehicleEdited SetupEbillParty)
Found:341 Checked:9986 Candidates:160983  (VehicleEdited Subrogation)
Found:341 Checked:9987 Candidates:160982  (VehicleEdited SuspendedItem)
Distribution for (VehicleEdited 0,23 SuspendedItem)
N_a: 99, N_ab: 96, Critical interval: ((0, 23)), P(success): 0.8686, p_value: 0.0006

Found:342 Checked:9988 Candidates:161819  (VehicleEdited Suspense)
Distribution for (VehicleEdited 1,23 Suspense)
N_a: 76, N_ab: 72, Critical interval: ((1, 23)), P(success): 0.8547, p_value: 0.0099

Found:343 Checked:9989 Candidates:162590  (VehicleEdited TLWCompleteReprble)
Found:343 Checked:9990 Candidates:162589  (VehicleEdited TLWCompleteTtlLoss)
Found:343 Checked:9991 Candidates:162588  (VehicleEdited TLWReopened)
Found:343 Checked:9992 Candidates:162587  (VehicleEdited UnsuspendedItem)
Distribution for (VehicleEdited 4,21 UnsuspendedItem)
N_a: 62, N_ab: 57, Critical interval: ((4, 21)), P(success): 0.7738, p_value: 0.0024

Found:344 Checked:9993 Candidates:163350  (VehicleEdited updtPymtVoid)
Found:344 Checked:9994 Candidates:163349  (VehicleEdited VehDataResubmitted)
Found:344 Checked:9995 Candidates:163348  (VehicleEdited Vehicle)
Distribution for (VehicleEdited 0,4 Vehicle)
N_a: 112, N_ab: 58, Critical interval: ((0, 4)), P(success): 0.4031, p_value: 0.0091

Found:345 Checked:9996 Candidates:164179  (VehicleEdited VehicleEdited)
Found:345 Checked:9997 Candidates:164178  (VehicleEdited VehOnClsdClmErrSnt)
Found:345 Checked:9998 Candidates:164177  (VehicleEdited VehSlvgLogCompltd)
Found:345 Checked:9999 Candidates:164176  (VehicleEdited XPayAuthApprv)
Found:345 Checked:10000 Candidates:164175  (VehicleEdited XPayAuthEscalate)
Found:345 Checked:10001 Candidates:164174  (VehicleEdited XPayAuthLimit)
Found:345 Checked:10002 Candidates:164173  (VehOnClsdClmErrSnt AssToFileHandler)
Found:345 Checked:10003 Candidates:164172  (VehOnClsdClmErrSnt AudatexReceipt)
Found:345 Checked:10004 Candidates:164171  (VehOnClsdClmErrSnt ClaimActivityLog)
Found:345 Checked:10005 Candidates:164170  (VehOnClsdClmErrSnt ClaimClosed)
Found:345 Checked:10006 Candidates:164169  (VehOnClsdClmErrSnt ClaimEdited)
Found:345 Checked:10007 Candidates:164168  (VehOnClsdClmErrSnt ClaimReopened)
Found:345 Checked:10008 Candidates:164167  (VehOnClsdClmErrSnt ClaimReported)
Found:345 Checked:10009 Candidates:164166  (VehOnClsdClmErrSnt ClaimSetup)
Found:345 Checked:10010 Candidates:164165  (VehOnClsdClmErrSnt ClaimSummary)
Found:345 Checked:10011 Candidates:164164  (VehOnClsdClmErrSnt COPSCarAsgSentCRP)
Found:345 Checked:10012 Candidates:164163  (VehOnClsdClmErrSnt COPSCarAsgSentPDR)
Found:345 Checked:10013 Candidates:164162  (VehOnClsdClmErrSnt Correspondencsent)
Found:345 Checked:10014 Candidates:164161  (VehOnClsdClmErrSnt DocAddInProgress)
Found:345 Checked:10015 Candidates:164160  (VehOnClsdClmErrSnt DocumentAdded)
Found:345 Checked:10016 Candidates:164159  (VehOnClsdClmErrSnt FYISent)
Found:345 Checked:10017 Candidates:164158  (VehOnClsdClmErrSnt Inbound)
Found:345 Checked:10018 Candidates:164157  (VehOnClsdClmErrSnt Outbound)
Found:345 Checked:10019 Candidates:164156  (VehOnClsdClmErrSnt PerilActivity)
Found:345 Checked:10020 Candidates:164155  (VehOnClsdClmErrSnt RefCompPDVE)
Found:345 Checked:10021 Candidates:164154  (VehOnClsdClmErrSnt Referral)
Found:345 Checked:10022 Candidates:164153  (VehOnClsdClmErrSnt RefSentPDVE)
Found:345 Checked:10023 Candidates:164152  (VehOnClsdClmErrSnt SuspendedItem)
Found:345 Checked:10024 Candidates:164151  (VehOnClsdClmErrSnt Suspense)
Found:345 Checked:10025 Candidates:164150  (VehOnClsdClmErrSnt UnsuspendedItem)
Found:345 Checked:10026 Candidates:164149  (VehOnClsdClmErrSnt VehDataResubmitted)
Found:345 Checked:10027 Candidates:164148  (VehOnClsdClmErrSnt Vehicle)
Found:345 Checked:10028 Candidates:164147  (VehOnClsdClmErrSnt VehicleEdited)
Found:345 Checked:10029 Candidates:164146  (VehSlvgLogCompltd applyCreditSubmit)
Found:345 Checked:10030 Candidates:164145  (VehSlvgLogCompltd AssociatedToClaim)
Found:345 Checked:10031 Candidates:164144  (VehSlvgLogCompltd AssociatedToParty)
Found:345 Checked:10032 Candidates:164143  (VehSlvgLogCompltd AssReRouteQueue)
Found:345 Checked:10033 Candidates:164142  (VehSlvgLogCompltd AssRouteToOffice)
Found:345 Checked:10034 Candidates:164141  (VehSlvgLogCompltd AssToFileHandler)
Found:345 Checked:10035 Candidates:164140  (VehSlvgLogCompltd AudatexReceipt)
Found:345 Checked:10036 Candidates:164139  (VehSlvgLogCompltd ClaimActivityLog)
Found:345 Checked:10037 Candidates:164138  (VehSlvgLogCompltd ClaimClosed)
Found:345 Checked:10038 Candidates:164137  (VehSlvgLogCompltd ClaimEdited)
Found:345 Checked:10039 Candidates:164136  (VehSlvgLogCompltd ClaimReopened)
Found:345 Checked:10040 Candidates:164135  (VehSlvgLogCompltd ClaimReported)
Found:345 Checked:10041 Candidates:164134  (VehSlvgLogCompltd ClaimSetup)
Found:345 Checked:10042 Candidates:164133  (VehSlvgLogCompltd ClaimSummary)
Found:345 Checked:10043 Candidates:164132  (VehSlvgLogCompltd Contact)
Found:345 Checked:10044 Candidates:164131  (VehSlvgLogCompltd COPSCarAsgSentCRP)
Found:345 Checked:10045 Candidates:164130  (VehSlvgLogCompltd COPSCarAsgSentPDR)
Found:345 Checked:10046 Candidates:164129  (VehSlvgLogCompltd Correspondencsent)
Found:345 Checked:10047 Candidates:164128  (VehSlvgLogCompltd DocAddInProgress)
Found:345 Checked:10048 Candidates:164127  (VehSlvgLogCompltd DocumentAdded)
Found:345 Checked:10049 Candidates:164126  (VehSlvgLogCompltd DocumentFiled)
Found:345 Checked:10050 Candidates:164125  (VehSlvgLogCompltd EOBSent)
Found:345 Checked:10051 Candidates:164124  (VehSlvgLogCompltd EORSent)
Found:345 Checked:10052 Candidates:164123  (VehSlvgLogCompltd FYISent)
Found:345 Checked:10053 Candidates:164122  (VehSlvgLogCompltd grpPymtSubmit)
Found:345 Checked:10054 Candidates:164121  (VehSlvgLogCompltd Inbound)
Found:345 Checked:10055 Candidates:164120  (VehSlvgLogCompltd InitialContact)
Found:345 Checked:10056 Candidates:164119  (VehSlvgLogCompltd IsoMatchRpt)
Found:345 Checked:10057 Candidates:164118  (VehSlvgLogCompltd IsoNoMatchRpt)
Found:345 Checked:10058 Candidates:164117  (VehSlvgLogCompltd ItemCompleteDenial)
Found:345 Checked:10059 Candidates:164116  (VehSlvgLogCompltd ItmReAssToFHndler)
Found:345 Checked:10060 Candidates:164115  (VehSlvgLogCompltd LiabilityAnalysis)
Found:345 Checked:10061 Candidates:164114  (VehSlvgLogCompltd makePaymentSubmit)
Found:345 Checked:10062 Candidates:164113  (VehSlvgLogCompltd ManualDeny)
Found:345 Checked:10063 Candidates:164112  (VehSlvgLogCompltd ManualPayment)
Found:345 Checked:10064 Candidates:164111  (VehSlvgLogCompltd Medical)
Found:345 Checked:10065 Candidates:164110  (VehSlvgLogCompltd Medicare)
Found:345 Checked:10066 Candidates:164109  (VehSlvgLogCompltd MultDocAddBegin)
Found:345 Checked:10067 Candidates:164108  (VehSlvgLogCompltd MultipleDocAdded)
Found:345 Checked:10068 Candidates:164107  (VehSlvgLogCompltd MutliEOBSent)
Found:345 Checked:10069 Candidates:164106  (VehSlvgLogCompltd Outbound)
Found:345 Checked:10070 Candidates:164105  (VehSlvgLogCompltd PartyEdited)
Found:345 Checked:10071 Candidates:164104  (VehSlvgLogCompltd PerilActivity)
Found:345 Checked:10072 Candidates:164103  (VehSlvgLogCompltd ReceiptItem)
Found:345 Checked:10073 Candidates:164102  (VehSlvgLogCompltd RefAssign)
Found:345 Checked:10074 Candidates:164101  (VehSlvgLogCompltd RefCompPDVE)
Found:345 Checked:10075 Candidates:164100  (VehSlvgLogCompltd Referral)
Found:345 Checked:10076 Candidates:164099  (VehSlvgLogCompltd RefRemFromInbox)
Found:345 Checked:10077 Candidates:164098  (VehSlvgLogCompltd RefRespAuthority)
Found:345 Checked:10078 Candidates:164097  (VehSlvgLogCompltd RefRespCSLT)
Found:345 Checked:10079 Candidates:164096  (VehSlvgLogCompltd RefRespGeneral)
Found:345 Checked:10080 Candidates:164095  (VehSlvgLogCompltd RefRespPD)
Found:345 Checked:10081 Candidates:164094  (VehSlvgLogCompltd RefRespPDVE)
Found:345 Checked:10082 Candidates:164093  (VehSlvgLogCompltd RefRespRental)
Found:345 Checked:10083 Candidates:164092  (VehSlvgLogCompltd RefRespSalvage)
Found:345 Checked:10084 Candidates:164091  (VehSlvgLogCompltd RefSentAuthority)
Found:345 Checked:10085 Candidates:164090  (VehSlvgLogCompltd RefSentCRD)
Found:345 Checked:10086 Candidates:164089  (VehSlvgLogCompltd RefSentCSLT)
Found:345 Checked:10087 Candidates:164088  (VehSlvgLogCompltd RefSentGeneral)
Found:345 Checked:10088 Candidates:164087  (VehSlvgLogCompltd RefSentPD)
Found:345 Checked:10089 Candidates:164086  (VehSlvgLogCompltd RefSentPDVE)
Found:345 Checked:10090 Candidates:164085  (VehSlvgLogCompltd RefSentRental)
Found:345 Checked:10091 Candidates:164084  (VehSlvgLogCompltd RefSentSalvage)
Found:345 Checked:10092 Candidates:164083  (VehSlvgLogCompltd Rental)
Found:345 Checked:10093 Candidates:164082  (VehSlvgLogCompltd ReturnFrBillAudit)
Found:345 Checked:10094 Candidates:164081  (VehSlvgLogCompltd ReviewRemFromInbox)
Found:345 Checked:10095 Candidates:164080  (VehSlvgLogCompltd RouteToInbox)
Found:345 Checked:10096 Candidates:164079  (VehSlvgLogCompltd Salvage)
Found:345 Checked:10097 Candidates:164078  (VehSlvgLogCompltd SentToBillAudit)
Found:345 Checked:10098 Candidates:164077  (VehSlvgLogCompltd SetupEbillParty)
Found:345 Checked:10099 Candidates:164076  (VehSlvgLogCompltd SuspendedItem)
Found:345 Checked:10100 Candidates:164075  (VehSlvgLogCompltd Suspense)
Found:345 Checked:10101 Candidates:164074  (VehSlvgLogCompltd TLWCompleteTtlLoss)
Found:345 Checked:10102 Candidates:164073  (VehSlvgLogCompltd TLWReopened)
Found:345 Checked:10103 Candidates:164072  (VehSlvgLogCompltd UnsuspendedItem)
Found:345 Checked:10104 Candidates:164071  (VehSlvgLogCompltd Vehicle)
Found:345 Checked:10105 Candidates:164070  (VehSlvgLogCompltd VehicleEdited)
Found:345 Checked:10106 Candidates:164069  (VehSlvgLogCompltd XPayAuthApprv)
Found:345 Checked:10107 Candidates:164068  (VehSlvgLogCompltd XPayAuthLimit)
Found:345 Checked:10108 Candidates:164067  (XPayAuthApprv AssociatedToClaim)
Found:345 Checked:10109 Candidates:164066  (XPayAuthApprv AssociatedToParty)
Found:345 Checked:10110 Candidates:164065  (XPayAuthApprv AssReRouteQueue)
Found:345 Checked:10111 Candidates:164064  (XPayAuthApprv AssRouteToOffice)
Found:345 Checked:10112 Candidates:164063  (XPayAuthApprv AssToFileHandler)
Found:345 Checked:10113 Candidates:164062  (XPayAuthApprv AudatexReceipt)
Found:345 Checked:10114 Candidates:164061  (XPayAuthApprv ClaimActivityLog)
Found:345 Checked:10115 Candidates:164060  (XPayAuthApprv ClaimClosed)
Found:345 Checked:10116 Candidates:164059  (XPayAuthApprv ClaimEdited)
Found:345 Checked:10117 Candidates:164058  (XPayAuthApprv ClaimReopened)
Found:345 Checked:10118 Candidates:164057  (XPayAuthApprv ClaimReported)
Found:345 Checked:10119 Candidates:164056  (XPayAuthApprv ClaimSetup)
Found:345 Checked:10120 Candidates:164055  (XPayAuthApprv ClaimSummary)
Found:345 Checked:10121 Candidates:164054  (XPayAuthApprv Contact)
Found:345 Checked:10122 Candidates:164053  (XPayAuthApprv COPSCarAsgSentCRP)
Found:345 Checked:10123 Candidates:164052  (XPayAuthApprv Correspondencsent)
Found:345 Checked:10124 Candidates:164051  (XPayAuthApprv Coverage)
Found:345 Checked:10125 Candidates:164050  (XPayAuthApprv DocAddInProgress)
Found:345 Checked:10126 Candidates:164049  (XPayAuthApprv DocumentAdded)
Found:345 Checked:10127 Candidates:164048  (XPayAuthApprv DocumentFiled)
Found:345 Checked:10128 Candidates:164047  (XPayAuthApprv EOBSent)
Found:345 Checked:10129 Candidates:164046  (XPayAuthApprv EORSent)
Found:345 Checked:10130 Candidates:164045  (XPayAuthApprv FYISent)
Found:345 Checked:10131 Candidates:164044  (XPayAuthApprv grpPymtSubmit)
Found:345 Checked:10132 Candidates:164043  (XPayAuthApprv Inbound)
Found:345 Checked:10133 Candidates:164042  (XPayAuthApprv InitialContact)
Found:345 Checked:10134 Candidates:164041  (XPayAuthApprv IsoMatchRpt)
Found:345 Checked:10135 Candidates:164040  (XPayAuthApprv IsoNoMatchRpt)
Found:345 Checked:10136 Candidates:164039  (XPayAuthApprv ItemCompleteDenial)
Found:345 Checked:10137 Candidates:164038  (XPayAuthApprv ItmReAssToFHndler)
Found:345 Checked:10138 Candidates:164037  (XPayAuthApprv LiabilityAnalysis)
Found:345 Checked:10139 Candidates:164036  (XPayAuthApprv makePaymentSubmit)
Found:345 Checked:10140 Candidates:164035  (XPayAuthApprv ManualDeny)
Found:345 Checked:10141 Candidates:164034  (XPayAuthApprv ManualPayment)
Found:345 Checked:10142 Candidates:164033  (XPayAuthApprv Medical)
Found:345 Checked:10143 Candidates:164032  (XPayAuthApprv Medicare)
Found:345 Checked:10144 Candidates:164031  (XPayAuthApprv MultDocAddBegin)
Found:345 Checked:10145 Candidates:164030  (XPayAuthApprv MultipleDocAdded)
Found:345 Checked:10146 Candidates:164029  (XPayAuthApprv MutliEOBSent)
Found:345 Checked:10147 Candidates:164028  (XPayAuthApprv Outbound)
Found:345 Checked:10148 Candidates:164027  (XPayAuthApprv PartyAdded)
Found:345 Checked:10149 Candidates:164026  (XPayAuthApprv PartyEdited)
Found:345 Checked:10150 Candidates:164025  (XPayAuthApprv PerilActivity)
Found:345 Checked:10151 Candidates:164024  (XPayAuthApprv ReceiptItem)
Found:345 Checked:10152 Candidates:164023  (XPayAuthApprv RefCompPDVE)
Found:345 Checked:10153 Candidates:164022  (XPayAuthApprv Referral)
Found:345 Checked:10154 Candidates:164021  (XPayAuthApprv RefRemFromInbox)
Found:345 Checked:10155 Candidates:164020  (XPayAuthApprv RefRespCSLT)
Found:345 Checked:10156 Candidates:164019  (XPayAuthApprv RefRespGeneral)
Found:345 Checked:10157 Candidates:164018  (XPayAuthApprv RefRespSalvage)
Found:345 Checked:10158 Candidates:164017  (XPayAuthApprv RefSentCRD)
Found:345 Checked:10159 Candidates:164016  (XPayAuthApprv RefSentCSLT)
Found:345 Checked:10160 Candidates:164015  (XPayAuthApprv RefSentGeneral)
Found:345 Checked:10161 Candidates:164014  (XPayAuthApprv RefSentPDVE)
Found:345 Checked:10162 Candidates:164013  (XPayAuthApprv RefSentSalvage)
Found:345 Checked:10163 Candidates:164012  (XPayAuthApprv Rental)
Found:345 Checked:10164 Candidates:164011  (XPayAuthApprv ReturnFrBillAudit)
Found:345 Checked:10165 Candidates:164010  (XPayAuthApprv ReviewRemFromInbox)
Found:345 Checked:10166 Candidates:164009  (XPayAuthApprv RouteToInbox)
Found:345 Checked:10167 Candidates:164008  (XPayAuthApprv SentToBillAudit)
Found:345 Checked:10168 Candidates:164007  (XPayAuthApprv SetupEbillParty)
Found:345 Checked:10169 Candidates:164006  (XPayAuthApprv SuspendedItem)
Found:345 Checked:10170 Candidates:164005  (XPayAuthApprv Suspense)
Found:345 Checked:10171 Candidates:164004  (XPayAuthApprv TLWCompleteTtlLoss)
Found:345 Checked:10172 Candidates:164003  (XPayAuthApprv UnsuspendedItem)
Found:345 Checked:10173 Candidates:164002  (XPayAuthApprv Vehicle)
Found:345 Checked:10174 Candidates:164001  (XPayAuthApprv VehicleEdited)
Found:345 Checked:10175 Candidates:164000  (XPayAuthApprv VehSlvgLogCompltd)
Found:345 Checked:10176 Candidates:163999  (XPayAuthApprv XPayAuthApprv)
Found:345 Checked:10177 Candidates:163998  (XPayAuthApprv XPayAuthEscalate)
Found:345 Checked:10178 Candidates:163997  (XPayAuthApprv XPayAuthLimit)
Found:345 Checked:10179 Candidates:163996  (XPayAuthEscalate AssToFileHandler)
Found:345 Checked:10180 Candidates:163995  (XPayAuthEscalate AudatexReceipt)
Found:345 Checked:10181 Candidates:163994  (XPayAuthEscalate ClaimActivityLog)
Found:345 Checked:10182 Candidates:163993  (XPayAuthEscalate ClaimClosed)
Found:345 Checked:10183 Candidates:163992  (XPayAuthEscalate ClaimEdited)
Found:345 Checked:10184 Candidates:163991  (XPayAuthEscalate ClaimReopened)
Found:345 Checked:10185 Candidates:163990  (XPayAuthEscalate ClaimReported)
Found:345 Checked:10186 Candidates:163989  (XPayAuthEscalate ClaimSetup)
Found:345 Checked:10187 Candidates:163988  (XPayAuthEscalate COPSCarAsgSentCRP)
Found:345 Checked:10188 Candidates:163987  (XPayAuthEscalate Correspondencsent)
Found:345 Checked:10189 Candidates:163986  (XPayAuthEscalate DocAddInProgress)
Found:345 Checked:10190 Candidates:163985  (XPayAuthEscalate DocumentAdded)
Found:345 Checked:10191 Candidates:163984  (XPayAuthEscalate FYISent)
Found:345 Checked:10192 Candidates:163983  (XPayAuthEscalate InitialContact)
Found:345 Checked:10193 Candidates:163982  (XPayAuthEscalate IsoMatchRpt)
Found:345 Checked:10194 Candidates:163981  (XPayAuthEscalate LiabilityAnalysis)
Found:345 Checked:10195 Candidates:163980  (XPayAuthEscalate Outbound)
Found:345 Checked:10196 Candidates:163979  (XPayAuthEscalate PartyAdded)
Found:345 Checked:10197 Candidates:163978  (XPayAuthEscalate PartyEdited)
Found:345 Checked:10198 Candidates:163977  (XPayAuthEscalate PerilActivity)
Found:345 Checked:10199 Candidates:163976  (XPayAuthEscalate Referral)
Found:345 Checked:10200 Candidates:163975  (XPayAuthEscalate RefRemFromInbox)
Found:345 Checked:10201 Candidates:163974  (XPayAuthEscalate RefRespGeneral)
Found:345 Checked:10202 Candidates:163973  (XPayAuthEscalate RefSentCRD)
Found:345 Checked:10203 Candidates:163972  (XPayAuthEscalate RefSentGeneral)
Found:345 Checked:10204 Candidates:163971  (XPayAuthEscalate Rental)
Found:345 Checked:10205 Candidates:163970  (XPayAuthEscalate ReviewRemFromInbox)
Found:345 Checked:10206 Candidates:163969  (XPayAuthEscalate RouteToInbox)
Found:345 Checked:10207 Candidates:163968  (XPayAuthEscalate SuspendedItem)
Found:345 Checked:10208 Candidates:163967  (XPayAuthEscalate UnsuspendedItem)
Found:345 Checked:10209 Candidates:163966  (XPayAuthEscalate Vehicle)
Found:345 Checked:10210 Candidates:163965  (XPayAuthEscalate VehicleEdited)
Found:345 Checked:10211 Candidates:163964  (XPayAuthEscalate XPayAuthApprv)
Found:345 Checked:10212 Candidates:163963  (XPayAuthEscalate XPayAuthLimit)
Found:345 Checked:10213 Candidates:163962  (XPayAuthLimit AssociatedToClaim)
Found:345 Checked:10214 Candidates:163961  (XPayAuthLimit AssociatedToParty)
Found:345 Checked:10215 Candidates:163960  (XPayAuthLimit AssReRouteQueue)
Found:345 Checked:10216 Candidates:163959  (XPayAuthLimit AssRouteToOffice)
Found:345 Checked:10217 Candidates:163958  (XPayAuthLimit AssToFileHandler)
Found:345 Checked:10218 Candidates:163957  (XPayAuthLimit AudatexReceipt)
Found:345 Checked:10219 Candidates:163956  (XPayAuthLimit ClaimActivityLog)
Found:345 Checked:10220 Candidates:163955  (XPayAuthLimit ClaimClosed)
Found:345 Checked:10221 Candidates:163954  (XPayAuthLimit ClaimEdited)
Found:345 Checked:10222 Candidates:163953  (XPayAuthLimit ClaimReopened)
Found:345 Checked:10223 Candidates:163952  (XPayAuthLimit ClaimReported)
Found:345 Checked:10224 Candidates:163951  (XPayAuthLimit ClaimSetup)
Found:345 Checked:10225 Candidates:163950  (XPayAuthLimit ClaimSummary)
Found:345 Checked:10226 Candidates:163949  (XPayAuthLimit Contact)
Found:345 Checked:10227 Candidates:163948  (XPayAuthLimit COPSCarAsgSentCRP)
Found:345 Checked:10228 Candidates:163947  (XPayAuthLimit Correspondencsent)
Found:345 Checked:10229 Candidates:163946  (XPayAuthLimit Coverage)
Found:345 Checked:10230 Candidates:163945  (XPayAuthLimit DocAddInProgress)
Found:345 Checked:10231 Candidates:163944  (XPayAuthLimit DocumentAdded)
Found:345 Checked:10232 Candidates:163943  (XPayAuthLimit DocumentFiled)
Found:345 Checked:10233 Candidates:163942  (XPayAuthLimit EOBSent)
Found:345 Checked:10234 Candidates:163941  (XPayAuthLimit EORSent)
Found:345 Checked:10235 Candidates:163940  (XPayAuthLimit FYISent)
Found:345 Checked:10236 Candidates:163939  (XPayAuthLimit grpPymtSubmit)
Found:345 Checked:10237 Candidates:163938  (XPayAuthLimit Inbound)
Found:345 Checked:10238 Candidates:163937  (XPayAuthLimit InitialContact)
Found:345 Checked:10239 Candidates:163936  (XPayAuthLimit IsoMatchRpt)
Found:345 Checked:10240 Candidates:163935  (XPayAuthLimit IsoNoMatchRpt)
Found:345 Checked:10241 Candidates:163934  (XPayAuthLimit ItemCompleteDenial)
Found:345 Checked:10242 Candidates:163933  (XPayAuthLimit ItmReAssToFHndler)
Found:345 Checked:10243 Candidates:163932  (XPayAuthLimit LiabilityAnalysis)
Found:345 Checked:10244 Candidates:163931  (XPayAuthLimit makePaymentSubmit)
Found:345 Checked:10245 Candidates:163930  (XPayAuthLimit ManualDeny)
Found:345 Checked:10246 Candidates:163929  (XPayAuthLimit ManualPayment)
Found:345 Checked:10247 Candidates:163928  (XPayAuthLimit Medical)
Found:345 Checked:10248 Candidates:163927  (XPayAuthLimit Medicare)
Found:345 Checked:10249 Candidates:163926  (XPayAuthLimit MultDocAddBegin)
Found:345 Checked:10250 Candidates:163925  (XPayAuthLimit MultipleDocAdded)
Found:345 Checked:10251 Candidates:163924  (XPayAuthLimit MutliEOBSent)
Found:345 Checked:10252 Candidates:163923  (XPayAuthLimit Outbound)
Found:345 Checked:10253 Candidates:163922  (XPayAuthLimit PartyAdded)
Found:345 Checked:10254 Candidates:163921  (XPayAuthLimit PartyEdited)
Found:345 Checked:10255 Candidates:163920  (XPayAuthLimit PerilActivity)
Found:345 Checked:10256 Candidates:163919  (XPayAuthLimit ReceiptItem)
Found:345 Checked:10257 Candidates:163918  (XPayAuthLimit RefCompPDVE)
Found:345 Checked:10258 Candidates:163917  (XPayAuthLimit Referral)
Found:345 Checked:10259 Candidates:163916  (XPayAuthLimit RefRemFromInbox)
Found:345 Checked:10260 Candidates:163915  (XPayAuthLimit RefRespCSLT)
Found:345 Checked:10261 Candidates:163914  (XPayAuthLimit RefRespGeneral)
Found:345 Checked:10262 Candidates:163913  (XPayAuthLimit RefRespSalvage)
Found:345 Checked:10263 Candidates:163912  (XPayAuthLimit RefSentCRD)
Found:345 Checked:10264 Candidates:163911  (XPayAuthLimit RefSentCSLT)
Found:345 Checked:10265 Candidates:163910  (XPayAuthLimit RefSentGeneral)
Found:345 Checked:10266 Candidates:163909  (XPayAuthLimit RefSentPDVE)
Found:345 Checked:10267 Candidates:163908  (XPayAuthLimit RefSentSalvage)
Found:345 Checked:10268 Candidates:163907  (XPayAuthLimit Rental)
Found:345 Checked:10269 Candidates:163906  (XPayAuthLimit ReturnFrBillAudit)
Found:345 Checked:10270 Candidates:163905  (XPayAuthLimit ReviewRemFromInbox)
Found:345 Checked:10271 Candidates:163904  (XPayAuthLimit RouteToInbox)
Found:345 Checked:10272 Candidates:163903  (XPayAuthLimit SentToBillAudit)
Found:345 Checked:10273 Candidates:163902  (XPayAuthLimit SetupEbillParty)
Found:345 Checked:10274 Candidates:163901  (XPayAuthLimit SuspendedItem)
Found:345 Checked:10275 Candidates:163900  (XPayAuthLimit Suspense)
Found:345 Checked:10276 Candidates:163899  (XPayAuthLimit TLWCompleteTtlLoss)
Found:345 Checked:10277 Candidates:163898  (XPayAuthLimit UnsuspendedItem)
Found:345 Checked:10278 Candidates:163897  (XPayAuthLimit Vehicle)
Found:345 Checked:10279 Candidates:163896  (XPayAuthLimit VehicleEdited)
Found:345 Checked:10280 Candidates:163895  (XPayAuthLimit VehSlvgLogCompltd)
Found:345 Checked:10281 Candidates:163894  (XPayAuthLimit XPayAuthApprv)
Found:345 Checked:10282 Candidates:163893  (XPayAuthLimit XPayAuthEscalate)
Found:345 Checked:10283 Candidates:163892  (XPayAuthLimit XPayAuthLimit)
