Starting at 2016-04-02 02:09:53.149939...

	
Parameters:	
Table:claim_events_simple	
Limit Infrequent Events: 1	
Limit Infrequent Pairs: 1	
Prune KL-Divergence: 0.5	
Window: 24	
Laplace Pseudocounts: 1	
P-value Threshold: 0.001	

Found:0 Checked:1 Candidates:10282  (AllegedRemoved AssRouteToOffice)
Found:0 Checked:4417 Candidates:5866  (ManualDeny ClaimReported)
Found:0 Checked:4418 Candidates:5865  (ManualDeny ClaimSetup)
Found:0 Checked:4419 Candidates:5864  (ManualDeny ClaimSummary)
Found:0 Checked:4420 Candidates:5863  (ManualDeny COPSCarAsgSentCRP)
Found:0 Checked:4421 Candidates:5862  (ManualDeny Correspondencsent)
Found:0 Checked:4422 Candidates:5861  (ManualDeny DocAddInProgress)
Found:0 Checked:4423 Candidates:5860  (ManualDeny DocumentAdded)
Found:0 Checked:4424 Candidates:5859  (ManualDeny DocumentFiled)
Found:0 Checked:4425 Candidates:5858  (ManualDeny EOBSent)
Found:0 Checked:4426 Candidates:5857  (ManualDeny EORSent)
Found:0 Checked:4427 Candidates:5856  (ManualDeny FYISent)
Found:0 Checked:4428 Candidates:5855  (ManualDeny Inbound)
Found:0 Checked:4429 Candidates:5854  (ManualDeny InitialContact)
Found:0 Checked:4430 Candidates:5853  (ManualDeny IsoMatchRpt)
Found:0 Checked:4431 Candidates:5852  (ManualDeny IsoNoMatchRpt)
Found:0 Checked:4432 Candidates:5851  (ManualDeny ItemCompleteDenial)
Found:0 Checked:4433 Candidates:5850  (ManualDeny ItmReAssToFHndler)
Found:0 Checked:4434 Candidates:5849  (ManualDeny LiabilityAnalysis)
Found:0 Checked:4435 Candidates:5848  (ManualDeny makePaymentSubmit)
Found:0 Checked:4436 Candidates:5847  (ManualDeny ManualDeny)
Found:0 Checked:4437 Candidates:5846  (ManualDeny ManualPayment)
Found:0 Checked:4438 Candidates:5845  (ManualDeny Medical)
Found:0 Checked:4439 Candidates:5844  (ManualDeny Medicare)
Found:0 Checked:4440 Candidates:5843  (ManualDeny MultDocAddBegin)
Found:0 Checked:4441 Candidates:5842  (ManualDeny MultipleDocAdded)
Found:0 Checked:4442 Candidates:5841  (ManualDeny MutliEOBSent)
Found:0 Checked:4443 Candidates:5840  (ManualDeny PartyEdited)
Found:0 Checked:4444 Candidates:5839  (ManualDeny PerilActivity)
Found:0 Checked:4445 Candidates:5838  (ManualDeny ReceiptItem)
Found:0 Checked:4446 Candidates:5837  (ManualDeny RefCompPDVE)
Found:0 Checked:4447 Candidates:5836  (ManualDeny Referral)
Found:0 Checked:4448 Candidates:5835  (ManualDeny RefRemFromInbox)
Found:0 Checked:4449 Candidates:5834  (ManualDeny RefRespCSLT)
Found:0 Checked:4450 Candidates:5833  (ManualDeny RefRespFS)
Found:0 Checked:4451 Candidates:5832  (ManualDeny RefRespGeneral)
Found:0 Checked:4452 Candidates:5831  (ManualDeny RefRespSalvage)
Found:0 Checked:4453 Candidates:5830  (ManualDeny RefSentCSLT)
Found:0 Checked:4454 Candidates:5829  (ManualDeny RefSentFS)
Found:0 Checked:4455 Candidates:5828  (ManualDeny RefSentGeneral)
Found:0 Checked:4456 Candidates:5827  (ManualDeny RefSentPDVE)
Found:0 Checked:4457 Candidates:5826  (ManualDeny RefSentSalvage)
Found:0 Checked:4458 Candidates:5825  (ManualDeny Rental)
Found:0 Checked:4459 Candidates:5824  (ManualDeny ReturnFrBillAudit)
Found:0 Checked:4460 Candidates:5823  (ManualDeny ReviewRemFromInbox)
Found:0 Checked:4461 Candidates:5822  (ManualDeny RouteToInbox)
Found:0 Checked:4462 Candidates:5821  (ManualDeny SentToBillAudit)
Found:0 Checked:4463 Candidates:5820  (ManualDeny SetupEbillParty)
Found:0 Checked:4464 Candidates:5819  (ManualDeny SuspendedItem)
Found:0 Checked:4465 Candidates:5818  (ManualDeny Suspense)
Found:0 Checked:4466 Candidates:5817  (ManualDeny TLWCompleteTtlLoss)
Found:0 Checked:4467 Candidates:5816  (ManualDeny UnsuspendedItem)
Found:0 Checked:4468 Candidates:5815  (ManualDeny Vehicle)
Found:0 Checked:4469 Candidates:5814  (ManualDeny VehicleEdited)
Found:0 Checked:4470 Candidates:5813  (ManualDeny VehSlvgLogCompltd)
Found:0 Checked:4471 Candidates:5812  (ManualDeny XPayAuthApprv)
Found:0 Checked:4472 Candidates:5811  (ManualDeny XPayAuthLimit)
Found:0 Checked:4473 Candidates:5810  (ManualPayment AssociatedToClaim)
Found:0 Checked:4474 Candidates:5809  (ManualPayment AssociatedToParty)
Found:0 Checked:4475 Candidates:5808  (ManualPayment AssReRouteQueue)
Found:0 Checked:4476 Candidates:5807  (ManualPayment AssRouteToOffice)
Found:0 Checked:4477 Candidates:5806  (ManualPayment AssToFileHandler)
Found:0 Checked:4478 Candidates:5805  (ManualPayment AudatexReceipt)
Found:0 Checked:4479 Candidates:5804  (ManualPayment ChangedDocType)
Found:0 Checked:4480 Candidates:5803  (ManualPayment ClaimActivityLog)
Found:0 Checked:4481 Candidates:5802  (ManualPayment ClaimClosed)
Found:0 Checked:4482 Candidates:5801  (ManualPayment ClaimEdited)
Found:0 Checked:4483 Candidates:5800  (ManualPayment ClaimReopened)
Found:0 Checked:4484 Candidates:5799  (ManualPayment ClaimReported)
Found:0 Checked:4485 Candidates:5798  (ManualPayment ClaimSetup)
Found:0 Checked:4486 Candidates:5797  (ManualPayment ClaimSummary)
Found:0 Checked:4487 Candidates:5796  (ManualPayment Contact)
Found:0 Checked:4488 Candidates:5795  (ManualPayment COPSCarAsgSentCRP)
Found:0 Checked:4489 Candidates:5794  (ManualPayment COPSCarAsgSentPDR)
Found:0 Checked:4490 Candidates:5793  (ManualPayment Correspondencsent)
Found:0 Checked:4491 Candidates:5792  (ManualPayment DocAddInProgress)
Found:0 Checked:4492 Candidates:5791  (ManualPayment DocumentAdded)
Found:0 Checked:4493 Candidates:5790  (ManualPayment DocumentFiled)
Found:0 Checked:4494 Candidates:5789  (ManualPayment EOBSent)
Found:0 Checked:4495 Candidates:5788  (ManualPayment EORSent)
Found:0 Checked:4496 Candidates:5787  (ManualPayment FYISent)
Found:0 Checked:4497 Candidates:5786  (ManualPayment Inbound)
Found:0 Checked:4498 Candidates:5785  (ManualPayment InitialContact)
Found:0 Checked:4499 Candidates:5784  (ManualPayment IsoMatchRpt)
Found:0 Checked:4500 Candidates:5783  (ManualPayment IsoNoMatchRpt)
Found:0 Checked:4501 Candidates:5782  (ManualPayment ItemCompleteDenial)
Found:0 Checked:4502 Candidates:5781  (ManualPayment ItmReAssToFHndler)
Found:0 Checked:4503 Candidates:5780  (ManualPayment LiabilityAnalysis)
Found:0 Checked:4504 Candidates:5779  (ManualPayment makePaymentSubmit)
Found:0 Checked:4505 Candidates:5778  (ManualPayment ManualDeny)
Found:0 Checked:4506 Candidates:5777  (ManualPayment ManualPayment)
Found:0 Checked:4507 Candidates:5776  (ManualPayment Medical)
Found:0 Checked:4508 Candidates:5775  (ManualPayment Medicare)
Found:0 Checked:4509 Candidates:5774  (ManualPayment MultDocAddBegin)
Found:0 Checked:4510 Candidates:5773  (ManualPayment MultipleDocAdded)
Found:0 Checked:4511 Candidates:5772  (ManualPayment MutliEOBSent)
Found:0 Checked:4512 Candidates:5771  (ManualPayment PartyEdited)
Found:0 Checked:4513 Candidates:5770  (ManualPayment PerilActivity)
Found:0 Checked:4514 Candidates:5769  (ManualPayment Perils/Reserves)
Found:0 Checked:4515 Candidates:5768  (ManualPayment ReceiptItem)
Found:0 Checked:4516 Candidates:5767  (ManualPayment RefCompPDVE)
Found:0 Checked:4517 Candidates:5766  (ManualPayment Referral)
Found:0 Checked:4518 Candidates:5765  (ManualPayment RefRemFromInbox)
Found:0 Checked:4519 Candidates:5764  (ManualPayment RefRespCSLT)
Found:0 Checked:4520 Candidates:5763  (ManualPayment RefRespGeneral)
Found:0 Checked:4521 Candidates:5762  (ManualPayment RefRespPDVE)
Found:0 Checked:4522 Candidates:5761  (ManualPayment RefRespSalvage)
Found:0 Checked:4523 Candidates:5760  (ManualPayment RefSentCSLT)
Found:0 Checked:4524 Candidates:5759  (ManualPayment RefSentGeneral)
Found:0 Checked:4525 Candidates:5758  (ManualPayment RefSentPDVE)
Found:0 Checked:4526 Candidates:5757  (ManualPayment RefSentSalvage)
Found:0 Checked:4527 Candidates:5756  (ManualPayment Rental)
Found:0 Checked:4528 Candidates:5755  (ManualPayment ReturnFrBillAudit)
Found:0 Checked:4529 Candidates:5754  (ManualPayment ReviewRemFromInbox)
Found:0 Checked:4530 Candidates:5753  (ManualPayment RouteToInbox)
Found:0 Checked:4531 Candidates:5752  (ManualPayment SentToBillAudit)
Found:0 Checked:4532 Candidates:5751  (ManualPayment SetupEbillParty)
Found:0 Checked:4533 Candidates:5750  (ManualPayment SuspendedItem)
Found:0 Checked:4534 Candidates:5749  (ManualPayment Suspense)
Found:0 Checked:4535 Candidates:5748  (ManualPayment TLWCompleteTtlLoss)
Found:0 Checked:4536 Candidates:5747  (ManualPayment UnsuspendedItem)
Found:0 Checked:4537 Candidates:5746  (ManualPayment Vehicle)
Found:0 Checked:4538 Candidates:5745  (ManualPayment VehicleEdited)
Found:0 Checked:4539 Candidates:5744  (ManualPayment VehSlvgLogCompltd)
Found:0 Checked:4540 Candidates:5743  (ManualPayment XPayAuthApprv)
Found:0 Checked:4541 Candidates:5742  (ManualPayment XPayAuthLimit)
Found:0 Checked:4542 Candidates:5741  (Medical AssociatedToClaim)
Found:0 Checked:4543 Candidates:5740  (Medical AssociatedToParty)
Found:0 Checked:4544 Candidates:5739  (Medical AssReRouteOffice)
Found:0 Checked:4545 Candidates:5738  (Medical AssReRouteQueue)
Found:0 Checked:4546 Candidates:5737  (Medical AssRouteToOffice)
Found:0 Checked:4547 Candidates:5736  (Medical AssToFileHandler)
Found:0 Checked:4548 Candidates:5735  (Medical AudatexReceipt)
Found:0 Checked:4549 Candidates:5734  (Medical ChangedDocType)
Found:0 Checked:4550 Candidates:5733  (Medical ChangedfromParty)
Found:0 Checked:4551 Candidates:5732  (Medical ChangedtoParty)
Found:0 Checked:4552 Candidates:5731  (Medical ClaimActivityLog)
Found:0 Checked:4553 Candidates:5730  (Medical ClaimClosed)
Found:0 Checked:4554 Candidates:5729  (Medical ClaimEdited)
Found:0 Checked:4555 Candidates:5728  (Medical ClaimReopened)
Found:0 Checked:4556 Candidates:5727  (Medical ClaimReported)
Found:0 Checked:4557 Candidates:5726  (Medical ClaimSentToLFS)
Found:0 Checked:4558 Candidates:5725  (Medical ClaimSetup)
Found:0 Checked:4559 Candidates:5724  (Medical ClaimSummary)
Found:0 Checked:4560 Candidates:5723  (Medical Contact)
Found:0 Checked:4561 Candidates:5722  (Medical COPSCarAsgSentCRP)
Found:0 Checked:4562 Candidates:5721  (Medical COPSCarAsgSentPDR)
Found:0 Checked:4563 Candidates:5720  (Medical Correspondencsent)
Found:0 Checked:4564 Candidates:5719  (Medical Coverage)
Found:0 Checked:4565 Candidates:5718  (Medical DocAddInProgress)
Found:0 Checked:4566 Candidates:5717  (Medical DocumentAdded)
Found:0 Checked:4567 Candidates:5716  (Medical DocumentFiled)
Found:0 Checked:4568 Candidates:5715  (Medical EOBSent)
Found:0 Checked:4569 Candidates:5714  (Medical EORSent)
Found:0 Checked:4570 Candidates:5713  (Medical FYISent)
Found:0 Checked:4571 Candidates:5712  (Medical grpPymtSubmit)
Found:0 Checked:4572 Candidates:5711  (Medical Inbound)
Found:0 Checked:4573 Candidates:5710  (Medical InitialContact)
Found:0 Checked:4574 Candidates:5709  (Medical IsoMatchRpt)
Found:0 Checked:4575 Candidates:5708  (Medical IsoNoMatchRpt)
Found:0 Checked:4576 Candidates:5707  (Medical ItemCompleteDenial)
Found:0 Checked:4577 Candidates:5706  (Medical ItmReAssToFHndler)
Found:0 Checked:4578 Candidates:5705  (Medical LiabilityAnalysis)
Found:0 Checked:4579 Candidates:5704  (Medical makePaymentSubmit)
Found:0 Checked:4580 Candidates:5703  (Medical ManualDeny)
Found:0 Checked:4581 Candidates:5702  (Medical ManualPayment)
Found:0 Checked:4582 Candidates:5701  (Medical Medical)
Found:0 Checked:4583 Candidates:5700  (Medical Medicare)
Found:0 Checked:4584 Candidates:5699  (Medical MedicareNotify)
Found:0 Checked:4585 Candidates:5698  (Medical MovefromParty)
Found:0 Checked:4586 Candidates:5697  (Medical MovetoParty)
Found:0 Checked:4587 Candidates:5696  (Medical MultDocAddBegin)
Found:0 Checked:4588 Candidates:5695  (Medical MultipleDocAdded)
Found:0 Checked:4589 Candidates:5694  (Medical MutliEOBSent)
Found:0 Checked:4590 Candidates:5693  (Medical Outbound)
Found:0 Checked:4591 Candidates:5692  (Medical PartyAdded)
Found:0 Checked:4592 Candidates:5691  (Medical PartyEdited)
Found:0 Checked:4593 Candidates:5690  (Medical PaymentBlockSet)
Found:0 Checked:4594 Candidates:5689  (Medical PerilActivity)
Found:0 Checked:4595 Candidates:5688  (Medical Perils/Reserves)
Found:0 Checked:4596 Candidates:5687  (Medical PhvcNotice)
Found:0 Checked:4597 Candidates:5686  (Medical RcvdTranscriptn)
Found:0 Checked:4598 Candidates:5685  (Medical ReasonforEscalation)
Found:0 Checked:4599 Candidates:5684  (Medical ReceiptItem)
Found:0 Checked:4600 Candidates:5683  (Medical RefCompPDVE)
Found:0 Checked:4601 Candidates:5682  (Medical Referral)
Found:0 Checked:4602 Candidates:5681  (Medical RefRemFromInbox)
Found:0 Checked:4603 Candidates:5680  (Medical RefRespBTCD)
Found:0 Checked:4604 Candidates:5679  (Medical RefRespCSLT)
Found:0 Checked:4605 Candidates:5678  (Medical RefRespFS)
Found:0 Checked:4606 Candidates:5677  (Medical RefRespGeneral)
Found:0 Checked:4607 Candidates:5676  (Medical RefRespPDVE)
Found:0 Checked:4608 Candidates:5675  (Medical RefRespPoliceFire)
Found:0 Checked:4609 Candidates:5674  (Medical RefRespRCC)
Found:0 Checked:4610 Candidates:5673  (Medical RefRespSalvage)
Found:0 Checked:4611 Candidates:5672  (Medical RefSentBTCD)
Found:0 Checked:4612 Candidates:5671  (Medical RefSentCRD)
Found:0 Checked:4613 Candidates:5670  (Medical RefSentCSLT)
Found:0 Checked:4614 Candidates:5669  (Medical RefSentFS)
Found:0 Checked:4615 Candidates:5668  (Medical RefSentGeneral)
Found:0 Checked:4616 Candidates:5667  (Medical RefSentPDVE)
Found:0 Checked:4617 Candidates:5666  (Medical RefSentPoliceFire)
Found:0 Checked:4618 Candidates:5665  (Medical RefSentRCC)
Found:0 Checked:4619 Candidates:5664  (Medical RefSentSalvage)
Found:0 Checked:4620 Candidates:5663  (Medical Rental)
Found:0 Checked:4621 Candidates:5662  (Medical ReturnFrBillAudit)
Found:0 Checked:4622 Candidates:5661  (Medical ReviewRemFromInbox)
Found:0 Checked:4623 Candidates:5660  (Medical RouteToInbox)
Found:0 Checked:4624 Candidates:5659  (Medical RouteToUnAssiMail)
Found:0 Checked:4625 Candidates:5658  (Medical SendTransHigh)
Found:0 Checked:4626 Candidates:5657  (Medical SentToBillAudit)
Found:0 Checked:4627 Candidates:5656  (Medical SetupEbillParty)
Found:0 Checked:4628 Candidates:5655  (Medical SuspendedItem)
Found:0 Checked:4629 Candidates:5654  (Medical Suspense)
Found:0 Checked:4630 Candidates:5653  (Medical TLWCompleteTtlLoss)
Found:0 Checked:4631 Candidates:5652  (Medical UnsuspendedItem)
Found:0 Checked:4632 Candidates:5651  (Medical Vehicle)
Found:0 Checked:4633 Candidates:5650  (Medical VehicleEdited)
Found:0 Checked:4634 Candidates:5649  (Medical VehSlvgLogCompltd)
Found:0 Checked:4635 Candidates:5648  (Medical XPayAuthApprv)
Found:0 Checked:4636 Candidates:5647  (Medical XPayAuthLimit)
Found:0 Checked:4637 Candidates:5646  (Medicare AssociatedToClaim)
Found:0 Checked:4638 Candidates:5645  (Medicare AssociatedToParty)
Found:0 Checked:4639 Candidates:5644  (Medicare AssReRouteOffice)
Found:0 Checked:4640 Candidates:5643  (Medicare AssReRouteQueue)
Found:0 Checked:4641 Candidates:5642  (Medicare AssRouteToOffice)
Found:0 Checked:4642 Candidates:5641  (Medicare AssToFileHandler)
Found:0 Checked:4643 Candidates:5640  (Medicare AudatexReceipt)
Found:0 Checked:4644 Candidates:5639  (Medicare ChangedDocType)
Found:0 Checked:4645 Candidates:5638  (Medicare ChangedfromParty)
Found:0 Checked:4646 Candidates:5637  (Medicare ChangedtoParty)
Found:0 Checked:4647 Candidates:5636  (Medicare ClaimActivityLog)
Found:0 Checked:4648 Candidates:5635  (Medicare ClaimClosed)
Found:0 Checked:4649 Candidates:5634  (Medicare ClaimEdited)
Found:0 Checked:4650 Candidates:5633  (Medicare ClaimReopened)
Found:0 Checked:4651 Candidates:5632  (Medicare ClaimReported)
Found:0 Checked:4652 Candidates:5631  (Medicare ClaimSentToLFS)
Found:0 Checked:4653 Candidates:5630  (Medicare ClaimSetup)
Found:0 Checked:4654 Candidates:5629  (Medicare ClaimSummary)
Found:0 Checked:4655 Candidates:5628  (Medicare Contact)
Found:0 Checked:4656 Candidates:5627  (Medicare COPSCarAsgSentCRP)
Found:0 Checked:4657 Candidates:5626  (Medicare COPSCarAsgSentPDR)
Found:0 Checked:4658 Candidates:5625  (Medicare Correspondencsent)
Found:0 Checked:4659 Candidates:5624  (Medicare Coverage)
Found:0 Checked:4660 Candidates:5623  (Medicare DocAddInProgress)
Found:0 Checked:4661 Candidates:5622  (Medicare DocumentAdded)
Found:0 Checked:4662 Candidates:5621  (Medicare DocumentFiled)
Found:0 Checked:4663 Candidates:5620  (Medicare EOBSent)
Found:0 Checked:4664 Candidates:5619  (Medicare EORSent)
Found:0 Checked:4665 Candidates:5618  (Medicare FYISent)
Found:0 Checked:4666 Candidates:5617  (Medicare grpPymtSubmit)
Found:0 Checked:4667 Candidates:5616  (Medicare Inbound)
Found:0 Checked:4668 Candidates:5615  (Medicare InitialContact)
Found:0 Checked:4669 Candidates:5614  (Medicare IsoMatchRpt)
Found:0 Checked:4670 Candidates:5613  (Medicare IsoNoMatchRpt)
Found:0 Checked:4671 Candidates:5612  (Medicare ItemCompleteDenial)
Found:0 Checked:4672 Candidates:5611  (Medicare ItmReAssToFHndler)
Found:0 Checked:4673 Candidates:5610  (Medicare LiabilityAnalysis)
Found:0 Checked:4674 Candidates:5609  (Medicare makePaymentSubmit)
Found:0 Checked:4675 Candidates:5608  (Medicare ManualDeny)
Found:0 Checked:4676 Candidates:5607  (Medicare ManualPayment)
Found:0 Checked:4677 Candidates:5606  (Medicare Medical)
Found:0 Checked:4678 Candidates:5605  (Medicare Medicare)
Found:0 Checked:4679 Candidates:5604  (Medicare MedicareNotify)
Found:0 Checked:4680 Candidates:5603  (Medicare MovefromParty)
Found:0 Checked:4681 Candidates:5602  (Medicare MovetoParty)
Found:0 Checked:4682 Candidates:5601  (Medicare MultDocAddBegin)
Found:0 Checked:4683 Candidates:5600  (Medicare MultipleDocAdded)
Found:0 Checked:4684 Candidates:5599  (Medicare MutliEOBSent)
Found:0 Checked:4685 Candidates:5598  (Medicare Outbound)
Found:0 Checked:4686 Candidates:5597  (Medicare PartyAdded)
Found:0 Checked:4687 Candidates:5596  (Medicare PartyEdited)
Found:0 Checked:4688 Candidates:5595  (Medicare PerilActivity)
Found:0 Checked:4689 Candidates:5594  (Medicare Perils/Reserves)
Found:0 Checked:4690 Candidates:5593  (Medicare PhvcNotice)
Found:0 Checked:4691 Candidates:5592  (Medicare RcvdTranscriptn)
Found:0 Checked:4692 Candidates:5591  (Medicare ReasonforEscalation)
Found:0 Checked:4693 Candidates:5590  (Medicare ReceiptItem)
Found:0 Checked:4694 Candidates:5589  (Medicare RefCompPDVE)
Found:0 Checked:4695 Candidates:5588  (Medicare Referral)
Found:0 Checked:4696 Candidates:5587  (Medicare RefRemFromInbox)
Found:0 Checked:4697 Candidates:5586  (Medicare RefRespBTCD)
Found:0 Checked:4698 Candidates:5585  (Medicare RefRespCSLT)
Found:0 Checked:4699 Candidates:5584  (Medicare RefRespFS)
Found:0 Checked:4700 Candidates:5583  (Medicare RefRespGeneral)
Found:0 Checked:4701 Candidates:5582  (Medicare RefRespPDVE)
Found:0 Checked:4702 Candidates:5581  (Medicare RefRespPoliceFire)
Found:0 Checked:4703 Candidates:5580  (Medicare RefRespSalvage)
Found:0 Checked:4704 Candidates:5579  (Medicare RefSentBTCD)
Found:0 Checked:4705 Candidates:5578  (Medicare RefSentCRD)
Found:0 Checked:4706 Candidates:5577  (Medicare RefSentCSLT)
Found:0 Checked:4707 Candidates:5576  (Medicare RefSentFS)
Found:0 Checked:4708 Candidates:5575  (Medicare RefSentGeneral)
Found:0 Checked:4709 Candidates:5574  (Medicare RefSentPDVE)
Found:0 Checked:4710 Candidates:5573  (Medicare RefSentPoliceFire)
Found:0 Checked:4711 Candidates:5572  (Medicare RefSentSalvage)
Found:0 Checked:4712 Candidates:5571  (Medicare Rental)
Found:0 Checked:4713 Candidates:5570  (Medicare ReturnFrBillAudit)
Found:0 Checked:4714 Candidates:5569  (Medicare ReviewRemFromInbox)
Found:0 Checked:4715 Candidates:5568  (Medicare RouteToInbox)
Found:0 Checked:4716 Candidates:5567  (Medicare RouteToUnAssiMail)
Found:0 Checked:4717 Candidates:5566  (Medicare SendTransHigh)
Found:0 Checked:4718 Candidates:5565  (Medicare SentToBillAudit)
Found:0 Checked:4719 Candidates:5564  (Medicare SetupEbillParty)
Found:0 Checked:4720 Candidates:5563  (Medicare SuspendedItem)
Found:0 Checked:4721 Candidates:5562  (Medicare Suspense)
Found:0 Checked:4722 Candidates:5561  (Medicare TLWCompleteTtlLoss)
Found:0 Checked:4723 Candidates:5560  (Medicare UnsuspendedItem)
Found:0 Checked:4724 Candidates:5559  (Medicare Vehicle)
Found:0 Checked:4725 Candidates:5558  (Medicare VehicleEdited)
Found:0 Checked:4726 Candidates:5557  (Medicare VehSlvgLogCompltd)
Found:0 Checked:4727 Candidates:5556  (Medicare XPayAuthApprv)
Found:0 Checked:4728 Candidates:5555  (Medicare XPayAuthLimit)
Found:0 Checked:4729 Candidates:5554  (MedicareNotify AssociatedToClaim)
Found:0 Checked:4730 Candidates:5553  (MedicareNotify AssociatedToParty)
Found:0 Checked:4731 Candidates:5552  (MedicareNotify AssReRouteOffice)
Found:0 Checked:4732 Candidates:5551  (MedicareNotify AssReRouteQueue)
Found:0 Checked:4733 Candidates:5550  (MedicareNotify AssRouteToOffice)
Found:0 Checked:4734 Candidates:5549  (MedicareNotify AssToFileHandler)
Found:0 Checked:4735 Candidates:5548  (MedicareNotify AudatexReceipt)
Found:0 Checked:4736 Candidates:5547  (MedicareNotify ChangedfromParty)
Found:0 Checked:4737 Candidates:5546  (MedicareNotify ChangedtoParty)
Found:0 Checked:4738 Candidates:5545  (MedicareNotify ClaimActivityLog)
Found:0 Checked:4739 Candidates:5544  (MedicareNotify ClaimClosed)
Found:0 Checked:4740 Candidates:5543  (MedicareNotify ClaimEdited)
Found:0 Checked:4741 Candidates:5542  (MedicareNotify ClaimReopened)
Found:0 Checked:4742 Candidates:5541  (MedicareNotify ClaimReported)
Found:0 Checked:4743 Candidates:5540  (MedicareNotify ClaimSentToLFS)
Found:0 Checked:4744 Candidates:5539  (MedicareNotify ClaimSetup)
Found:0 Checked:4745 Candidates:5538  (MedicareNotify ClaimSummary)
Found:0 Checked:4746 Candidates:5537  (MedicareNotify Contact)
Found:0 Checked:4747 Candidates:5536  (MedicareNotify COPSCarAsgSentCRP)
Found:0 Checked:4748 Candidates:5535  (MedicareNotify Correspondencsent)
Found:0 Checked:4749 Candidates:5534  (MedicareNotify Coverage)
Found:0 Checked:4750 Candidates:5533  (MedicareNotify DocAddInProgress)
Found:0 Checked:4751 Candidates:5532  (MedicareNotify DocumentAdded)
Found:0 Checked:4752 Candidates:5531  (MedicareNotify DocumentFiled)
Found:0 Checked:4753 Candidates:5530  (MedicareNotify FYISent)
Found:0 Checked:4754 Candidates:5529  (MedicareNotify grpPymtSubmit)
Found:0 Checked:4755 Candidates:5528  (MedicareNotify Inbound)
Found:0 Checked:4756 Candidates:5527  (MedicareNotify InitialContact)
Found:0 Checked:4757 Candidates:5526  (MedicareNotify IsoMatchRpt)
Found:0 Checked:4758 Candidates:5525  (MedicareNotify ItmReAssToFHndler)
Found:0 Checked:4759 Candidates:5524  (MedicareNotify LiabilityAnalysis)
Found:0 Checked:4760 Candidates:5523  (MedicareNotify makePaymentSubmit)
Found:0 Checked:4761 Candidates:5522  (MedicareNotify Medical)
Found:0 Checked:4762 Candidates:5521  (MedicareNotify Medicare)
Found:0 Checked:4763 Candidates:5520  (MedicareNotify MedicareNotify)
Found:0 Checked:4764 Candidates:5519  (MedicareNotify MovefromParty)
Found:0 Checked:4765 Candidates:5518  (MedicareNotify MovetoParty)
Found:0 Checked:4766 Candidates:5517  (MedicareNotify Outbound)
Found:0 Checked:4767 Candidates:5516  (MedicareNotify PartyAdded)
Found:0 Checked:4768 Candidates:5515  (MedicareNotify PartyEdited)
Found:0 Checked:4769 Candidates:5514  (MedicareNotify PerilActivity)
Found:0 Checked:4770 Candidates:5513  (MedicareNotify PhvcNotice)
Found:0 Checked:4771 Candidates:5512  (MedicareNotify RcvdTranscriptn)
Found:0 Checked:4772 Candidates:5511  (MedicareNotify ReceiptItem)
Found:0 Checked:4773 Candidates:5510  (MedicareNotify Referral)
Found:0 Checked:4774 Candidates:5509  (MedicareNotify RefRemFromInbox)
Found:0 Checked:4775 Candidates:5508  (MedicareNotify RefRespBTCD)
Found:0 Checked:4776 Candidates:5507  (MedicareNotify RefRespCSLT)
Found:0 Checked:4777 Candidates:5506  (MedicareNotify RefRespFS)
Found:0 Checked:4778 Candidates:5505  (MedicareNotify RefRespGeneral)
Found:0 Checked:4779 Candidates:5504  (MedicareNotify RefRespPoliceFire)
Found:0 Checked:4780 Candidates:5503  (MedicareNotify RefSentBTCD)
Found:0 Checked:4781 Candidates:5502  (MedicareNotify RefSentCSLT)
Found:0 Checked:4782 Candidates:5501  (MedicareNotify RefSentFS)
Found:0 Checked:4783 Candidates:5500  (MedicareNotify RefSentGeneral)
Found:0 Checked:4784 Candidates:5499  (MedicareNotify RefSentPoliceFire)
Found:0 Checked:4785 Candidates:5498  (MedicareNotify Rental)
Found:0 Checked:4786 Candidates:5497  (MedicareNotify ReviewRemFromInbox)
Found:0 Checked:4787 Candidates:5496  (MedicareNotify RouteToInbox)
Found:0 Checked:4788 Candidates:5495  (MedicareNotify RouteToUnAssiMail)
Found:0 Checked:4789 Candidates:5494  (MedicareNotify SendTransHigh)
Found:0 Checked:4790 Candidates:5493  (MedicareNotify SuspendedItem)
Found:0 Checked:4791 Candidates:5492  (MedicareNotify Suspense)
Found:0 Checked:4792 Candidates:5491  (MedicareNotify UnsuspendedItem)
Found:0 Checked:4793 Candidates:5490  (MedicareNotify Vehicle)
Found:0 Checked:4794 Candidates:5489  (MedicareNotify VehicleEdited)
Found:0 Checked:4795 Candidates:5488  (MovefromClaim AssociatedToClaim)
Found:0 Checked:4796 Candidates:5487  (MovefromClaim AssToFileHandler)
Found:0 Checked:4797 Candidates:5486  (MovefromClaim AudatexReceipt)
Found:0 Checked:4798 Candidates:5485  (MovefromClaim ClaimActivityLog)
Found:0 Checked:4799 Candidates:5484  (MovefromClaim ClaimClosed)
Found:0 Checked:4800 Candidates:5483  (MovefromClaim ClaimEdited)
Found:0 Checked:4801 Candidates:5482  (MovefromClaim ClaimReported)
Found:0 Checked:4802 Candidates:5481  (MovefromClaim ClaimSetup)
Found:0 Checked:4803 Candidates:5480  (MovefromClaim ClaimSummary)
Found:0 Checked:4804 Candidates:5479  (MovefromClaim Contact)
Found:0 Checked:4805 Candidates:5478  (MovefromClaim COPSCarAsgSentCRP)
